0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(128, 'Adadelta', 0.0005, 'CyclicLR')","(128, 'RMSprop', 0.01, 'CyclicLR')","(128, 'Adam', 0.01, 'CyclicLR')","(128, 'RMSprop', 0.002, 'CyclicLR')","(128, 'AdamW', 0.0005, 'StepLR')","(128, 'Adadelta', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.01, 'StepLR')","(128, 'Adadelta', 0.001, 'StepLR')","(128, 'Adadelta', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'StepLR')","(128, 'Adadelta', 0.0005, 'CyclicLR')","(128, 'AdamW', 0.002, 'CyclicLR')"
fitness,0.0006380597523279999,0.0006023363641330001,0.0005379325995843,0.0005284471729444,0.0005329621973491001,0.0006380597523279999,0.000521394435612,0.0006292771583511999,0.0006292771583511999,0.0005399365380170001,0.0006380597523279999,0.0005200393020159
