0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(64, 'AdamW', 0.0005, 'CyclicLR')","(48, 'Adam', 0.0005, 'CyclicLR')","(64, 'Adam', 0.0001, 'StepLR')","(48, 'Adadelta', 0.0005, 'CyclicLR')","(64, 'Adam', 0.01, 'CyclicLR')","(48, 'RMSprop', 0.001, 'StepLR')","(128, 'RMSprop', 0.002, 'CyclicLR')","(48, 'Adam', 0.002, 'CyclicLR')","(48, 'Adam', 0.01, 'StepLR')","(64, 'AdamW', 0.0005, 'StepLR')","(64, 'RMSprop', 0.0001, 'CyclicLR')","(128, 'Adam', 0.001, 'StepLR')"
fitness,0.0004655732478177,0.00048086302278050003,0.0005085311526105999,0.0005864993515940001,0.00046748546215279993,0.00047731360461969994,0.00044116438333939996,0.00046587846404490003,0.0004610340097357,0.0004713750550198,0.0004618067889223,0.0004481318335211
