,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,238.81185222512724,3.672832926365215,237.39217910730875,238.03703337489392,239.546434777956,257.36013769786996,238.81185222512724,238.66867451890528,238.92895744701596,241.1533548699831,236.99433326287806,238.86784291035474,238.81185222512724,238.58467522913173,239.19655333866191,238.81185222512724,238.81185222512724,202.29176172331742,265.4613715831403,145.89226197610972
ptCorr_10to15_abseta_0p8to1p479,152.37121140594164,2.89667625462695,151.9925234144668,151.83996404824953,152.8766206587805,160.15919480367725,152.37121140594164,152.50078369881305,152.1437208004603,153.72429920778154,150.6936648260265,152.37121140594164,152.37121140594164,152.21898286490097,152.25180640516967,152.37121140594164,152.37121140594164,129.00803102342343,167.75876934149036,90.2235978250626
ptCorr_10to15_abseta_1p479to2p5,142.25746954346624,2.787561441903973,139.36771512593808,141.76503434046538,142.72668339311187,144.64190983905348,142.25746954346624,142.3768108252294,142.42530334397415,143.64239290286625,141.14706791281168,142.25746954346624,142.25746954346624,142.19442633007577,142.41169829770365,142.25746954346624,142.25746954346624,123.06151039422869,157.57136422899222,84.6643307962071
ptCorr_15to20_abseta_0p0to0p8,198.11373215121324,3.326388099156583,198.82756298470827,197.4919077188903,198.70349904882272,213.50103401991234,198.11373215121324,198.1313334285644,198.19164358611093,200.19210973187728,196.3282189517379,197.95318064973503,198.11373215121324,198.09201286445898,197.5393620223594,198.11373215121324,198.11373215121324,167.8764526476981,221.5110473310239,127.95555416925973
ptCorr_15to20_abseta_0p8to1p479,131.28004296713135,2.6643592717665507,132.54532635064513,130.85827804786976,131.68218033188035,137.86206336425923,131.28004296713135,131.16815906530826,131.44073514051254,132.5106309666068,129.493688627892,131.26156556497608,131.28004296713135,131.34253459820556,131.71433181252996,131.28004296713135,131.28004296713135,109.83202314177197,146.55461181392465,88.9185795508815
ptCorr_15to20_abseta_1p479to2p5,123.32953203487762,2.586206689637718,121.9704832949127,122.90498641400416,123.73478852172232,125.3812406116181,123.32953203487762,122.88223564319351,123.50537589667016,124.49459895289215,121.92133210755716,123.32953203487763,123.32953203487762,123.0195754555607,123.17959092720984,123.32953203487762,123.32953203487762,102.94775249713531,138.6603469699606,78.9691404837343
ptCorr_20to25_abseta_0p0to0p8,180.52024687239884,3.161597012133307,181.17730647791927,179.99784182787013,181.01142439555622,180.99667208304695,180.52024687239884,180.1595753158509,180.4966929823634,182.68907414668183,178.72851432386386,180.58658124521415,180.52024687239884,180.4622560668936,180.8753333576215,180.52024687239884,180.52024687239884,149.90635075201033,200.39244068267044,123.70112384640676
ptCorr_20to25_abseta_0p8to1p479,124.00938467339513,2.6426439516502764,124.15906969252464,123.64078447446443,124.35870735266103,124.30603364742525,124.00938467339513,124.02986569689597,124.28510149025306,125.6923528932994,122.86618174342111,123.85982980101505,124.00938467339513,123.6879233710709,123.89847956311873,124.00938467339513,124.00938467339513,103.94669120711889,138.76709541597552,85.72135940088337
ptCorr_20to25_abseta_1p479to2p5,119.05193617387597,2.601463423416999,119.15081841134034,118.42457418186835,119.60338556651955,119.44080658053686,119.05193617387597,118.83697284624259,119.00449761497231,120.18613227621131,118.11653149951697,118.94601780405003,119.05193617387597,119.18336929268902,120.0453355018792,119.05193617387597,119.05193617387597,99.5073186584089,132.18463828514717,79.14588798657923
ptCorr_25to35_abseta_0p0to0p8,363.9534510732864,4.536532661725639,366.86071528856525,362.9960865893895,364.8532228529741,364.91382519416703,363.9534510732864,363.76280021943995,364.2992962158122,368.2576748075682,359.66636564840303,363.8247591020112,363.9534510732864,363.4533792408097,364.2129063856133,363.9534510732864,363.9534510732864,304.6296323615938,406.22067277815216,259.3343421211619
