,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,23096.618500482007,644.2760256681142,23141.784098454045,23067.910221116013,23123.961022516913,24890.510509652966,23096.618500482007,23444.070313344655,23040.248852112753,24486.96559002006,21657.11880979202,23052.139345694828,23096.618500482007,23082.186819229784,23052.139345694828,23096.618500482007,23096.618500482007,10664.755039796051,50009.80041038889,1248.087725518531
ptCorr_10to15_abseta_0p8to1p479,15060.743033839457,519.4543237078587,14904.022672930827,15039.345043579387,15081.624119238957,15833.156743705817,15060.743033839457,15173.327961525174,15031.469834349627,15822.853314749085,14351.980229412502,15060.743033839459,15060.743033839457,15034.873505831589,15081.35988681811,15060.743033839457,15060.743033839457,7445.287086332872,32504.81679404769,837.8679414751439
ptCorr_10to15_abseta_1p479to2p5,12949.390012718335,474.0046578194024,12908.165738608604,12930.346405674296,12967.722625439328,13168.227500169769,12949.390012718335,12957.881228157454,12885.22896741417,13778.171667422614,12495.832286843162,12949.390012718335,12949.390012718335,12938.782467824814,13068.503642558808,12949.390012718335,12949.390012718335,6343.318968383191,28933.516244792794,622.0570011449583
ptCorr_15to20_abseta_0p0to0p8,27920.299309275037,708.9268561514845,28128.28604071367,27889.498552687037,27949.921394908466,30088.84193916368,27920.299309275037,28069.91431631435,27751.449997943797,29584.341787236255,26422.48665199741,27940.537623520664,27920.299309275037,27936.13573934933,27961.87414062829,27920.299309275037,27920.299309275037,13299.437331871295,61585.91286251012,1240.7167302787775
ptCorr_15to20_abseta_0p8to1p479,19340.95659630751,583.9145801907908,19435.598750263176,19318.057148733064,19362.86909800572,20309.498128067433,19340.95659630751,19424.078383185555,19255.968390545684,20614.634299732577,18182.704085061716,19340.95659630751,19340.95659630751,19248.979503730276,19355.582648769385,19340.95659630751,19340.95659630751,8228.369297002817,42492.237656999394,900.4473974441106
ptCorr_15to20_abseta_1p479to2p5,20402.65027090943,590.3890967343929,20671.26415552572,20375.230241068246,20428.803402877467,20741.804609046863,20402.65027090943,20546.991974334967,20363.399849417077,21893.584508286538,19526.474422674502,20391.596126714372,20402.65027090943,20290.871144872886,20430.623990936176,20402.65027090943,20402.65027090943,9806.021621566266,42660.91051404717,718.3707978719985
ptCorr_20to25_abseta_0p0to0p8,27544.617043578743,700.5578100419815,28038.23633754829,27518.594100860362,27569.940504041693,27639.0483635007,27544.617043578743,27797.751252603615,27425.029717751302,29331.992851127285,25529.023984165608,27524.38362935542,27544.617043578743,27537.88334075645,27565.95284486974,27544.617043578743,27544.617043578743,12336.310197399058,60399.54492656386,1174.8900486658185
ptCorr_20to25_abseta_0p8to1p479,20682.809934481284,613.2950180787469,20828.070106598352,20660.213429587136,20704.502938322505,20749.118547444537,20682.809934481284,20849.22008944178,20446.431867564606,21830.74750298737,19421.327368080423,20671.697194463708,20682.809934481284,20687.504731203713,20737.60413560534,20682.809934481284,20682.809934481284,9105.146884150603,42633.463851981105,839.7202126105694
ptCorr_20to25_abseta_1p479to2p5,22653.314583486546,642.0133476883565,22708.76180863796,22569.646477705173,22724.671497984535,22730.111144533337,22653.314583486546,22793.63471084085,22506.48107082888,23839.7080182897,21416.329546752222,22662.89391842615,22653.314583486546,22637.331629284796,22627.45103775796,22653.314583486546,22653.314583486546,10880.799650795478,45379.30271431783,1127.3984497464044
ptCorr_25to35_abseta_0p0to0p8,62313.40688555234,1058.1017915115065,62637.7277971266,62257.78083593025,62366.85377858004,62481.528002227235,62313.40688555234,62867.77744240671,61837.14150688917,66058.10362908873,58728.97946923629,62349.90176263433,62313.40688555234,62239.63449601274,62404.85609702931,62313.40688555234,62313.40688555234,28399.993999036138,121016.629234498,2632.7054417779586
ptCorr_25to35_abseta_0p8to1p479,47121.94515703609,925.2024248436456,46922.14783741305,47073.271296719984,47168.736647961785,47235.29724511255,47121.94515703609,47479.02157935872,46791.34597469042,49828.385897916894,44351.5181550317,47154.367600343234,47121.94515703609,47116.199394578696,47149.939768540804,47121.94515703609,47121.94515703609,22337.31617257338,90547.59080195797,1793.41867995085
ptCorr_25to35_abseta_1p479to2p5,50147.75164513648,955.9791538986234,49766.15441828972,49818.34473570698,50469.6119210861,50311.52459712659,50147.75164513648,50664.602360416524,49656.07145659781,52685.88301252635,47813.84312799583,50154.865454939616,50147.75164513648,50004.43531615865,50381.244546059505,50147.75164513648,50147.75164513648,24327.589459554983,90158.05557918147,2414.834504836275
ptCorr_35to50_abseta_0p0to0p8,98485.30860674923,1372.446629216055,97679.66028846594,98411.53982485973,98555.92222085659,98777.36955123361,98485.30860674923,98668.60775565925,98197.69594618883,101737.65894887346,94930.93748118774,98423.6419203526,98485.30860674923,98339.61068747813,98443.47604529336,98485.30860674923,98485.30860674923,54335.48516801545,151188.57091910264,3949.397319150161
ptCorr_35to50_abseta_0p8to1p479,68615.32032990825,1146.807161958802,67751.64395274375,68556.28649696872,68672.18710127952,68781.15532441062,68615.32032990825,68867.64829394489,68416.35442556415,71269.57199643172,66239.39199214197,68582.01181995441,68615.32032990825,68617.17352398914,68673.8751135592,68615.32032990825,68615.32032990825,37103.37979779424,103162.80321049152,3001.563228865164
ptCorr_35to50_abseta_1p479to2p5,71893.06719423048,1171.004803544484,70689.63176558464,71327.12578386252,72455.46545324507,72143.91723025129,71893.06719423048,72256.42677613377,71680.59234080874,74394.30414040832,68923.96394165684,71887.48978512242,71893.06719423048,71781.4441192697,72051.99633420004,71893.06719423048,71893.06719423048,41136.25020423512,105308.94571777248,3039.7785480865214
ptCorr_50to100_abseta_0p0to0p8,149434.01568547942,1689.5682842705844,170906.73014086846,172243.62874551414,172498.1037369032,173356.67163194282,172373.45867608822,172537.34993176605,172083.2642932051,174278.19837847436,170383.11273782537,172397.7910348076,172373.45867608822,172550.65847635327,172282.1879445786,172373.45867608822,172373.45867608822,141100.0536439799,195845.8908558051,8133.0727844169305
ptCorr_50to100_abseta_0p8to1p479,106879.27178042676,1431.0113483320724,121844.55131940282,122980.36230570226,123237.23953428122,123730.07104291958,123111.11198618013,123202.17911101088,122929.0445331286,124447.74429369094,121679.09135615431,123122.10189551173,123111.11198618013,123139.23393237371,123037.41591975624,123111.11198618013,123111.11198618013,100466.02903992088,139139.3950580232,5804.358757811625
ptCorr_50to100_abseta_1p479to2p5,102049.59140109336,1387.6708613815358,113855.93026243997,114526.54972292543,117055.1490183167,116763.87669123939,115792.38295309042,115977.42767113865,115609.49933350754,117210.7090261853,114294.10623509935,115792.38295309043,115792.38295309042,115850.82440705587,115491.5933901662,115792.38295309042,115792.38295309042,94614.39110416156,131434.04625096038,4557.759553153476
