syst,signal,nonprompt,conversion,diboson,ttX,others
Central,35.450227746869544,15.236472091827022,0.6672544009192632,3.9635005232227996,3.9893522730077393,1.4331436705132927
L1PrefireUp,35.081742229954216,-,-,3.922981776576923,3.9420559638558563,1.4158709040225104
L1PrefireDown,35.8090658986402,-,-,4.0034859944139605,4.035889527121448,1.4502498269331716
PileupReweightUp,34.992766911090676,-,-,4.015380929371351,3.964330169094929,1.4304313059875418
PileupReweightDown,35.87365567937331,-,-,3.905946261362461,4.000178372549855,1.4341381090721659
MuonIDSFUp,36.22288555699793,-,-,4.0551613174181425,4.077459855468835,1.4688621820706058
MuonIDSFDown,34.68678081562154,-,-,3.8730288943854703,3.902306047596458,1.3978445352055413
DblMuTrigSFUp,35.46186378720164,-,-,3.9649885528740314,3.9907709214944784,1.4336271646629404
DblMuTrigSFDown,35.43845477778186,-,-,3.961994671018115,3.9879152691954776,1.4326544713331737
JetResUp,35.47333505301115,-,-,4.0356646818911175,3.979668639140708,1.4293693529671727
JetResDown,35.45019664684078,-,-,3.97436734592679,3.9823479389097103,1.4229832472450612
JetEnUp,35.7191550378532,-,-,4.113822854123589,3.9927551765375004,1.4481294732044978
JetEnDown,35.17400113907279,-,-,3.742036940945571,3.9746253809209144,1.3985197934380096
MuonEnUp,35.473751831613434,-,-,3.933403984316498,3.9986799197966145,1.4172620030533716
MuonEnDown,35.41653339793696,-,-,3.958847503994697,4.003751305487404,1.4272526218249848
ElectronEnUp,35.450227746869544,-,-,3.9635005232227996,3.9862256355726493,1.4331436705132927
ElectronEnDown,35.45103942204071,-,-,3.9635005232227996,3.9893522730077393,1.4331436705132927
ElectronResUp,35.450227746869544,-,-,3.9635005232227996,3.9893522730077393,1.4331436705132927
ElectronResDown,35.450227746869544,-,-,3.9635005232227996,3.9893522730077393,1.4331436705132927
NonpromptUp,-,31.747390754907556,-,-,-,-
NonpromptDown,-,8.20882111049009,-,-,-,-
ConversionUp,-,-,0.9131025027057916,-,-,-
ConversionDown,-,-,0.4214062991327349,-,-,-
