syst,signal,nonprompt,conversion,diboson,ttX,others
Central,"(81.56385633301424, 0.3028753878362252)","(71.40641365064668, 5.938278470473058)","(1.090797328910589, 2.2907725893170148)","(38.318025338507056, 1.5301744247469977)","(34.25085579483308, 0.330503199919164)","(12.549816993882402, 0.41568491292096355)"
L1PrefireUp,"(81.12852033639773, 0.3014914733039443)",-,-,"(38.12453668759051, 1.52422920816767)","(34.017154327113126, 0.3284987136673625)","(12.403606160295862, 0.41093711689704726)"
L1PrefireDown,"(81.99298220201185, 0.30427889594464325)",-,-,"(38.509778667290256, 1.5361698609357721)","(34.48146749469987, 0.33255937852364453)","(12.696954993893486, 0.42069373403156357)"
PileupReweightUp,"(80.84843876202252, 0.310772206693677)",-,-,"(38.93957789429111, 1.6534434440756929)","(34.04272623430663, 0.3399503473959124)","(12.564106972412276, 0.41783684032757784)"
PileupReweightDown,"(82.17888348165593, 0.30675732261498545)",-,-,"(37.61491848314805, 1.5020263186699998)","(34.43934086534022, 0.3344900936937684)","(12.568133476096332, 0.4319783821895199)"
MuonIDSFUp,"(83.19432071929639, 0.3088761287709864)",-,-,"(39.03182027155966, 1.5581311309548351)","(34.83484389565893, 0.33605461753408367)","(12.789996704885288, 0.424740311389618)"
MuonIDSFDown,"(79.95251500003272, 0.297010740313448)",-,-,"(37.61199223778505, 1.502831643033094)","(33.67304897987767, 0.3250688863462175)","(12.312501878075969, 0.4068514462603237)"
DblMuTrigSFUp,"(81.57632104940927, 0.30292122572303387)",-,-,"(38.324334241448504, 1.5304389367220539)","(34.257510282290845, 0.33056723822071626)","(12.551936686052802, 0.41575186048906204)"
DblMuTrigSFDown,"(81.55128242490596, 0.30282915600910437)",-,-,"(38.31165649847428, 1.529907150303922)","(34.24413282335794, 0.33043851407336305)","(12.547676729568947, 0.41561730871969227)"
JetResUp,"(81.68212065121492, 0.3031616293103551)",-,-,"(39.47236939989056, 1.5518155737348367)","(34.28286643472509, 0.33082008538494573)","(12.627738463337687, 0.4166459254782659)"
JetResDown,"(81.39188976342419, 0.30251208118434114)",-,-,"(37.881854229310896, 1.5121675484286807)","(34.27106274781574, 0.3306401967949787)","(12.443081862090008, 0.41663641820384395)"
JetEnUp,"(82.52052521978607, 0.30477126130542626)",-,-,"(41.34289795965586, 1.5887636305952881)","(34.401207521482704, 0.3313112814347065)","(12.749012443023588, 0.4167593124425802)"
JetEnDown,"(80.54173227875827, 0.30082258746654417)",-,-,"(35.731116414528756, 1.471207641236104)","(34.13224043738181, 0.32977793174531356)","(12.281624656698954, 0.4151301956872634)"
MuonEnUp,"(81.60940539270022, 0.30296507268047607)",-,-,"(37.9111222798745, 1.512721805332923)","(33.5032933104561, 0.3272136311096169)","(12.346764460230697, 0.4144886505344247)"
MuonEnDown,"(81.52303330764889, 0.3027929920232429)",-,-,"(39.25339425867226, 1.545997828299454)","(34.97086761618506, 0.3337220718003276)","(12.905148118708206, 0.4208282216117601)"
ElectronEnUp,"(81.55825437687542, 0.3028637807266117)",-,-,"(38.318025338507056, 1.5301744247469977)","(34.24786138784514, 0.330496308729046)","(12.549816993882402, 0.41568491292096355)"
ElectronEnDown,"(81.56309498759106, 0.3028720348605487)",-,-,"(38.318025338507056, 1.5301744247469977)","(34.25085579483308, 0.330503199919164)","(12.549612574158921, 0.4156885192994858)"
ElectronResUp,"(81.56293307949906, 0.3028739806584424)",-,-,"(38.318025338507056, 1.5301744247469977)","(34.25085579483308, 0.330503199919164)","(12.549816993882402, 0.41568491292096355)"
ElectronResDown,"(81.56385633301424, 0.3028753878362252)",-,-,"(38.318025338507056, 1.5301744247469977)","(34.25085579483308, 0.330503199919164)","(12.549816993882402, 0.41568491292096355)"
NonpromptUp,-,"(142.95633145473013, 10.53289226722921)",-,-,-,-
NonpromptDown,-,"(30.42889881453402, 4.997880406619297)",-,-,-,-
ConversionUp,-,-,"(1.5951963466073757, 5.526098695455929)",-,-,-
ConversionDown,-,-,"(0.6263244950151935, 0.2871345758720715)",-,-,-
