0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'RMSprop', 0.001, 'StepLR')","(64, 'Adam', 0.002, 'ExponentialLR')","(64, 'Adam', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.001, 'ExponentialLR')","(128, 'RMSprop', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.01, 'StepLR')","(128, 'RMSprop', 0.001, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'Adadelta', 0.005, 'ExponentialLR')","(128, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adam', 0.01, 'StepLR')","(128, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')"
fitness,0.6813330372401646,0.5577822216124763,0.5525047127859934,0.6953590981619698,0.8155411836306254,0.5926579388209752,0.8127614430018834,0.5524612833658855,0.6671159987903775,0.6088004575456891,0.5827127396719797,0.5764740073567345,0.568328414485568,0.5656974078587124,0.5573453818729946,0.5507050263086954,0.5465118769691104,0.542695236523946
