,loss/train,loss/valid,acc/train,acc/valid
5,0.0005470193593748032,0.0005590107299032665,0.7543412698412698,0.7519285714285714
6,0.0005486714672001582,0.0005612840354442596,0.7417142857142857,0.7418333333333333
7,0.0005464117971677629,0.0005578025451728276,0.759265873015873,0.7579523809523809
8,0.0005492564910461032,0.0005604655316897801,0.7520952380952381,0.7513333333333333
9,0.0005494130913700376,0.0005601418969177064,0.7501031746031745,0.7518095238095238
10,0.000541662009699004,0.000552987481866564,0.7575873015873016,0.7572380952380953
11,0.0005435138444105784,0.000554553352651142,0.7460039682539683,0.7456428571428572
12,0.0005393185348264754,0.0005506865694409326,0.7597380952380952,0.7587142857142857
13,0.0005304636654872743,0.000541511180854979,0.771765873015873,0.7711428571428571
14,0.0005362551652249836,0.0005475802932466779,0.7653968253968254,0.764547619047619
15,0.0005367552446467536,0.0005480794580209823,0.7647619047619048,0.762
16,0.0005322663729626035,0.0005433592001597087,0.7648928571428572,0.7637857142857143
17,0.0005217089874167291,0.0005330649089245569,0.7768968253968254,0.7764761904761904
18,0.000530954213132934,0.0005419700046380361,0.7658968253968254,0.7668095238095238
19,0.0005283277623710179,0.0005397225987343561,0.7681111111111111,0.7666190476190476
20,0.0005246392076923734,0.0005361450640928178,0.7717738095238095,0.7708095238095238
21,0.0005189570808221424,0.0005307733189491999,0.7804722222222222,0.7789285714285714
22,0.0005252097097654191,0.0005368051614080157,0.7687222222222222,0.7686190476190476
23,0.0005220177301338741,0.0005333757485662188,0.7780555555555555,0.7770714285714285
24,0.0005201544470730282,0.0005319308439890543,0.7761746031746032,0.7756428571428572
25,0.0005211421629739186,0.0005322907198043096,0.7780198412698413,0.7765
26,0.0005230490108804097,0.0005345950708502815,0.7786706349206349,0.7790714285714285
27,0.0005209275377648217,0.0005326621404715947,0.7743055555555556,0.7724047619047619
28,0.0005162446529619277,0.0005279587195033119,0.7815,0.7780238095238096
29,0.0005229240435929525,0.0005349410176277161,0.7765634920634921,0.775
30,0.000517997105206762,0.0005298316947051457,0.7802380952380953,0.7769285714285714
31,0.0005149850114470436,0.000526303041548956,0.7809285714285714,0.7786904761904762
32,0.0005157293277600455,0.0005268457304863702,0.7832896825396826,0.7807142857142857
33,0.0005216651327080196,0.0005327514708042144,0.780765873015873,0.7810476190476191
