0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(48, 'RMSprop', 0.002, 'StepLR')","(64, 'Adam', 0.001, 'CyclicLR')","(48, 'Adadelta', 0.0001, 'CyclicLR')","(128, 'Adam', 0.01, 'CyclicLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(48, 'Adam', 0.002, 'StepLR')","(128, 'RMSprop', 0.0001, 'CyclicLR')","(48, 'Adadelta', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'StepLR')","(48, 'Adadelta', 0.0001, 'StepLR')","(64, 'AdamW', 0.01, 'StepLR')"
fitness,0.0005727725108227,0.0005651696821054,0.0006669493116557,0.0005583825078274,0.0005664833268476001,0.0005626609787818001,0.0005664578837061,0.0005642164292790001,0.0006476897183392001,0.0005705206148208001,0.0006739753158317999,0.0005667254735552
