0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'Adam', 0.01, 'StepLR')","(64, 'Adam', 0.01, 'CyclicLR')","(64, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.002, 'CyclicLR')","(128, 'Adam', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.01, 'ExponentialLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(128, 'Adam', 0.001, 'CyclicLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'Adam', 0.005, 'ExponentialLR')"
fitness,0.5670750870591118,0.6029829140163603,0.5528404511270069,0.5534071102369399,0.5540977065903799,0.5581369532403491,0.5515436691329593,0.6133456436565944,0.5569308631306602,0.5656734394800095,0.5600784969556899,0.5552766235669453,0.555021219594138,0.555021219594138,0.5535155064832595,0.5528357974688213,0.550793415410178,0.5504058197793507
