0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'RMSprop', 0.002, 'StepLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'ExponentialLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'RMSprop', 0.005, 'CyclicLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(128, 'Adam', 0.01, 'CyclicLR')","(64, 'Adadelta', 0.01, 'StepLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(64, 'Adadelta', 0.002, 'StepLR')","(128, 'Adadelta', 0.002, 'ExponentialLR')","(128, 'RMSprop', 0.002, 'StepLR')","(64, 'RMSprop', 0.005, 'StepLR')","(128, 'AdamW', 0.01, 'StepLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(64, 'RMSprop', 0.005, 'CyclicLR')"
fitness,0.7931185934884207,0.555021219594138,0.6877604088329135,0.555021219594138,0.7430174852325804,0.5552766235669453,0.5970986046564012,0.6442488861083985,0.5656734394800095,0.5600784969556899,0.5504058197793507,0.7001419660250345,0.7319248406546457,0.8127614430018834,0.816291199252719,0.5929553409303938,0.5656734394800095,0.8127614430018834
