0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(128, 'Adam', 0.01, 'ExponentialLR')","(128, 'Adam', 0.005, 'StepLR')","(128, 'Adam', 0.005, 'CyclicLR')","(128, 'Adadelta', 0.005, 'StepLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.002, 'ExponentialLR')","(128, 'RMSprop', 0.005, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'AdamW', 0.002, 'CyclicLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(64, 'Adam', 0.002, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'Adam', 0.005, 'ExponentialLR')"
fitness,0.5528192603474572,0.5533592285542261,0.55596329891114,0.554575930549985,0.569639198916299,0.7066662808372861,0.6008323320434207,0.6796654562268938,0.8155411846978324,0.5535155064832595,0.5534071102369399,0.5528404511270069,0.5528357974688213,0.5525797673407056,0.5516928271111989,0.5515436691329593,0.550793415410178,0.5504058197793507
