0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(128, 'RMSprop', 0.01, 'StepLR')","(64, 'Adadelta', 0.0005, 'CyclicLR')","(64, 'AdamW', 0.0005, 'CyclicLR')","(128, 'Adadelta', 0.001, 'StepLR')","(128, 'RMSprop', 0.01, 'StepLR')","(64, 'AdamW', 0.0005, 'CyclicLR')","(64, 'Adadelta', 0.002, 'CyclicLR')","(128, 'Adam', 0.01, 'StepLR')","(128, 'Adam', 0.01, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'Adam', 0.01, 'StepLR')","(128, 'RMSprop', 0.0005, 'StepLR')"
fitness,0.000705434813859,0.0006453157918792,0.0005675046855495,0.0006370035348429,0.000705434813859,0.0005675046855495,0.0006324710557385001,0.0005434653926936,0.0005434653926936,0.0005536171848338001,0.0005434653926936,0.0005570586205474999
