,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,597.9672509300017,6.030360774747485,602.5090956728975,597.7146895173811,598.0550967860538,598.1992359012028,597.7352659588003,597.8313296637734,598.3087773165705,608.2888651364377,588.1041103436144,597.9672509300017,597.9672509300017,597.9672509300017,597.9672509300017,597.4279355842319,598.708630219113,499.7874768118116,677.734747724007,373.9565829437195
ptCorr_10to15_abseta_0p9to1p6,418.8545667824544,4.940057896247466,424.8738904254925,418.6699914044461,418.9999239405318,419.148627492821,418.56050607208766,418.6521902232887,419.1890219272534,425.59061248614205,412.9911171706072,418.8545667824544,418.8545667824544,418.8545667824544,418.8545667824544,418.65183720085093,419.1999058261871,352.52532214246514,470.23100671927705,269.6874266154857
ptCorr_10to15_abseta_1p6to2p4,350.631982583406,4.534252770089104,354.57644571097427,350.36850083942056,350.8680320506495,351.028153647258,350.23581151955415,351.06486612834584,351.12934149282097,354.70535436429077,345.78258722614953,350.631982583406,350.631982583406,350.631982583406,350.631982583406,350.19316946337665,351.4245174885402,292.9955049255277,393.0194454821888,230.96142021427886
ptCorr_15to20_abseta_0p0to0p9,590.3227379640791,5.958725798311844,593.8324841542006,590.0332695679522,590.5839746773602,590.5517572007564,590.0937187274017,590.4070373570771,591.1741470157583,600.425564110619,580.0719996728977,590.37360392479,590.3227379640791,590.3227379640791,590.37360392479,589.8786381515008,590.7455793096691,491.9935180440053,668.6156453934698,402.8291716898241
ptCorr_15to20_abseta_0p9to1p6,370.1443929418847,4.71243941721833,373.32311907152865,369.9513725944072,370.32360771615674,370.4041108498827,369.88467503388665,370.5255673334235,370.71369829956814,377.09743814870376,363.1246841879366,370.1443929418847,370.1443929418847,370.1443929418847,370.1443929418847,370.248267743549,370.7000503853028,302.0840301314017,427.37506831123653,251.8512914179257
ptCorr_15to20_abseta_1p6to2p4,291.50731694228534,4.113051302509484,295.7964902773058,291.2411891713627,291.7630563674014,291.83369280223957,291.1809410823311,290.7805456070246,292.0215333603882,296.40454181303494,287.485238006199,291.50731694228534,291.50731694228534,291.50731694228534,291.50731694228534,291.4134459792312,291.42401517047284,239.1938764862927,334.694433206747,203.90472277543
ptCorr_20to30_abseta_0p0to0p9,1252.5087235187857,8.645907158504532,1260.4977726503332,1251.483881680652,1253.4868172370407,1252.9946417688286,1252.022805268743,1250.9861643816203,1253.2135305193174,1273.6211340221018,1230.7322455647552,1252.5087235187857,1252.5087235187857,1252.4586169375361,1252.5087235187857,1251.2418541153029,1253.619770189036,1023.7598999644762,1435.4624588619804,885.8720340376711
ptCorr_20to30_abseta_0p9to1p6,758.1695337808053,6.7941287220503686,763.3538927607672,757.6848915822678,758.6258091524445,758.6964627697861,757.6426047918247,757.3183447489034,759.2168360354049,772.2997522377009,744.852723700445,758.1695337808053,758.1695337808053,758.1695337808053,758.1695337808053,756.7721311525596,758.87512294791,620.6501975419687,870.7749845558242,538.2436158606833
ptCorr_20to30_abseta_1p6to2p4,524.5155223373247,5.58677418966582,528.8811468531658,523.9600770357334,525.051761333924,525.0923805690212,523.9386641056283,524.5482696962472,525.7198780223844,534.113071131311,513.3597268456296,524.5155223373247,524.5155223373247,524.5155223373247,524.5155223373247,523.9895267673775,525.127755409271,424.91013057435373,607.7953314007157,374.8804221706538
ptCorr_30to50_abseta_0p0to0p9,2512.6448456861067,12.407995436002372,2524.8992933512463,2510.4697201988934,2514.730353436761,2513.619641281115,2511.6700500910983,2510.8803552257414,2512.63181011123,2549.399360597515,2469.249566195802,2512.6448456861067,2512.6448456861067,2512.594114029124,2512.6448456861067,2511.110819323111,2514.082888562698,2068.76712484429,2831.458460021943,1830.6430168477104
