,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,5397.849760768857,91.0107768606559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.2200661444763,16104.902505672246,867.4717749790049
ptCorr_10to15_abseta_0p9to1p6,3912.212993376838,76.93762455598932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.1393673736113,11688.943483154004,535.4500339198322
ptCorr_10to15_abseta_1p6to2p4,3416.783573311609,66.9710563589412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.035122261133,10464.10673189277,508.9996637177286
ptCorr_15to20_abseta_0p0to0p9,1564.7427708341488,47.43907844340765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.6662640671917,4221.042248062325,248.61281233719603
ptCorr_15to20_abseta_0p9to1p6,1151.535082007061,41.18420018358371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.9866039480937,3073.74391934842,191.53691128855812
ptCorr_15to20_abseta_1p6to2p4,1085.4765307871457,41.6248577560968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.5336171612082,2876.734747357536,170.9544807881075
ptCorr_20to30_abseta_0p0to0p9,852.9720638548064,33.02030243498699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.87388689911506,1956.0142097351625,128.65711963822827
ptCorr_20to30_abseta_0p9to1p6,667.1970872807897,31.366095441348662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.4926963858128,1477.0744517593746,102.67293614288323
ptCorr_20to30_abseta_1p6to2p4,632.1171506962525,31.50503947886303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.10898790629676,1415.5194591062068,109.45527476277375
ptCorr_30to50_abseta_0p0to0p9,1812.3645480442174,54.5372511411939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.1884458545377,2883.8217407102065,216.26244025653082
ptCorr_30to50_abseta_0p9to1p6,1414.1733779690628,47.748724301542644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0897848096837,2180.1141563451724,164.21916440774726
ptCorr_30to50_abseta_1p6to2p4,1344.9524739341953,48.47544253679906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.6737176646477,2154.8015879644663,165.57366353238717
ptCorr_50to100_abseta_0p0to0p9,719.438952006588,32.62079691517056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0398131524512,942.3037755300282,80.35484760198891
ptCorr_50to100_abseta_0p9to1p6,545.9565223138609,28.09462172720213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.7507111718615,713.6066106731779,47.45044158983404
ptCorr_50to100_abseta_1p6to2p4,444.58426777279146,23.755326620514882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.95268166455395,591.2771315246988,34.30923257663969
