,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,57154.83821244652,551.2705456226122,57808.16231534402,57130.832567059944,57164.68024761922,57177.01177375127,57132.66465114178,58200.4345064345,56213.17347392731,61920.33963133933,52746.56965431765,57154.83821244652,57154.83821244652,57149.56391047902,57154.83821244652,57051.846934611014,57188.87466852233,27411.41802009794,119682.74853718771,6085.208676873869
ptCorr_10to15_abseta_0p9to1p6,33564.62277840805,425.63041757165905,34015.59622970348,33550.582055138926,33576.436003333736,33587.93864104371,33541.30691577239,34085.97152278234,33046.12741487551,36367.6778723115,30959.27081515028,33564.62277840805,33564.62277840805,33564.62277840805,33564.62277840805,33559.27749056408,33608.00222333985,16203.426484831223,71309.89200213946,3422.0691383101657
ptCorr_10to15_abseta_1p6to2p4,24247.717938268474,363.1796677507995,24473.575760395066,24229.37411050072,24264.922909553075,24274.464496091023,24220.97138044593,24657.034904722,23891.73954272706,26387.398211874017,22431.83084755742,24247.717938268474,24247.717938268474,24247.717938268474,24250.25786398609,24210.701942666063,24293.29201957982,11880.77420973737,52363.695310235256,2522.7939824960845
ptCorr_15to20_abseta_0p0to0p9,62440.54562630461,571.3542450607027,62847.459162100466,62407.0149306284,62472.469354032735,62464.76980941226,62416.32144319697,63764.685300968165,61274.68180560364,67880.29434568479,57536.67248629063,62440.54562630461,62440.54562630461,62443.16925970353,62440.54562630461,62414.73850981636,62498.9863275972,28328.75719911399,132492.63955677924,6050.951926588491
ptCorr_15to20_abseta_0p9to1p6,36897.743183373415,437.1260298753922,37292.01848312982,36878.017216140914,36916.91891833283,36923.36980027152,36872.116566475306,37537.79794867751,36331.49189330719,40071.215393835184,33832.84559912105,36897.743183373415,36897.743183373415,36897.743183373415,36897.743183373415,36845.37820481928,36944.50114622259,16931.725378478503,78875.03785813849,3337.9364844197626
ptCorr_15to20_abseta_1p6to2p4,26939.65606027686,375.89341859288595,27381.082132979904,26914.117850502746,26964.613713567596,26969.92860821949,26909.383512334236,27499.53302129364,26429.085835209742,29420.76602083225,24538.453604136237,26939.65606027686,26939.65606027686,26939.65606027686,26939.65606027686,26906.315495131515,26975.789257606393,12631.541722035632,58313.90458675094,2760.734527460912
ptCorr_20to30_abseta_0p0to0p9,134190.5757438461,809.9269215093746,135567.3106430473,134061.29954792693,134317.87979092813,134242.63578024608,134138.5157074461,137010.12440547548,131742.45100877344,146132.57908865996,122926.21997316791,134190.5757438461,134190.5757438461,134188.0017757281,134190.5757438461,134110.6680701113,134277.90889608706,59433.57516977028,261041.04114288118,11680.92694893443
ptCorr_20to30_abseta_0p9to1p6,78419.10094051067,624.0649382913814,79192.92067743561,78361.8880220579,78474.93355560642,78473.60621625831,78364.59566476305,79614.29442420995,77124.5991205992,84762.74149761238,72284.37764082412,78419.10094051067,78419.10094051067,78416.5227253044,78419.10094051067,78339.98163651534,78464.31641537858,36199.22686019063,153008.90031993343,6164.962528000097
ptCorr_20to30_abseta_1p6to2p4,58792.03858980486,548.3411968281001,59228.6503696154,58723.321305848884,58859.26044900997,58857.711466347784,58726.36571326196,59761.0054194557,57817.66000188239,63693.13861541372,53911.387560693176,58792.03858980486,58792.03858980486,58794.5814270329,58789.394302409055,58769.32290941478,58857.79866081243,27657.9259634575,119123.20726430658,4647.4304761818485
ptCorr_30to50_abseta_0p0to0p9,240417.26017855774,1041.9623798729,243258.32377649768,240130.35523822813,240697.44210309102,240510.53149248348,240323.98886463192,242448.81176290146,238262.29808741604,251313.49782668543,229366.19547209487,240417.26017855774,240417.26017855774,240417.26017855774,240417.26017855774,240381.42698801323,240498.8162053345,128576.68187907261,328487.47056122404,13892.216211420558
