,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,279.8167013189241,10.971868515889296,282.498271572329,279.7070461641285,279.8528116887937,279.92525788167256,279.70814475617567,282.7868194203634,277.64014553043904,290.82605350197736,269.7365174465196,279.8167013189241,279.8167013189241,279.8167013189241,279.8167013189241,279.4777057348627,280.5360257228897,178.7737394341913,374.21633639175207,62.97726007094063
ptCorr_10to15_abseta_0p9to1p6,193.4468855478391,8.91238468940044,192.8127721889515,193.36773430466727,193.51178008999017,193.58394251783042,193.30982857784772,194.83210043633306,193.84189386286184,199.94797923127706,185.83422791646956,193.4468855478391,193.4468855478391,193.4468855478391,193.4468855478391,193.4468855478391,193.4468855478391,122.52334372882444,262.1003503527648,38.19763147334809
ptCorr_10to15_abseta_1p6to2p4,153.3640058559302,7.7386981423598264,154.77465935083535,153.24855899903815,153.47094910511498,153.53640004344538,153.19161166841508,155.23161682610043,152.64307470254306,159.49108235624163,146.64937058684745,153.3640058559302,153.3640058559302,153.3640058559302,153.3640058559302,153.3640058559302,153.3640058559302,95.47835671531064,213.63898046939937,24.3730261740812
ptCorr_15to20_abseta_0p0to0p9,293.5174749364525,10.861201953318819,295.6151903536467,293.3821720791299,293.64365581989233,293.6313467962647,293.40360307664025,294.58924060929814,293.46760679872835,304.56972112147764,286.2420316632144,293.5174749364525,293.5174749364525,293.5174749364525,293.5174749364525,293.85647052051394,293.5229717707255,188.76867462525576,394.7508362637149,58.546415487168936
ptCorr_15to20_abseta_0p9to1p6,204.44647561358425,9.187201941042748,206.15668785616415,204.34788272619105,204.54026647251544,204.58817441611316,204.30477681105538,205.89993593393706,204.43822754103718,213.91820791190258,195.74798640178025,204.44647561358425,204.44647561358425,204.44647561358425,204.44647561358425,204.44647561358425,204.80644367130546,126.39797356546376,276.6962242250684,36.772725579651514
ptCorr_15to20_abseta_1p6to2p4,153.3201963487786,7.645431687960338,157.21861917685288,153.18135094591509,153.45364944806113,153.49315890846412,153.14723378909312,154.38869835095628,153.37260921898184,159.04544917994383,149.2066530267577,153.3201963487786,153.3201963487786,153.3201963487786,153.3201963487786,153.68175360361334,154.62297985869267,97.93704459439893,209.14663631443105,22.79430130217405
ptCorr_20to30_abseta_0p0to0p9,552.6510606317954,14.860941502787618,557.390657503147,552.2085736297588,553.085257655359,552.8654649159525,552.4366563476382,553.2605647064344,551.9264809663196,574.9212356039608,528.5531722588187,552.6510606317954,552.6510606317954,552.6510606317954,552.6510606317954,552.6510606317955,552.2926526240122,355.3585060679141,754.0512934679066,86.37089332967483
ptCorr_20to30_abseta_0p9to1p6,379.10182393599985,13.037439846146409,374.7298236632863,378.86189516611006,379.3329226501044,379.3661932515053,378.83745462049427,378.80649895672315,378.93429675607933,391.2249830534213,362.22007184006935,379.10182393599985,379.10182393599985,379.10182393599985,379.10182393599985,378.74302425216706,378.7418558782786,261.9032284450214,494.01120361803015,59.78668277351442
ptCorr_20to30_abseta_1p6to2p4,303.58079489010197,10.790012069385996,310.03560870896655,303.25847584060045,303.89480358826506,303.9292771530585,303.2323126271455,305.37540785694887,305.0186384726521,318.2945149191602,293.33499863504113,303.58079489010197,303.58079489010197,303.58079489010197,303.58079489010197,303.580794890102,303.001044581923,201.63476155379374,423.16828081324934,47.66864929579492
ptCorr_30to50_abseta_0p0to0p9,859.1390270600392,18.524923203479087,867.6259044774308,858.3937874664115,859.86653583705,859.4723351837541,858.8057189363242,863.855815650897,857.0500348861888,885.3906280152104,825.4874156739558,859.1390270600392,859.1390270600392,859.1390270600392,859.1390270600392,857.3445955558595,859.4834333498894,598.8923319066141,1076.520183627443,124.58277269807802
ptCorr_30to50_abseta_0p9to1p6,609.6093569381587,15.424695133731557,620.7700547901615,609.1878343486078,610.0144253728987,610.0338292857083,609.184884590609,611.9922023012999,608.3860539476734,630.8846149480195,593.2783629101332,609.6093569381587,609.6093569381587,609.6093569381587,609.6093569381587,607.8218382787661,610.3317259939691,422.7732005316217,776.1795512610383,93.66394377841858
ptCorr_30to50_abseta_1p6to2p4,537.8859810535857,14.442314772147748,547.2404254065142,537.3011804473995,538.456915693905,538.4946770488563,537.2772850583156,538.9443009633954,536.7910153269547,553.9049644855404,524.6075242570199,537.8859810535857,537.8859810535857,537.8859810535857,537.8859810535857,537.1102970465429,539.5271666663167,382.2077277509574,685.8724145731267,80.68143003896131
