,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,1742.253489456914,9.724317345875036,1758.404835387822,1741.527887079583,1742.4791227315009,1742.9294071178701,1741.5775717959573,1742.1508167454922,1742.8670859765143,1765.4463385801148,1715.5755925482554,1742.253489456914,1742.253489456914,1742.253489456914,1742.299068500127,1739.987527277932,1743.4298905309029,1478.592042202868,1940.8273279430284,999.2432242875733
ptCorr_10to15_abseta_0p9to1p6,1201.2196967817376,8.04834361860939,1212.709875896382,1200.6984467821792,1201.6196689705564,1202.0627926822715,1200.376600881204,1201.390260121305,1201.3242546199817,1217.9002473200198,1184.4918841786796,1201.2196967817376,1201.2196967817376,1201.2196967817376,1201.2196967817376,1200.6215698963604,1202.3502521608568,1021.6356205590769,1337.6246560545405,703.2643017305259
ptCorr_10to15_abseta_1p6to2p4,984.6121166268481,7.29105756155092,992.323952868209,983.8859676686075,985.2633518945003,985.7228675168275,983.5013657368692,985.2305283199397,985.272945813274,998.31796932528,972.0063927102685,984.6121166268481,984.6121166268481,984.6121166268481,984.6121166268481,982.2451516465412,986.6454778206501,835.5572769596694,1101.932523798206,594.9923158581629
ptCorr_15to20_abseta_0p0to0p9,1610.5958410987146,9.297457747346543,1628.2301762729712,1609.8436471238986,1611.2150926639008,1611.2206813875982,1609.9710008098305,1609.639153443894,1611.1619830685213,1635.2740320232867,1585.5414285908903,1610.5958410987146,1610.5958410987146,1610.5958410987146,1610.5958410987146,1611.188250303993,1610.7406892941078,1360.6186680081282,1807.361206629616,963.6134972428505
ptCorr_15to20_abseta_0p9to1p6,1052.5859540380795,7.638006637091774,1059.853577389692,1052.0559723950544,1053.0738488319757,1053.3237856961323,1051.8481223800268,1051.6878683330724,1053.1405160391382,1070.705185116292,1036.0879581849133,1052.5859540380795,1052.5859540380795,1052.5859540380795,1052.5859540380795,1051.4878879767307,1053.0945167899836,882.3925892921975,1191.8933551565422,651.7813139225857
ptCorr_15to20_abseta_1p6to2p4,817.0654124265743,6.662592380699322,822.6420064656102,816.3471244667634,817.7537496458992,817.9788694957456,816.151955357403,817.4847129942257,817.5999852589952,829.5749144230776,804.5837645276266,817.0654124265743,817.0654124265743,817.0654124265743,817.0654124265743,817.8656953986759,816.7998551687701,681.1362563500576,925.1514840647671,509.07239396408227
ptCorr_20to30_abseta_0p0to0p9,2872.2334995038154,12.63822142132442,2885.6925358598037,2870.0245679109416,2874.3369896583076,2873.3477996676284,2871.119199340004,2871.7302224886635,2873.2466510480967,2915.0088113568063,2826.9979096483385,2872.2334995038154,2872.2334995038154,2872.2334995038154,2872.2334995038154,2869.8756131971177,2873.146439645935,2400.0455709784615,3243.0262603489045,1832.1395356836208
ptCorr_20to30_abseta_0p9to1p6,1858.0245110507196,10.149336994193998,1865.3199960646707,1856.8675336026768,1859.117969993058,1859.3188759608706,1856.7301461405686,1856.0204190609184,1859.3411847957327,1887.8390929839525,1825.3793358769071,1858.0245110507196,1858.0245110507196,1858.0245110507196,1858.0245110507196,1857.5673001177688,1859.6257621930993,1542.3481572422413,2114.3372128744336,1185.3141064904396
ptCorr_20to30_abseta_1p6to2p4,1304.6942802535948,8.38728676178805,1315.1070774068548,1303.3307817426764,1306.0118156457258,1306.1360323017375,1303.2525282054526,1303.1157458099433,1305.425532482076,1326.0909322904697,1281.0612643594184,1304.6942802535948,1304.6942802535948,1304.6942802535948,1304.6942802535948,1303.6527596122373,1305.5875498397136,1076.407533928945,1500.240507677777,850.7138929966718
ptCorr_30to50_abseta_0p0to0p9,4674.632432600274,16.164597890196113,4694.496822752756,4670.60563990341,4678.495318687313,4676.445984209607,4672.818880990939,4673.311594255027,4677.371606245361,4743.658504644663,4604.359848477279,4674.632432600274,4674.632432600274,4674.632432600274,4674.723017730705,4672.34301134304,4677.203696965828,3903.1027702396996,5228.744027591386,3148.0190001932706
ptCorr_30to50_abseta_0p9to1p6,2900.374612489675,12.581923220560137,2921.4710841285323,2898.46859845662,2902.1836818775937,2902.3897201712116,2898.359504808139,2901.8791781451723,2902.9785616483764,2951.0782497399723,2855.1359962391894,2900.374612489675,2900.374612489675,2900.374612489675,2900.4199330602387,2897.709832862643,2901.256153386961,2399.001922681403,3289.3666097363316,1945.4959144873587
ptCorr_30to50_abseta_1p6to2p4,1952.7147502658008,10.413987380751836,1960.535778519809,1950.6004685929772,1954.763264120518,1954.8322697738186,1950.5972307577833,1949.0125464580806,1954.7634017636967,1986.7165967101253,1912.2001871052707,1952.7147502658008,1952.7147502658008,1952.7147502658008,1952.7147502658008,1951.1111713215962,1953.8150827738327,1588.6155298472993,2246.876152903874,1289.9103156346118
