,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,910.6131767766758,6.045458016716111,910.977040642744,910.1482567714584,910.8121784683102,910.9664546046193,910.2598989487319,910.2372990341449,910.2706850865993,921.5002148028075,898.9465594567505,910.6131767766758,910.6131767766758,910.578786414373,910.6439589523915,909.5346177751021,911.5051119922286,793.604300878724,992.54922164988,734.8718096946436
ptCorr_10to15_abseta_0p9to1p6,613.8387039072248,4.946147119227443,616.2670880001658,613.5152702413293,614.0920320942363,614.2682195750233,613.4091882394264,613.9796121057768,613.6437981519676,620.4592748183554,606.4069164574593,613.8387039072248,613.8387039072248,613.8387039072248,613.8387039072248,612.4209086043791,614.5219441607794,537.0605908458235,669.2770699615925,500.6229726290825
ptCorr_10to15_abseta_1p6to2p4,491.4732423710594,4.386390458855456,494.61434209464744,491.06343028224273,491.83814552321394,492.0239068663109,490.92257787580786,491.45481464824803,491.65998424206987,496.3147937606648,486.31175920867497,491.4732423710594,491.4732423710594,491.4732423710594,491.5095630800887,490.4197766162223,492.42714202304376,429.8545427865263,533.5805346648032,400.89455490299724
ptCorr_15to20_abseta_0p0to0p9,1123.0307549987251,6.6943653193369705,1126.1995666211303,1122.3791310549045,1123.601043141205,1123.4664414965246,1122.5950685009257,1123.1439170696594,1122.865388303915,1136.519592971357,1109.8593630868836,1123.0307549987251,1123.0307549987251,1122.9211517085087,1123.067152262519,1121.7668715534019,1124.4540470253517,981.370698253934,1222.6605643489127,905.446756583776
ptCorr_15to20_abseta_0p9to1p6,714.0168187345386,5.378615662185733,715.1038877397089,713.5868793094176,714.4046747728844,714.5130846289521,713.520552840125,713.6068622701724,714.2980570125267,720.2788405024361,704.6415572215218,714.0168187345386,714.0168187345386,713.9824011904188,714.0168187345386,713.7448711000401,714.9082362083739,623.536497371172,775.4414384180571,578.873305086314
ptCorr_15to20_abseta_1p6to2p4,505.98780956297134,4.461383521610561,508.7582827576979,505.48300905203456,506.46245042672695,506.5499462031111,505.4256729228316,505.2055606345517,505.9575916300048,511.9016282337855,499.9621450229649,505.98780956297134,505.98780956297134,505.98780956297134,505.98780956297134,505.3121086755116,506.2670657033892,444.5085298437564,550.2948922643612,413.00620448098067
ptCorr_20to30_abseta_0p0to0p9,2530.4498796638045,10.114840850808022,2530.9897805493756,2528.183160828754,2532.5640158615133,2531.431582828229,2529.4681764993798,2529.6318118683994,2530.497544468134,2556.5379721518075,2501.884648572976,2530.4498796638045,2530.4498796638045,2530.2629663919615,2530.61278843027,2528.56667694927,2532.1540383989486,2231.5555166999598,2721.094328877117,2055.78811118865
ptCorr_20to30_abseta_0p9to1p6,1536.2426323117604,7.850415945239709,1539.3942731005532,1535.1438972805863,1537.24766380222,1537.3062761847605,1535.1789884387606,1535.5052466986588,1536.1872184283154,1552.068354772061,1518.951654637773,1536.2426323117604,1536.2426323117604,1536.135783621857,1536.2426323117604,1535.576047764061,1537.8756456653061,1351.3248753297626,1660.0026803735452,1238.4839228412475
ptCorr_20to30_abseta_1p6to2p4,991.7091302732018,6.315122980436492,994.2795451845818,990.5720308704779,992.7883196558635,992.8014139589105,990.6168465874935,991.3519951812327,992.8691899359691,1002.339445681309,980.8218958457239,991.7091302732018,991.7091302732018,991.6767733580674,991.7409843479749,990.5511862202624,993.1471388999962,867.6983573163586,1074.6083695685918,791.9979844464665
ptCorr_30to50_abseta_0p0to0p9,4246.477694702945,13.095827438596434,4249.417447550952,4242.460799556588,4250.242409405741,4248.12514112109,4244.8302482848,4245.596924289172,4245.409637642283,4280.416419542537,4205.847762626572,4246.477694702945,4246.477694702945,4246.248011152074,4246.649767980295,4244.742613777528,4248.713790966837,3796.780618370577,4504.0314281705105,3444.461200749209
