,loss/train,loss/valid,acc/train,acc/valid
0,0.0006745094997542246,0.0006854038295291719,0.536547619047619,0.5417619047619048
1,0.0006708025941773066,0.0006815970994177319,0.551984126984127,0.5586666666666666
2,0.0006691495109172094,0.0006799187064170837,0.5569761904761905,0.5647142857142857
3,0.0006668711706759437,0.0006777143166178749,0.5658730158730159,0.5738571428571428
4,0.0006664073330069345,0.0006770487484477815,0.5690952380952381,0.5766666666666667
5,0.0006644734560497224,0.0006754670710790725,0.5713095238095238,0.5792380952380952
6,0.0006605565793930538,0.0006715315722283863,0.5867142857142857,0.5947619047619047
7,0.0006612126732629443,0.0006717665053549267,0.5867777777777777,0.5941428571428572
8,0.0006574660681542896,0.0006680402244840349,0.6009285714285715,0.6072380952380952
9,0.0006556651242195613,0.0006663247630709694,0.6058809523809524,0.6120476190476191
10,0.0006559021373589833,0.00066654258114951,0.6056666666666667,0.6112857142857143
11,0.0006525286592188336,0.0006630492692901974,0.615984126984127,0.6203333333333333
12,0.0006514685745277102,0.0006620415960039411,0.6195238095238095,0.6241428571428571
13,0.0006503532178818234,0.0006610144745735895,0.6249365079365079,0.6288095238095238
14,0.0006503035151769244,0.000660991736820766,0.6265555555555555,0.6289047619047619
15,0.0006485426908447629,0.0006590758107957386,0.630095238095238,0.6331428571428571
16,0.0006471462401132735,0.0006577813029289245,0.6329047619047619,0.634095238095238
17,0.000645656259760024,0.0006563423701695033,0.6370317460317461,0.6385714285714286
18,0.0006449463726982238,0.0006555051349458241,0.6395238095238095,0.6404761904761904
19,0.0006435531505516597,0.0006541321249235244,0.6424126984126984,0.6418571428571429
20,0.0006431503030988905,0.0006537884587333316,0.6470634920634921,0.6476666666666666
21,0.0006421741909450955,0.0006527285008203416,0.6513809523809524,0.6516666666666666
22,0.000640461325172394,0.0006507547440983,0.6545,0.6559047619047619
23,0.0006397466039846813,0.0006503993272781372,0.6548809523809523,0.6549047619047619
24,0.0006386592227315146,0.0006491133116540454,0.6589365079365079,0.6585238095238095
25,0.0006381182169157362,0.0006488666761489142,0.658436507936508,0.6580952380952381
26,0.0006379149896757943,0.000648303210735321,0.6607222222222222,0.6603333333333333
27,0.0006354724868895516,0.0006460420177096413,0.6658968253968254,0.6658095238095239
28,0.0006360587118163941,0.0006463973749251592,0.6646031746031746,0.663952380952381
29,0.0006354621667710561,0.0006459301426297142,0.6666349206349206,0.6655714285714286
30,0.0006345474597007509,0.0006452091478166126,0.6669285714285714,0.6655238095238095
31,0.0006333204209804534,0.0006435727789288476,0.6720238095238096,0.6706666666666666
32,0.0006327911653215923,0.0006431651257333301,0.6710238095238096,0.6701904761904762
33,0.0006321096131725916,0.0006424616149493626,0.6723095238095238,0.6708095238095239
34,0.000632072950639422,0.0006425836767469133,0.6751984126984127,0.674047619047619
35,0.0006306862897343105,0.0006412670356886728,0.6751904761904762,0.6744285714285714
36,0.0006301547913324265,0.0006407190107163929,0.6778730158730158,0.6757619047619048
37,0.0006294048026440636,0.000639891178835006,0.6771507936507937,0.6753809523809524
38,0.0006301415179456983,0.0006406352860586984,0.678404761904762,0.6774285714285714
39,0.0006289666630919017,0.000639557903721219,0.6811984126984127,0.6806666666666666
40,0.0006291865001595209,0.0006394898664383661,0.6793492063492064,0.6784285714285714
41,0.00062826735774676,0.0006384561743055071,0.6818888888888889,0.681
42,0.0006268705385071891,0.0006370153512273516,0.6829206349206349,0.682047619047619
43,0.0006270413673113263,0.0006372833110037305,0.6839126984126984,0.6831904761904762
44,0.0006255523879376668,0.0006358618821416583,0.6854444444444444,0.6851428571428572
45,0.00062497326589766,0.000635397181624458,0.6871031746031746,0.6869047619047619
46,0.0006254400951521737,0.0006358791305905297,0.6871904761904762,0.6871428571428572
47,0.000625617617179477,0.0006361092669623238,0.6855793650793651,0.6852857142857143
48,0.0006249962534223284,0.00063519115958895,0.6883730158730159,0.6880952380952381
49,0.0006249302687152984,0.0006348708555811928,0.6886587301587301,0.688
50,0.000622852079925083,0.0006332442505019052,0.6903650793650794,0.6906190476190476
51,0.0006234853934674036,0.0006335179011027018,0.6907777777777778,0.6899047619047619
52,0.0006231872051481217,0.0006332763376690093,0.6906984126984127,0.6911428571428572
53,0.0006229578251876528,0.0006332823861212957,0.6901587301587302,0.69
54,0.0006227172792903961,0.0006327640414237976,0.6923015873015873,0.6916190476190476
55,0.0006223686540883685,0.0006323669382504054,0.6932460317460317,0.693047619047619
56,0.0006215970431055341,0.0006319516953967867,0.6917301587301588,0.6901904761904762
57,0.0006217908362547557,0.0006320334048498244,0.6936190476190476,0.6927619047619048
58,0.0006212847422039698,0.0006313245920907883,0.6931269841269841,0.6921904761904762
59,0.0006212862186015598,0.0006315834238415672,0.6914920634920635,0.6911904761904762
60,0.0006213781772151826,0.0006316930538132077,0.6939603174603175,0.6927619047619048
61,0.0006211303874613746,0.0006312158618654523,0.6957380952380953,0.695
62,0.0006196283012155502,0.000630199792839232,0.6952301587301587,0.693047619047619
63,0.0006187883345853715,0.0006294162557238624,0.6971825396825397,0.6956666666666667
