,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,48502.49053299713,467.37258211725657,46266.764649238576,47935.409143248224,49068.144421318735,51849.2210154684,48502.49053299713,49026.48491825053,47910.50492715961,50435.90854833081,46531.3502609072,48495.678502331495,48502.49053299713,48426.48582908853,48524.27049842036,48502.49053299713,48504.28275154536,27970.414298941163,73426.05880956334,3360.3004123365654
ptCorr_10to15_abseta_0p8to1p579,29528.519664167095,368.6931204512725,28185.135534345936,29322.89904398831,29735.804251858666,30598.911584092435,29528.519664167095,30040.174774492625,29191.675118897292,30842.671206341325,28321.43396073363,29540.17428953165,29528.519664167095,29516.911794123233,29581.425512958805,29528.519664167095,29528.519664167095,16955.698892444885,44672.558388038095,2233.7925767556076
ptCorr_10to15_abseta_1p579to2p5,21227.44452381071,315.4947047136616,19317.49046730376,21127.988755215207,21327.12746832717,21542.006287145654,21227.44452381071,21645.052219661295,20892.74027723182,22196.382818648133,20246.34590325904,21225.757372118213,21227.44452381071,21172.750844860784,21266.926304039465,21227.44452381071,21229.856843402325,11600.680841810547,33893.176677774856,1350.8157075854228
ptCorr_15to20_abseta_0p0to0p8,62601.17837040437,519.4113706976499,60541.36153017562,62037.73610562386,63162.636195793704,66920.73535786093,62601.17837040437,63706.319153015604,61534.396243843075,65381.31032183157,59956.70702126475,62611.67390882393,62601.17837040437,62564.250091860886,62694.3175326605,62601.17837040437,62601.17837040437,34807.37253970525,95575.78129926178,4047.2411085342637
ptCorr_15to20_abseta_0p8to1p579,42000.031075682826,424.26297572873546,40456.639249393105,41641.20572436742,42358.76084120886,43485.68201306422,42000.031075682826,42861.02069630925,41202.966994069175,44006.34593766814,40021.00854799487,42008.06473720295,42000.031075682826,41981.73290454829,41995.13589837351,42000.031075682826,42000.031075682826,22156.8286045436,68111.71659007504,2422.241500920847
ptCorr_15to20_abseta_1p579to2p5,36510.07544328379,401.7615642389095,34402.592945997116,36295.6113285173,36725.13392105131,37050.31157568887,36510.07544328379,36991.41158396792,35872.85862488646,37980.47601233082,34887.54905283704,36503.418595195064,36510.07544328379,36403.53219840948,36568.13328809076,36506.60101625651,36510.07544328379,20522.781370948484,57702.95073808881,2073.573715162376
ptCorr_20to25_abseta_0p0to0p8,80434.8964633269,510.0774490268827,80145.90404690588,79888.98815083763,80977.90750506261,80702.19109072349,80434.8964633269,82296.14990354926,78353.54484220654,84091.31067354689,76639.17207640535,80437.55884935906,80434.8964633269,80351.5272619311,80516.80782974168,80434.8964633269,80436.71555396174,43141.75412048439,124399.77650919027,4786.987807001733
ptCorr_20to25_abseta_0p8to1p579,48832.78551929859,409.0775234285859,48692.17349320098,48402.98357628827,49262.66058912119,49032.86455636713,48832.78551929859,49945.74366438564,47643.560482640474,51195.59478467754,46340.349507424886,48803.50654540048,48832.78551929859,48749.04014228363,48859.60882251268,48832.78551929859,48832.78551929859,25247.91125221425,83317.43178198548,2739.1322842310437
ptCorr_20to25_abseta_1p579to2p5,44461.02644871715,402.22664424669006,43894.66741443539,43868.52334477643,45058.137292604166,44700.966372523406,44461.02644871715,45104.03985906795,43737.68229825917,46380.87589192189,42569.9343512263,44470.969300673605,44461.02644871715,44371.65904316187,44572.77129541253,44461.02644871715,44461.02644871715,25109.689262542764,69397.50762881142,2233.4645149819703
ptCorr_25to35_abseta_0p0to0p8,278208.23744423315,888.9280690017819,278051.4958328411,276961.7120897942,279448.03277006885,278936.9943803896,278208.23744423315,284294.153851613,271822.1859647308,290395.7541836686,265655.1916954726,278193.72928079736,278208.23744423315,277779.04302236135,278622.29371291556,278209.9679179899,278208.23744423315,137373.43470308022,393696.17740278365,13411.68389900426
ptCorr_25to35_abseta_0p8to1p579,129061.09198373418,634.2294478894462,128482.36243011091,127858.27117854447,130261.74599259323,129535.03969182607,129061.09198373418,130503.48094286959,127181.74801709267,133281.07533585792,124596.36434390531,129088.77553065182,129061.09198373418,128844.3413722851,129244.48116725315,129061.09198373418,129061.09198373418,78764.82619613252,184796.7448621757,5828.8394855494835
ptCorr_25to35_abseta_1p579to2p5,120865.39301731801,630.2467215159413,120105.39353835287,118550.7845990161,123199.45755390302,121501.12586201614,120865.39301731801,122207.58836155877,119347.63235850281,125048.15348580037,116674.87008180743,120861.4601404632,120865.39301731801,120506.64505272388,121254.02765998608,120865.39301731801,120867.19583652314,72997.44543242635,170046.89004138327,5215.430437468851
ptCorr_35to50_abseta_0p0to0p8,402682.72055185004,1061.5840825517446,399768.08609597594,402181.35812842444,403177.23507771216,403857.8655698594,402682.72055185004,405286.76818956854,399852.5866876955,410913.7403067069,393466.9852255863,402695.0715012581,402682.72055185004,402912.19402098673,402500.23174216424,402680.6534992765,402682.72055185004,231688.3562731399,469849.5980644618,13730.494851467698
ptCorr_35to50_abseta_0p8to1p579,331009.878356581,961.583728732022,325715.40245901357,329246.4182032498,332768.9427167463,332280.53679242387,331009.878356581,331851.90777671477,330225.64912281977,334917.2222837918,326896.12882589985,330957.22793192614,331009.878356581,330940.0924161885,331149.06673162006,331009.878356581,331009.878356581,240601.66092136977,365548.03351981286,11046.678513641067
ptCorr_35to50_abseta_1p579to2p5,325387.98665204394,947.9614354545106,317983.7718600961,317808.2289096882,333060.94748022844,326963.27404373937,325387.98665204394,326027.62260234216,324607.2069792728,329073.8003776002,321343.28000320174,325373.2057011284,325387.98665204394,325225.6618159503,325583.22668404947,325387.98665204394,325387.98665204394,248691.23611158747,363234.559588282,9481.462894688673
ptCorr_50to100_abseta_0p0to0p8,121510.7968392632,697.9685891972298,129915.56854581933,131924.40619260084,132321.12022399326,132771.21228621472,132124.75911245684,132762.02217044617,131433.46947476102,134348.27741246694,129687.94422129057,132127.34100572133,132124.75911245684,132282.06236706823,131942.36386453005,132122.84162230688,132124.75911245684,97763.46548558166,152367.71649536188,8397.889747536903
ptCorr_50to100_abseta_0p8to1p579,111852.8916743821,663.5518517269928,118616.60321383375,120454.94120616867,121609.86455114826,121684.25226879776,121033.88372287365,121508.36829675997,120429.80829387163,122973.08884092198,118910.29468290677,121064.16715024925,121033.88372287365,121293.05564147788,120832.77769960865,121033.88372287365,121033.88372287365,88828.62518332581,136336.2958777006,6538.599708248773
ptCorr_50to100_abseta_1p579to2p5,129662.15835597336,709.4271131045989,135767.56057840926,136032.66931286265,143658.64797359597,140688.16603243537,139811.95318279893,140325.58277413202,139218.00051343362,141839.04744389476,137550.79019453275,139822.6088011128,139811.95318279893,140306.9382090049,139314.28175315674,139811.95318279893,139811.95318279893,105190.27228841677,158047.3489514932,6304.3621403086745
