,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,352.225360930095,11.613913010456285,337.2342892935279,351.7393560729375,352.690431650686,376.5293366470166,352.225360930095,349.8019102940883,346.83001612908504,357.50706226968373,334.5402658138443,352.225360930095,352.225360930095,351.2692252960042,352.225360930095,352.225360930095,352.225360930095,191.34140453579482,451.1711573067729,24.62166735248842
ptCorr_10to15_abseta_0p8to1p479,216.24953563142816,8.938831670190831,208.772067457624,215.95584513564216,216.52362612026474,224.07926353529135,216.24953563142816,215.96331408564993,215.116782603066,225.26353050794881,209.50406665561638,216.0939967754943,216.24953563142816,215.68183497632947,216.06040224777948,216.24953563142816,216.24953563142816,120.59614154680608,285.45083314321124,15.563921783266801
ptCorr_10to15_abseta_1p479to2p5,209.52111733985606,8.975246872632193,193.05374608584663,209.23406905752066,209.7947916588684,212.62730047160417,209.52111733985606,208.39598719602753,209.53183459347974,214.10674583325613,201.15523831223575,209.52111733985606,209.52111733985606,210.31136149602716,209.14314513503498,209.52111733985606,209.52111733985606,121.16263010314728,271.99772302772794,14.51484835440891
ptCorr_15to20_abseta_0p0to0p8,335.36971072551296,11.331064300781998,324.60174084890855,334.94260954769516,335.7643229263757,358.5106262011637,335.36971072551296,335.59333515695016,335.4752627735684,347.84008327786637,325.25066127554646,335.36971072551296,335.36971072551296,335.3378631820281,335.9924056867559,335.36971072551296,335.36971072551296,188.43764816839837,455.047968108998,23.596321363783645
ptCorr_15to20_abseta_0p8to1p479,249.23419114234383,9.659350516195882,236.2231397346942,248.95892037756138,249.49075433285526,258.18902886188,249.23419114234383,250.1130198063989,250.7501724877918,258.3854841801785,243.17908155555153,249.3897299982777,249.23419114234383,249.4268401012929,249.8867837389393,249.23419114234383,249.23419114234383,147.526488146369,324.4906849814624,14.129200876055226
ptCorr_15to20_abseta_1p479to2p5,246.97363281964113,9.602304682440673,235.10152299103802,246.54841396595106,247.36746743397697,250.6274427101614,246.97363281964113,248.93267378213864,246.35608861371412,255.83305796984016,239.46325711158232,246.97363281964113,246.97363281964113,244.05183532762615,248.48345486308227,246.97363281964113,246.97363281964113,147.02026329021388,333.59385870915844,13.370057503851461
ptCorr_20to25_abseta_0p0to0p8,344.34720500598553,10.394280152783121,344.14045694109825,343.58630810862945,345.07889698028544,345.2547974011008,344.34720500598553,346.7113025783189,343.0605218792463,356.137411155586,330.0567001385705,344.66205530410605,344.34720500598553,344.9664507502149,344.05623524633165,344.34720500598553,344.34720500598553,208.60039758951302,447.93998673899983,26.52444303015597
ptCorr_20to25_abseta_0p8to1p479,251.37428977140144,8.949269038049872,249.43456993465173,250.94033699758145,251.79123149210795,252.3103855545187,251.37428977140144,254.21462162601722,250.46188389691503,260.19690385294626,245.85575971308913,251.37428977140144,251.37428977140144,251.05999669416263,251.01857153914557,251.37428977140144,251.37428977140144,157.74708419223674,320.2773677693303,16.818650753965716
ptCorr_20to25_abseta_1p479to2p5,265.4843652287876,9.180576623844615,260.805111792289,263.940891400944,267.00796982249244,266.896648429814,265.4843652287876,267.4365170987096,263.32598912773403,272.6094721891912,255.8693234730041,265.4843652287876,265.4843652287876,265.66471639190513,265.46093409279507,265.4843652287876,265.4843652287876,159.3885163688178,341.32427101451725,13.144878706113047
ptCorr_25to35_abseta_0p0to0p8,737.1719084762475,15.325120316007823,735.5545866653057,735.9017785253477,738.3884820220894,739.111265872399,737.1719084762475,740.9051537158999,734.000553096799,751.6371868431883,714.6485194387669,736.8570581781269,737.1719084762475,736.0694553245157,736.8750144498795,737.1719084762475,737.1719084762475,465.1676654337972,916.2373314857633,38.66330075021897
