,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_15to20_abseta_0p0to0p8,119.84297038342694,6.053394721473908,115.9475591424203,118.82747806853827,120.85178445998237,128.11228022060425,119.84297038342694,119.92170413974313,119.47848842512573,122.75494089151834,116.30197442594991,119.84297038342694,119.84297038342694,119.76147766615662,119.84297038342694,119.84297038342694,119.84297038342694,85.37209432558784,142.81286245705047,22.430442529672778
ptCorr_15to20_abseta_0p8to1p579,84.07121671259856,5.193338918200156,77.7114920785287,83.48578413790193,84.65204140257254,87.26018819090321,84.07121671259856,84.41823825999627,83.05970457113412,85.23580959053362,80.82032165566139,84.07121671259856,84.07121671259856,84.12027277103576,84.37247102426173,84.07121671259856,84.07121671259856,59.32048198881844,99.41360630998477,12.084102403905346
ptCorr_15to20_abseta_1p579to2p5,67.76679994738925,4.567647269754952,63.2236657547755,67.09985148190148,68.4601882972501,68.77171537783599,67.76679994738925,68.1607871341765,68.13028710218545,69.44610009578037,67.10449792348584,67.76679994738925,67.76679994738925,68.04077459159461,67.76679994738925,67.76679994738925,67.76679994738925,51.07431127494548,83.06198112438943,13.18195746022382
ptCorr_20to25_abseta_0p0to0p8,95.52873982443231,4.937784993197017,94.5777949639804,94.88896210876925,96.16186767644908,95.96216175882678,95.52873982443231,96.35108255046828,95.070849805808,96.6066907698581,94.55663196820447,95.52873982443231,95.52873982443231,95.51290672641338,95.78736335220967,95.52873982443231,95.52873982443231,74.08758385483807,112.9898867533621,17.73819350407284
ptCorr_20to25_abseta_0p8to1p579,66.08443761890783,4.073373055009439,64.81887892030889,65.32177079807478,66.84818141052843,66.37409880497476,66.08443761890783,65.81285598093105,65.80258859998489,66.8485792799303,63.76332935165403,66.2860829823195,66.08443761890783,66.04633590936933,66.02224514816407,66.08443761890783,66.08443761890783,46.84378363872514,77.36633028736847,13.028921618763436
ptCorr_20to25_abseta_1p579to2p5,61.080895263076314,3.923506349692982,60.63869552729995,60.207322144793125,61.95547542546114,61.436970735700484,61.080895263076314,61.33922681893134,61.080895263076314,61.55390120929101,60.62288416289617,61.080895263076314,61.080895263076314,61.080895263076314,62.063034179053325,61.080895263076314,61.080895263076314,44.559212474509536,73.79356161687315,9.740981438370095
ptCorr_25to35_abseta_0p0to0p8,168.12138705968192,6.541070035919644,167.58172440622542,167.06126814666516,169.17371123964284,168.56415183441973,168.12138705968192,168.3713376934936,166.16609160377305,170.78424264695607,164.702854650884,168.12138705968192,168.12138705968192,167.84711296127517,168.35866510597987,168.12138705968192,168.12138705968192,131.45417327725698,194.05229426985852,26.70157354851991
ptCorr_25to35_abseta_0p8to1p579,131.48500473332973,5.755875866545344,130.32357947522175,129.93183477993549,133.0294609100703,131.97129738944636,131.48500473332973,131.74570445701596,131.20878914142926,132.19084837915568,130.37930109122846,131.28335936991806,131.48500473332973,131.21087489198007,131.28335936991806,131.48500473332973,131.48500473332973,104.7041550776164,145.56212838443602,20.91460735520527
ptCorr_25to35_abseta_1p579to2p5,127.04959443546471,5.61445842954209,124.46386260024687,124.12626177381814,129.99912069965458,127.72701167347773,127.04959443546471,127.70779032054432,126.8823155389901,130.096949230062,125.94504030334636,127.04959443546471,127.04959443546471,127.04959443546471,126.69397820308902,127.04959443546471,127.04959443546471,103.66023376431716,144.15689516078,18.216011066671836
ptCorr_35to50_abseta_0p0to0p8,190.08669475856234,7.2116701572983,186.9338913634693,189.60936779542027,190.55207593121827,190.65966236196292,190.08669475856234,190.08844812640888,190.0524360228913,191.59793914162427,186.667340828656,190.08669475856234,190.08669475856234,190.3094220671221,189.83170600335217,190.08669475856234,190.08669475856234,147.9953294695623,204.8783668663566,26.320949952668784
ptCorr_35to50_abseta_0p8to1p579,165.42834627915786,6.83042639142631,156.93985449385926,164.03709879257934,166.81536827179974,166.07553783532992,165.42834627915786,166.1591475470211,165.8217980859134,166.5708464645737,164.86182320373334,165.42834627915786,165.42834627915786,165.76004395993655,165.42834627915786,165.42834627915786,165.42834627915786,136.69014926665352,180.1435718941172,19.715771834472914
ptCorr_35to50_abseta_1p579to2p5,159.11426263216555,6.3137115130703405,157.93214944327607,154.48647067671178,163.82261604353477,159.88692937124705,159.11426263216555,159.23474955225888,159.5519486340965,161.41878432407194,157.12413523464136,159.11426263216555,159.11426263216555,158.24497520395144,159.00299217177215,159.11426263216555,159.11426263216555,129.17541179188825,177.15268981200398,20.924329542155323
ptCorr_50to100_abseta_0p0to0p8,206.43218758615564,7.447166688842222,245.31404789205226,245.69533456532932,246.95546369953468,247.59449012607817,246.33102741760788,246.38810985024793,244.93876279288037,247.4327575984775,244.03252416689185,246.3310274176079,246.33102741760788,246.633225581801,246.10666089189192,246.33102741760788,246.33102741760788,214.18465015721492,259.4883134669698,40.37161276819586
ptCorr_50to100_abseta_0p8to1p579,164.91595503092265,6.676309770030869,187.26660656543467,189.4833867775809,191.89680117837764,191.80635176282655,190.69467634938977,190.33488807263424,190.48746631944948,192.10903456831352,189.03407675189067,190.69468033958583,190.69467634938977,190.6946763493897,191.0347523390213,190.69467634938977,190.69467634938977,168.05392713390688,200.60802443025642,29.401595179852762
ptCorr_50to100_abseta_1p579to2p5,181.37699161025927,6.75113979010626,209.00880271780713,207.3407183845334,221.71332306052278,216.06807700154997,214.45230801000494,214.12489610444945,213.94897948009137,215.35067851924407,211.60390608746872,214.45230801000503,214.45230801000494,215.10825332224871,214.20112589289192,214.45230801000494,214.45230801000494,186.47494287977636,229.9831670290656,32.65645296557269
