,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,1467.5768349317345,43.060484149052265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.7592964591697,2577.0907054505014,183.70876974205743
ptCorr_10to15_abseta_0p8to1p579,784.8738384437856,31.84690731955899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.1681912548203,1341.0989491794492,101.74356428805707
ptCorr_10to15_abseta_1p579to2p5,914.574807307294,34.768603109569646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.3569724737192,1687.728087797966,99.9794478762674
ptCorr_15to20_abseta_0p0to0p8,532.8075458253396,25.98019256781447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.9035069827441,876.5702035225866,77.35592147104853
ptCorr_15to20_abseta_0p8to1p579,473.86113133455615,24.709729616910593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0747136844435,757.86909148976,58.33205196828929
ptCorr_15to20_abseta_1p579to2p5,732.2392293273563,31.242971829374287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.6294914816857,1204.2027308638112,73.7196643873888
ptCorr_20to25_abseta_0p0to0p8,1207.5073999215845,36.38375093618284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.9240108005137,1953.7729466361113,152.39960161331956
ptCorr_20to25_abseta_0p8to1p579,1173.449989410809,35.84602093998405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.2829373471515,1827.3721920586017,145.1802531827325
ptCorr_20to25_abseta_1p579to2p5,2064.761311925289,47.16481098825119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.8502897635674,3249.7852904892,160.55209566603077
ptCorr_25to35_abseta_0p0to0p8,1221.088033154842,37.12989011532224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0442512740424,1701.2218380795753,140.56171051914612
ptCorr_25to35_abseta_0p8to1p579,1171.2615121817473,34.76654632974232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.5541130950547,1627.5609334619478,106.38755655349885
ptCorr_25to35_abseta_1p579to2p5,2512.552603613053,51.85497892165508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.977170338494,3484.24217815107,166.4944560881269
ptCorr_35to50_abseta_0p0to0p8,1321.9284598137638,39.430769721187126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.2487503965559,1581.177747953203,83.38251293421598
ptCorr_35to50_abseta_0p8to1p579,1396.6013522585254,39.94985022137249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.4074883444327,1630.2678487136475,110.93340600963057
ptCorr_35to50_abseta_1p579to2p5,2597.7676167088443,55.31629233541215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.4594248354572,3128.4121528749492,145.63301223540014
ptCorr_50to100_abseta_0p0to0p8,861.4358044007506,31.331531212624544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.8480943565357,1032.1205911411805,84.80551013595634
ptCorr_50to100_abseta_0p8to1p579,846.7938825351787,31.30359225758469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.6717177883299,1007.0914871641319,63.50810643831574
ptCorr_50to100_abseta_1p579to2p5,1733.1212389030466,44.80640298023774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.5413352089204,2011.631139642761,90.37265765834435
