,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,107.18384322736165,3.529391501968568,101.95312005189687,106.78689567393137,107.57218768842546,114.57965798688187,107.18384322736165,106.92055340790552,106.99874068535082,108.62559330973426,105.60125444131084,107.09984683551988,107.18384322736165,107.27339240623682,107.31768670407624,107.18384322736165,107.18384322736165,93.20817376737139,114.43215244518532,72.64645236475916
ptCorr_10to15_abseta_0p8to1p579,66.24793129196065,2.7187877178857947,64.32848631660153,66.03646230864376,66.45104121692746,68.54950518629644,66.24793129196065,66.09351383136206,66.38251651761028,67.26065979418718,65.46147538804229,66.24793129196067,66.24793129196065,66.07361419099436,66.40499323552055,66.24793129196065,66.24793129196065,56.948332765381444,70.90935073448176,44.795443492850346
ptCorr_10to15_abseta_1p579to2p5,64.99009211097899,2.6725035285962657,61.84577929909939,64.843723300625,65.13454058038118,65.95140307888157,64.99009211097899,64.82689226402644,64.78871634310663,65.29654938061542,64.88368739295701,64.99009211097899,64.99009211097899,64.82438239211109,64.72470387429185,64.99009211097899,64.99009211097899,56.606434403909745,68.64779859159181,44.27162737109195
ptCorr_15to20_abseta_0p0to0p8,140.65079095928647,3.9807147930810993,137.90722191127117,140.26693330729398,141.02026305896226,150.35586557121582,140.65079095928647,140.64577277634714,141.01804810627445,141.4589188421034,139.32835607276567,140.73478735112823,140.65079095928647,140.4863444802256,140.8444286991852,140.65079095928647,140.65079095928647,121.20526013067877,149.11917298551833,95.01260617597285
ptCorr_15to20_abseta_0p8to1p579,93.76005330882825,3.2388957370473164,90.3856694439365,93.50392764008936,94.00824016340478,97.0493924273673,93.76005330882825,93.69038272337117,93.81966227895927,94.13919338641054,93.17067165678526,93.76005330882825,93.76005330882825,93.84467075240849,93.75418903663754,93.76005330882825,93.76005330882825,81.16323462231793,98.65454764546082,63.57760883243157
ptCorr_15to20_abseta_1p579to2p5,81.94750397920258,3.014991544266848,78.49228995937108,81.69724218360072,82.18820995184811,83.15295007492902,81.94750397920258,81.67635883739581,82.18033593250614,82.45570291463407,80.83642405183207,82.08206487309117,81.94750397920258,81.7065533195293,83.07161977532999,81.94750397920258,81.94750397920258,71.55413341009076,87.21391128743491,51.42529018333085
ptCorr_20to25_abseta_0p0to0p8,143.2518845634568,3.7207269906188496,142.23715772472036,142.83814476277735,143.65093737406823,143.6276024124442,143.2518845634568,143.2009673115668,143.04861302293898,144.49499492489986,140.9317336098124,143.2518845634568,143.2518845634568,143.06326884545274,143.6072180884604,143.2518845634568,143.2518845634568,123.42849557492201,151.9439987160066,93.1147178676068
ptCorr_20to25_abseta_0p8to1p579,96.04487382555118,3.0115576054353705,95.33123906988723,95.74858443936543,96.33374879216503,96.40316536196696,96.04487382555118,95.95774800598244,96.11095482764256,96.76755286256122,95.05643601197359,96.14420457958347,96.04487382555118,95.93662821180965,96.32164471255426,96.04487382555118,96.04487382555118,83.55742720703815,101.45793444387701,62.04587061254378
ptCorr_20to25_abseta_1p579to2p5,87.04972220880042,2.845899589882862,86.98914361326577,86.520204585955,87.56926841281437,87.51247916598331,87.04972220880042,86.73265060908624,87.29584163633201,87.7817654839271,86.10283780659603,86.97997156245631,87.04972220880042,87.01684965327644,86.57453205593902,87.04972220880042,87.04972220880042,76.77794781877276,91.65759073714405,57.49392168900349
ptCorr_25to35_abseta_0p0to0p8,344.91901191314304,5.738623972617467,345.15697754345285,344.05449784593003,345.7500766578058,345.8250137867089,344.91901191314304,345.390248737661,345.31639945489906,347.6120865501488,342.81307410566444,344.91901191314304,344.91901191314304,344.5028594846145,345.03444628642933,344.91901191314304,344.91901191314304,303.101900146487,363.6210248925242,225.11183736548963
ptCorr_25to35_abseta_0p8to1p579,213.2250456917063,4.503980313219227,212.38786367057855,212.63695678757392,213.78931346945532,214.011362407264,213.2250456917063,212.9320181649184,213.31652864347,214.70636291395408,211.6262417702884,213.16485109864584,213.2250456917063,213.1482001540602,213.3675854653978,213.2250456917063,213.2250456917063,185.13467577066993,223.02075402654884,135.06018687480466
