0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.005, 'StepLR')","(64, 'RMSprop', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(64, 'RMSprop', 0.005, 'CyclicLR')","(128, 'RMSprop', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.002, 'StepLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')"
fitness,0.5899296969686236,0.8127614430018834,0.5906267683165415,0.6891544352940151,0.5899581223896572,0.5887328131993612,0.684511602129255,0.8155411829040164,0.5882243775640216,0.5886554479826064,0.5885979277974083,0.5885638694081987,0.5877083507038298,0.5874324613525754,0.5873943121319726,0.5862723687489827,0.5842444597425914,0.5842444597425914
