0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'Adam', 0.002, 'CyclicLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'RMSprop', 0.001, 'StepLR')","(64, 'Adam', 0.01, 'CyclicLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(64, 'RMSprop', 0.005, 'StepLR')","(64, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')"
fitness,0.5886792118889945,0.5886554479826064,0.8155411821774075,0.6167553411211286,0.5903269014585586,0.5913038083939326,0.7213811623709543,0.8155411854698545,0.5950813129970005,0.5888599273136684,0.5885979277974083,0.5885638694081987,0.5877083507038298,0.5874324613525754,0.5873943121319726,0.5862723687489827,0.5842444597425914,0.5842444597425914
