0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adadelta', 0.002, 'StepLR')","(64, 'Adadelta', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.01, 'StepLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(64, 'RMSprop', 0.01, 'ExponentialLR')","(128, 'Adam', 0.01, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.005, 'CyclicLR')","(128, 'RMSprop', 0.001, 'CyclicLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.01, 'ExponentialLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')"
fitness,0.6900935358319964,0.6921590238979886,0.5922293025425502,0.5888599273136684,0.5885979277974083,0.8127614430018834,0.5912692950339544,0.5874324613525754,0.5938059937613351,0.597707405090332,0.5946980198451451,0.5927889071192061,0.5899047082038154,0.5885638694081987,0.5877083507038298,0.5873943121319726,0.5842444597425914,0.5842444597425914
