0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'Adam', 0.002, 'ExponentialLR')","(64, 'Adadelta', 0.001, 'CyclicLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(128, 'Adam', 0.01, 'ExponentialLR')","(128, 'RMSprop', 0.002, 'CyclicLR')","(128, 'Adam', 0.01, 'StepLR')","(64, 'Adadelta', 0.005, 'CyclicLR')","(64, 'Adadelta', 0.002, 'CyclicLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(128, 'Adadelta', 0.01, 'CyclicLR')","(128, 'AdamW', 0.01, 'StepLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'CyclicLR')"
fitness,0.5202287118775505,0.7439194815499443,0.5196637938136147,0.5239272668021066,0.621837584904262,0.5494062941414969,0.6897685258047921,0.68488786479405,0.7441669713656106,0.6486251155308315,0.5432128317696707,0.5244312651497978,0.5244312651497978,0.5234217605590821,0.5221623944100879,0.5199215880689165,0.5195012403215681,0.5188921939077831
