0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'RMSprop', 0.002, 'StepLR')","(64, 'Adadelta', 0.005, 'ExponentialLR')","(64, 'Adadelta', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.01, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'Adadelta', 0.01, 'StepLR')","(128, 'RMSprop', 0.002, 'ExponentialLR')","(64, 'RMSprop', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(128, 'Adadelta', 0.002, 'CyclicLR')","(128, 'Adadelta', 0.01, 'ExponentialLR')","(128, 'RMSprop', 0.005, 'ExponentialLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(128, 'Adadelta', 0.01, 'CyclicLR')"
fitness,0.815541182200114,0.7002083321980068,0.6959559003057935,0.5432128317696707,0.5199215880689165,0.5221623944100879,0.7181641387939454,0.815541186900366,0.815541180315472,0.5188921939077831,0.5234217605590821,0.5195012403215681,0.5244312651497978,0.7320337861378987,0.789656464099884,0.8127614430018834,0.5244312651497978,0.6486251155308315
