0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'RMSprop', 0.005, 'StepLR')","(128, 'Adam', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'StepLR')","(128, 'RMSprop', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.002, 'StepLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'AdamW', 0.002, 'ExponentialLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')"
fitness,0.5208397385733469,0.8127614430018834,0.5210962661334447,0.5201242563838051,0.5332897126334054,0.5487920118059431,0.8127614430018834,0.8127614430018834,0.5215174720741453,0.5200541759445554,0.5199888997532073,0.5199215880689165,0.5197911720275878,0.5196637938136147,0.5195012403215681,0.5189400393168132,0.5188921939077831,0.5180540063267661
