15,0.13269546774348728,0,0.0034059340351005217
15,0.12938711648719714,0,0.005867084018312611
15,0.13576318569175283,0,0.002786313914098043
15,0.14323567951630334,0,0.0033304048244232145
40,0.4258305454795753,0,0.004722428056397181
55,0.6023940900588615,0,0.006763797788053625
60,0.6790728860013333,0,0.0064787253533770345
65,0.7489433209997838,0,0.00864014713732088
85,1.0044051660993087,0,0.011872539661114866
90,1.1027195763832158,0,0.010884671992589162
95,1.1958395296963449,0,0.014298941866037302
120,1.5374652766049168,0,0.024473289274085534
125,1.6962656448870306,0,0.02280586564850606
155,2.2503349388697016,0,0.03417233731407474
