,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,53.911646232146566,2.715292364720804,53.45359395388336,53.799601267560796,54.0145377550299,58.09891162664927,53.911646232146566,53.911646232146566,53.911646232146566,54.43105657059081,53.637171796853096,53.911646232146566,53.911646232146566,53.73801805268117,54.0110227555197,53.911646232146566,53.911646232146566,46.84283537511243,58.859407109549785,33.795879209772124
ptCorr_10to15_abseta_0p8to1p479,36.44070499127507,2.1951141323826264,36.278190520514435,36.32681825182411,36.54864260543132,38.221062332208376,36.44070499127507,36.44070499127507,36.311049798986545,36.582304488514566,36.1813245991378,36.44070499127507,36.44070499127507,36.194752674269,36.60104330365142,36.44070499127507,36.44070499127507,31.559535866011952,38.900333520137806,23.74119531389966
ptCorr_10to15_abseta_1p479to2p5,24.25457247104194,1.7776637908252129,23.485958768168125,24.21450583807288,24.289612923139845,24.662984581130495,24.25457247104194,24.25457247104194,24.25457247104194,24.340805405295,24.25457247104194,24.25457247104194,24.25457247104194,24.25457247104194,24.547223838915794,24.25457247104194,24.25457247104194,20.86584050645076,25.720754805862715,15.197715930356853
ptCorr_15to20_abseta_0p0to0p8,61.29640461618288,2.829379153500448,62.830071627645324,61.149454795213906,61.43374037657163,66.05723704841037,61.29640461618288,60.995896239302,61.46148822738233,61.72461762774495,60.662646144769866,61.29640461618288,61.29640461618288,61.089943957420445,61.19702809280976,61.29640461618288,61.29640461618288,53.345749121315045,65.240350978167,38.247818419744085
ptCorr_15to20_abseta_0p8to1p479,43.23093098382084,2.3837511445092963,43.921645069195904,43.14259093636605,43.309350340729,45.4074563147567,43.23093098382084,43.01050229236503,43.08275512138832,43.44800984773919,42.38911437519454,43.23093098382084,43.23093098382084,43.335283803587416,43.22772200736439,43.23093098382084,43.23093098382084,37.87635468468182,47.12933326945965,28.49486217924127
ptCorr_15to20_abseta_1p479to2p5,39.739203557276575,2.2627319258681324,39.313598234776165,39.65577688009311,39.81551025928771,40.38912408936269,39.739203557276575,39.739203557276575,39.88028908223102,39.9982255315643,39.413367210901036,39.739203557276575,39.739203557276575,39.172625394877684,40.05421685970866,39.739203557276575,39.739203557276575,33.16248726076519,42.71013995496859,25.316667348771333
ptCorr_20to25_abseta_0p0to0p8,71.32287605535325,3.087435322915382,72.01778377360588,71.15240686497731,71.48099372748185,71.5110907963689,71.32287605535325,71.31852669079944,71.56941256571663,72.20586875555938,71.12150479505307,71.32287605535325,71.32287605535325,71.50398837246814,71.43554114565443,71.32287605535325,71.32287605535325,61.51999582686464,76.3486778435545,46.02283751823363
ptCorr_20to25_abseta_0p8to1p479,46.15596434330009,2.5243075108296713,45.51365068272943,46.05394124910343,46.24900713741113,46.267184608069144,46.15596434330009,45.95444760346962,46.27030044906225,46.64195413683373,46.088373340159556,46.15596434330009,46.15596434330009,46.30311127497024,46.22753728419785,46.15596434330009,46.15596434330009,39.51819206319076,49.01834721522788,29.999978500756825
ptCorr_20to25_abseta_1p479to2p5,40.457464825074375,2.3321825477536824,41.17627860346997,40.242295814727925,40.64777660740146,40.58958915077472,40.457464825074375,40.457464825074375,40.35033673546683,40.457464825074375,40.29663495761988,40.45746482507437,40.457464825074375,40.877636581385545,40.32669319765639,40.457464825074375,40.457464825074375,33.53186685531229,42.51183300311302,26.396636693520378
ptCorr_25to35_abseta_0p0to0p8,152.27405659924648,4.499866367720007,154.36181939234507,151.88606976260058,152.63991115871028,152.67576376201424,152.27405659924648,152.19151662440305,152.46507436911634,153.07850069331639,151.50223074390587,152.27405659924648,152.27405659924648,152.262743445428,152.51566782264598,152.27405659924648,152.27405659924648,133.87478076134502,162.11957542071457,96.42363199243982
ptCorr_25to35_abseta_0p8to1p479,97.43692297720143,3.6061964079543967,98.39610654314944,97.22199924592476,97.63187034353413,97.67065687406765,97.43692297720143,97.35085067977839,97.05842335447339,97.52414115664997,96.68161844922071,97.43692297720143,97.43692297720143,97.3774738541755,97.34817657017737,97.43692297720143,97.43692297720143,84.85501100209927,104.40185917946236,60.27856268230675
ptCorr_25to35_abseta_1p479to2p5,71.05905911966634,3.0808945183474825,72.84809908659157,70.57650294013447,71.52227445089287,71.2905888720349,71.05905911966634,70.61682348245374,71.18304181110904,71.23255152367967,70.58466612788055,71.05905911966633,71.05905911966634,71.02736193284501,71.04157152895175,71.05905911966634,71.05905911966634,61.317058259233356,74.83137608161152,44.20738251565152
ptCorr_35to50_abseta_0p0to0p8,229.57727516126977,5.68109865675885,231.4667361822428,229.1608721714918,229.95675571623138,230.2631140612338,229.57727516126977,229.63656331251946,229.55386908743438,231.50215357424057,228.51103913858805,229.57727516126977,229.57727516126977,228.91475532527832,229.53825775160368,229.57727516126977,229.57727516126977,205.93080233485887,242.392046100796,140.3782666363865
ptCorr_35to50_abseta_0p8to1p479,142.03103323604142,4.449560174056998,145.30963653929754,141.73276991353634,142.30077965198956,142.37786524756692,142.03103323604142,141.76288163056722,141.76297444085134,143.78846778332934,140.61816177767733,142.03103323604142,142.03103323604142,141.95777906011276,142.07316419664895,142.03103323604142,142.03103323604142,124.39298480393064,150.863544843807,88.23630274158369
ptCorr_35to50_abseta_1p479to2p5,101.69706068623904,3.7758538828733097,102.51427983509298,100.81002998923466,102.55952172695497,102.04372785367197,101.69706068623904,101.73878553189704,101.51495007228743,102.2526029838537,101.05543604011037,101.69706068623904,101.69706068623904,101.35540867699824,102.09904963629658,101.69706068623904,101.69706068623904,89.76514041168045,108.3913324794458,59.479178248161915
ptCorr_50to100_abseta_0p0to0p8,488.98183397205116,8.350786780882247,663.4423163628128,665.1847883407861,667.9096511627876,670.7361713927424,666.6028257285528,666.5333695362721,666.7797067102972,668.5283652784914,663.500200332148,666.6028257285528,666.6028257285528,667.2375705952215,666.528310132661,666.6028257285528,666.6028257285528,630.8930335752667,681.7078406813182,392.82163225592654
ptCorr_50to100_abseta_0p8to1p479,288.6532390704367,6.412374147470073,383.74011630691007,383.9297177906008,385.8061983512273,387.13121252013485,384.8968343895599,384.97551201248586,385.1045932789947,385.3381430770967,383.3429551880524,384.8964127554319,384.8968343895599,384.6741309836606,384.779316256565,384.8968343895599,384.8968343895599,360.8551954772178,396.6799723970594,227.20328770306094
ptCorr_50to100_abseta_1p479to2p5,173.66970175887656,4.876249391783558,224.2933133538637,220.17242052116023,224.37306382747713,224.3968035708553,222.28830738547333,222.05080276089308,221.85698849081757,222.98757778248893,221.6078027084809,222.28830738547333,222.28830738547333,222.79098186960735,221.71243614974478,222.28830738547333,222.28830738547333,204.76819007854226,230.0815280290388,120.31054591575949
