,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,123.69429366093402,4.212187596453516,120.98495096487409,123.1342763654767,124.23850079956915,133.3015097550893,123.69429366093402,123.39820509934493,123.30928013430119,126.67976555181856,119.7450972134418,123.69429366093402,123.69429366093402,123.783142289933,123.69429366093402,123.69429366093402,123.69429366093402,83.88178957077636,157.0376867416236,20.25233529563142
ptCorr_10to15_abseta_0p8to1p479,72.82379722970629,3.168733833603842,72.95355143567264,72.56352552076977,73.07832603999958,76.60422568743226,72.82379722970629,72.98394760333223,72.58896723457205,75.09698845097095,71.38883610006621,72.82379722970629,72.82379722970629,73.11803411439573,72.94306678650406,72.82379722970629,72.82379722970629,50.556406471109916,95.66573834254314,12.156915259374584
ptCorr_10to15_abseta_1p479to2p5,55.881990715431385,2.7670868123210193,54.686544623290764,55.74402839040664,56.015608768632276,56.82399122154102,55.881990715431385,55.918646563262556,56.3046072240613,57.729872583716045,54.27377352468506,55.881990715431385,55.881990715431385,55.63196342576963,55.88498340348846,55.881990715431385,55.881990715431385,36.56718884326341,71.05563846499814,10.163159599723592
ptCorr_15to20_abseta_0p0to0p8,118.96214689355921,4.087044294304546,119.0003024141206,118.48867626699578,119.42095819532042,128.20182172741957,118.96214689355921,118.96955573822652,118.4299328570157,121.96932507163706,115.26717293963043,118.96214689355922,118.96214689355921,118.79532337447672,119.25955235655996,118.96214689355921,118.96214689355921,81.12539481874813,152.60859337986912,15.388879720474208
ptCorr_15to20_abseta_0p8to1p479,86.28873399608435,3.4492557615983124,85.21699107947185,85.91083777482777,86.6599995210039,90.56361819989898,86.28873399608435,85.94776439413761,86.40134205728282,88.94084042891878,84.74778171431757,86.28873399608435,86.28873399608435,86.17893583562122,86.16946443928659,86.28873399608435,86.28873399608435,59.940079277562546,113.2177023069622,11.68528357557371
ptCorr_15to20_abseta_1p479to2p5,74.5678646252027,3.170674768489311,74.13885078761602,74.25298480791434,74.87443049289061,75.8127024958084,74.5678646252027,74.32116709388497,74.36679670122689,76.22766526585832,72.6354495739708,74.5678646252027,74.5678646252027,74.40425032885834,74.50327825472908,74.5678646252027,74.5678646252027,51.228912376443276,93.69178518448939,9.492584547324324
ptCorr_20to25_abseta_0p0to0p8,114.55113856208536,4.0330027826992465,113.16286929549042,114.13639352064942,114.95213396605139,115.15066932863047,114.55113856208536,114.80644518556093,114.58630431119987,117.12770076835754,112.20580643175093,114.55113856208536,114.55113856208536,114.38596521599999,114.47440235346929,114.55113856208536,114.55113856208536,83.03606861293271,140.51840343941774,13.66149807228002
ptCorr_20to25_abseta_0p8to1p479,85.24479882889344,3.50330032615719,82.75422220865167,84.87548776755364,85.60434764817842,85.57396223330883,85.24479882889344,85.39711631436039,85.12134226988752,88.08796658499313,83.81165717187842,85.24479882889344,85.24479882889344,85.17767833561882,85.36850848498004,85.24479882889344,85.24479882889344,57.559616547545595,108.44363568879665,11.805037863976606
ptCorr_20to25_abseta_1p479to2p5,97.35960199193516,3.760928659233282,93.37445703630492,96.72564761657533,97.9237643919421,97.70969294686032,97.35960199193516,97.03034794356911,96.84674753835463,98.80274599086799,95.26327904783595,97.35960199193516,97.35960199193516,96.73851143429714,97.42443413715678,97.35960199193516,97.35960199193516,66.33798220930547,121.00193509611675,11.098248288024623
ptCorr_25to35_abseta_0p0to0p8,217.05420873373438,5.552459598813971,212.23216499934605,216.4658818741309,217.61687654031599,217.627153387358,217.05420873373438,217.3691407252106,217.17509126360437,221.49842672905095,213.19173856817295,217.05420873373436,217.05420873373438,217.17859091794932,217.4693068809209,217.05420873373438,217.05420873373438,149.6349807551572,263.6457624466425,25.67382330845479
