,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,19734.348748649216,565.4090581707165,19313.890943325674,19713.2910188814,19754.528730899387,21267.096519742026,19734.348748649216,19869.82212743787,19531.175294684304,20683.1975142434,18760.166252178773,19734.348748649216,19734.348748649216,19699.12171828956,19732.093944741173,19734.348748649216,19734.348748649216,9329.703751972562,41286.62247960175,1192.3277867896595
ptCorr_10to15_abseta_0p8to1p579,11955.736875322735,430.0264565365601,11964.816236725583,11940.14655554929,11970.8622362918,12550.34842619175,11955.736875322735,12082.269674609732,11886.231520110177,12519.417061856888,11151.41314289363,11955.736875322735,11955.736875322735,11955.736875322735,11944.448952694354,11955.736875322735,11955.736875322735,5999.15120493531,26233.295702728814,918.109497678489
ptCorr_10to15_abseta_1p579to2p5,12456.778850566241,438.84689950193484,12138.196845112105,12422.050048101373,12490.343492340093,12667.105711290762,12456.778850566241,12513.682181897115,12226.573298261017,13206.451889096941,11854.042103954162,12446.437676799687,12456.778850566241,12416.942327627497,12516.285717931947,12456.778850566241,12456.778850566241,6445.128412713397,23869.406106832914,792.389165438324
ptCorr_15to20_abseta_0p0to0p8,13558.435596611807,465.70443853742756,13489.866404150676,13548.16524932271,13567.98777979257,14611.506169393419,13558.435596611807,13703.699332000851,13479.498226537007,14411.874973103666,12892.034742062895,13558.435596611806,13558.435596611807,13543.089275188653,13594.514269374731,13558.435596611807,13558.435596611807,6732.898218951352,31443.804876266004,918.5941961210123
ptCorr_15to20_abseta_0p8to1p579,10274.662271993617,401.4035480856157,10063.271561436037,10263.666255806906,10285.276757373129,10782.639426261949,10274.662271993617,10344.385903869947,10073.947254092524,10937.161536193225,9621.206066465704,10274.662271993615,10274.662271993617,10284.26475664799,10288.276705605907,10274.662271993617,10274.662271993617,4826.875329816849,22821.00372164845,679.5025365012507
ptCorr_15to20_abseta_1p579to2p5,10410.811184610846,399.4189959819825,10141.18891357822,10384.66339863021,10436.01583671047,10588.330019964185,10410.811184610846,10538.239707968703,10391.55022310857,11162.901403890965,9876.456109859666,10421.1523583774,10410.811184610846,10436.571442887753,10498.413416504818,10410.811184610846,10410.811184610846,5319.83067014703,22991.397907266888,591.4504764297012
ptCorr_20to25_abseta_0p0to0p8,9898.297806008915,401.3310146708841,9736.139185037442,9890.509221230595,9905.640322717087,9937.605006722397,9898.297806008915,9859.145210524146,9761.555556768853,10280.38200253064,9226.411768900376,9881.044024810748,9898.297806008915,9903.106661473576,9905.971554844335,9898.297806008915,9898.297806008915,4611.247620745446,21862.34827553626,633.9321711113404
ptCorr_20to25_abseta_0p8to1p579,7828.015067081684,358.0325203868353,7492.224020950197,7818.4409306851085,7836.771535441998,7851.875108696226,7828.015067081684,7930.09516710044,7804.9225023976605,8378.949172010536,7419.766684214767,7828.015067081684,7828.015067081684,7798.949840361353,7816.809066800022,7828.015067081684,7828.015067081684,3823.184883391109,17275.16853422888,496.5451992439527
ptCorr_20to25_abseta_1p579to2p5,8523.581036183188,374.48892319233994,8301.298156690715,8480.47635121349,8559.600679599333,8552.758864127896,8523.581036183188,8720.176230935074,8416.422043495968,9178.026728726469,8012.534931443163,8523.581036183188,8523.581036183188,8496.286978305512,8535.656234039929,8523.581036183188,8523.581036183188,4090.1449973176855,17542.973730724647,629.6927120207438
ptCorr_25to35_abseta_0p0to0p8,13297.21676576065,465.5388367617856,12831.56349307932,13290.537758123333,13303.448045748035,13332.308375811794,13297.21676576065,13365.37349749833,13260.090592384742,14094.595637843324,12637.534147488836,13314.470546958815,13297.21676576065,13301.814499444321,13320.990747876776,13297.21676576065,13297.21676576065,6001.424844508951,26457.564238132058,851.1516938616899
ptCorr_25to35_abseta_0p8to1p579,10256.138471229939,408.4321142434762,10027.085348555083,10246.182239283671,10265.705978638469,10280.822466097123,10256.138471229939,10274.991725947493,10210.594326005677,10832.325359529304,9802.96873930659,10256.138471229939,10256.138471229939,10278.240408988384,10256.138471229939,10256.138471229939,10256.138471229939,4943.540454728794,19641.142619271857,590.3179179395557
ptCorr_25to35_abseta_1p579to2p5,10860.149301155128,419.5436036523359,10579.875886814141,10776.40938082196,10941.605969311062,10895.723660114743,10860.149301155128,11018.022907554116,10809.789859041111,11544.912421046609,10345.434499763642,10860.149301155128,10860.149301155128,10856.234592475368,10801.241223593275,10860.149301155128,10860.149301155128,5852.538797391259,19875.716918133734,551.0377339623889
ptCorr_35to50_abseta_0p0to0p8,11055.82482998798,436.1763726134391,10587.732165649792,11050.604174035067,11060.816008921503,11087.817001980931,11055.82482998798,11104.46568316383,11019.966654334914,11411.488409411106,10764.613672875292,11055.82482998798,11055.82482998798,11081.375971428142,11027.377266871152,11055.82482998798,11055.82482998798,5968.502124968734,15761.761840369916,468.3670175661323
ptCorr_35to50_abseta_0p8to1p579,8638.7450088427,390.6787234076797,8114.044963652441,8631.810537522912,8645.32856072681,8659.946727833134,8638.7450088427,8719.32020023383,8620.96543844399,9029.202422630091,8294.771296577024,8638.7450088427,8638.7450088427,8623.80047517228,8638.731355962802,8638.7450088427,8638.7450088427,4875.465303748987,12263.791785147632,458.46894616457536
ptCorr_35to50_abseta_1p579to2p5,7912.9612568174125,370.82368032957214,7371.627511405156,7845.273085084616,7979.885665101049,7940.243712048593,7912.9612568174125,7958.085207614405,7893.886349121335,8277.286429231906,7632.9679245719235,7912.9612568174125,7912.9612568174125,7924.115541519244,7933.531323606844,7912.9612568174125,7912.9612568174125,4562.309791514067,11343.011344964501,391.1895697998213
ptCorr_50to100_abseta_0p0to0p8,5234.909072340586,296.91748883269355,5511.9081424178,5596.497875641702,5604.495061091363,5628.191366819365,5600.577008223516,5600.577008223516,5600.577008223516,5669.545991646099,5574.956590509619,5600.577008223516,5600.577008223516,5600.577008223514,5600.544776680453,5600.577008223516,5600.577008223516,4509.33809012404,6236.728715209607,400.92307916658217
ptCorr_50to100_abseta_0p8to1p579,4859.85638761021,288.21705175170655,4955.916484288997,5090.512973899914,5101.240780671979,5116.569969022175,5095.9015949803,5095.9015949803,5107.895140836536,5145.533215715005,5050.651739836537,5095.901594980299,5095.9015949803,5095.9015949803,5095.901594980299,5095.9015949803,5095.9015949803,4263.250284108943,5810.088701834709,211.61027899128683
ptCorr_50to100_abseta_1p579to2p5,4593.971916232141,278.3168438220893,4620.870221025639,4767.779445972043,4876.388571221736,4857.316799939782,4822.446738167711,4827.198616649036,4818.122282807809,4889.21928256911,4770.274114003984,4822.446738167711,4822.446738167711,4822.4033363672,4778.930985108739,4822.446738167711,4822.446738167711,4102.266782509298,5363.160002612665,163.87714621652225
