0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adadelta', 0.01, 'CyclicLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'Adadelta', 0.001, 'StepLR')","(128, 'Adadelta', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.005, 'CyclicLR')","(128, 'Adadelta', 0.001, 'CyclicLR')","(128, 'AdamW', 0.002, 'CyclicLR')","(64, 'RMSprop', 0.002, 'CyclicLR')","(64, 'RMSprop', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.01, 'CyclicLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')"
fitness,0.6953446954999651,0.5462973702521551,0.7029345583234514,0.6859564317975726,0.5540031701496669,0.7001096212523323,0.547636106581915,0.6050060849870954,0.5490930100622631,0.5928019163949149,0.5507640393234434,0.5486260665711903,0.5477842179139455,0.5477842179139455,0.5475948079427083,0.5471199831508454,0.5448758516425177,0.5398411355699811
