0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'AdamW', 0.005, 'CyclicLR')","(64, 'Adam', 0.002, 'ExponentialLR')","(64, 'Adam', 0.01, 'StepLR')","(128, 'Adam', 0.002, 'StepLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(64, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(128, 'Adadelta', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'StepLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'AdamW', 0.002, 'StepLR')"
fitness,0.5522970539161138,0.5429977734429496,0.5487267450605121,0.5427953524362473,0.5463890812964667,0.5416818907601493,0.5476141185079302,0.5408094130811238,0.6912589078403655,0.5468117822011311,0.5462973702521551,0.5455212006795974,0.5448758516425177,0.5418867054212662,0.5410490364574251,0.5398411355699811,0.539746226696741,0.5395541764440991
