0,1,2,3,4,5,6,7,8,9,10,11
chromosome,"(32, 'AdamW', 0.0001, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'Adam', 0.002, 'CyclicLR')","(128, 'Adam', 0.01, 'CyclicLR')","(32, 'Adadelta', 0.002, 'StepLR')","(32, 'RMSprop', 0.001, 'StepLR')","(64, 'AdamW', 0.0005, 'StepLR')","(32, 'AdamW', 0.002, 'StepLR')","(64, 'AdamW', 0.002, 'CyclicLR')","(128, 'Adam', 0.001, 'StepLR')","(128, 'Adam', 0.001, 'CyclicLR')","(128, 'Adam', 0.01, 'StepLR')"
fitness,0.0002121605832307,0.00020029706507909998,0.0002006642298683,0.000200179273706,0.00024393129880939999,0.00020126980365729998,0.0002013297934262,0.00020102028034269998,0.00020091233349269998,0.0001993677662241,0.00019911790284369999,0.00019851692357939998
