15,0.1345341772180595,0,0.002274132200018705
15,0.1326411775175979,0,0.0025893367742990895
15,0.13797910993881773,0,0.004902712551839239
15,0.13826006686197712,0,0.0020006278125365403
40,0.4223012787726056,0,0.004919139394525904
55,0.6143250034628596,0,0.005778112377389703
60,0.6726055269131823,0,0.0072885655094661345
65,0.7723238947371375,0,0.008158674844132281
85,1.033730119582489,0,0.010383822870829302
90,1.1144115178668232,0,0.011829626212517054
95,1.1985176977421061,0,0.01199658342250172
120,1.6086848989605493,0,0.016971403558747357
125,1.729769795113041,0,0.02124856874078077
155,2.3510421756753948,0,0.03698007055313158
