,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,45317.374246632055,1330.264481578881,43898.94291682571,45252.38617179291,45378.53164233178,48444.327854789146,45317.374246632055,46053.68428163903,44652.376567011685,47652.464072809984,43172.25534078055,45317.374246632055,45317.374246632055,45399.31897639645,45335.05544612535,45317.374246632055,45317.374246632055,22374.6951062992,77891.55143811871,2387.568059336284
ptCorr_10to15_abseta_0p8to1p479,27583.147068152623,1012.6146301584095,26872.125720887816,27543.008560907383,27621.34398747761,28584.47227346123,27583.147068152623,27932.7735375681,27605.742899678644,28841.824405965875,26669.335824904803,27548.321618130652,27583.147068152623,27554.199670404774,27618.214678408964,27583.147068152623,27583.147068152623,12876.70858553073,46894.06338532178,1615.1507590033975
ptCorr_10to15_abseta_1p479to2p5,28783.416412129074,1051.1731720651894,26907.221054806454,28731.458299164653,28833.554133010868,29211.85005217457,28783.416412129074,29049.700667927864,28417.001540055015,30263.938813204357,27092.39779355737,28783.416412129074,28783.416412129074,28763.592402231123,28841.834715268255,28783.416412129074,28783.416412129074,15308.055603953278,48371.84170660445,1092.4735657966621
ptCorr_15to20_abseta_0p0to0p8,55745.533257549156,1457.1194351550087,55584.595071853924,55669.22072323663,55817.95467876841,59592.04244428316,55745.533257549156,56528.299628376255,55012.184256528555,58839.571724740046,52959.20384341774,55745.533257549156,55745.533257549156,55611.69223884175,55851.3977616359,55745.533257549156,55745.533257549156,26735.78267925465,96876.45049369599,2581.4377488182945
ptCorr_15to20_abseta_0p8to1p479,38189.81820132275,1199.0112756035005,37556.43742747802,38141.27713733722,38236.61207593459,39546.37044238665,38189.81820132275,38658.76472290741,37736.25862695926,40260.11753096126,36033.23890154515,38224.64365134471,38189.81820132275,38255.8480560361,38170.70930708814,38189.81820132275,38189.81820132275,18774.643392292437,66594.22547584784,2007.6016696164224
ptCorr_15to20_abseta_1p479to2p5,40820.70575643916,1237.9942965874027,39411.64458938985,40756.23341499822,40882.22772564889,41421.93296740256,40820.70575643916,41163.78259969275,40645.57206398308,42973.552332570645,38632.6671509892,40820.70575643916,40820.70575643916,40708.866313076505,40973.21003115064,40820.70575643916,40820.70575643916,19772.53957749714,69500.99412980356,1830.9402892410644
ptCorr_20to25_abseta_0p0to0p8,56381.257706515906,1366.9017947834623,55979.02285490438,56305.161935065415,56455.337655860996,56573.254571454134,56381.257706515906,56467.94723823342,55802.62130292387,58918.656252400106,53042.368974707984,56381.2577065159,56381.257706515906,56435.736825973654,56384.28557227916,56381.257706515906,56381.257706515906,26821.093415959655,96074.33721648905,2745.007392853028
ptCorr_20to25_abseta_0p8to1p479,40128.9690403752,1141.8240722260634,39967.77851527995,40083.83249359591,40171.835949571,40292.930449593376,40128.9690403752,40733.1283960717,39867.75424421506,42341.67484227199,38837.8864460816,40154.708785663395,40128.9690403752,40060.10208024067,40165.13933073687,40128.9690403752,40128.9690403752,19911.103143958317,67296.93646862851,2095.401530751787
ptCorr_20to25_abseta_1p479to2p5,47212.791118436464,1229.2858111769172,46784.249751449286,46964.5756687277,47457.86452628397,47466.7350762296,47212.791118436464,47904.14327337011,46660.32582879425,49903.75951954593,45121.23307272896,47212.791118436464,47212.791118436464,47081.66169148532,47308.94378812477,47212.791118436464,47212.791118436464,24755.56172215232,77428.430775763,2271.5795630984194
ptCorr_25to35_abseta_0p0to0p8,126932.94303905018,2050.434555434138,126104.3202605016,126784.29601271205,127073.65881965197,127266.74156729355,126932.94303905018,127954.14526777319,125552.1220021252,132374.0564580979,120544.07311646309,126932.94303905021,126932.94303905018,126765.71494844755,126918.55773266703,126932.94303905018,126932.94303905018,62785.9766370691,200403.3838440385,6025.225128898373
