,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,437.8857978297241,4.2268829886781365,432.3413349046815,435.47184085940034,440.2607093092053,468.10044724944765,437.8857978297241,437.5186699840274,438.1603541357499,441.32592782007754,434.7376478136455,437.8857978297241,437.8857978297241,437.40961463480585,438.0041693278585,437.86073368067633,437.86073368067633,383.98170670239267,467.4604584516778,355.49119786511403
ptCorr_10to15_abseta_0p8to1p479,260.5051339616931,3.2213536459723935,256.8325021591061,259.1623285998939,261.8249022058631,270.01142316496987,260.5051339616931,260.8609101453545,260.68112844946666,262.84347045964336,259.07677667184765,260.37371360295504,260.5051339616931,260.25547426226694,260.82944613471227,260.5051339616931,260.5051339616931,229.75543184814228,278.00758903418625,214.57734119548346
ptCorr_10to15_abseta_1p479to2p5,233.25526779607173,3.0998436743006152,219.26226316980902,231.99808349665986,234.49417342967936,236.7190016575805,233.25526779607173,233.2680777371719,233.22341368180278,234.62979427710573,231.93308800923296,233.17996322129795,233.25526779607173,232.66966820830157,233.42642861954778,233.25526779607173,233.25526779607173,205.97016919340768,246.93403599071655,190.3722009620739
ptCorr_15to20_abseta_0p0to0p8,574.1602240895305,4.828822827490564,571.4983647767323,571.2581645814603,577.0178140308553,613.7779736662388,574.1602240895305,574.4506317253126,574.3182976439093,578.4198721957157,570.2676701433951,574.0958365416592,574.1602240895305,573.7844898630219,574.8136915081476,574.1602240895305,574.2165927018325,507.0008370266415,611.4713328962216,466.61955637742665
ptCorr_15to20_abseta_0p8to1p479,348.98263211335325,3.727600266195973,345.532451920638,347.15238704111624,350.78708634841047,361.56374796734053,348.98263211335325,348.88439683166075,349.328444796152,351.56299892538954,346.0880793707456,348.82128293896676,348.98263211335325,348.5454130493146,349.14295433587415,348.98263211335325,349.06512446237394,304.7158793274218,370.273410552522,285.0878324719515
ptCorr_15to20_abseta_1p479to2p5,299.7180413204789,3.460477868516419,291.719835483126,298.0573832503736,301.3512015543181,304.16863303154753,299.7180413204789,299.4373488819464,299.992221014748,301.45714828245104,297.28912845054435,299.67340082435226,299.7180413204789,298.96157696270546,300.5234071318228,299.7180413204789,299.7180413204789,263.9548661663946,317.29311046427296,241.86505692340273
ptCorr_20to25_abseta_0p0to0p8,604.3231412337557,4.583283331822097,604.567940458699,601.283816083241,607.3073007325127,605.9109296215689,604.3231412337557,603.7919264228435,604.753798700762,608.6762427850874,599.8302090117969,604.365183050166,604.3231412337557,603.6641486276346,605.6968168764977,604.3231412337557,604.3231412337557,532.9240590385846,636.9326054868984,488.609180761964
ptCorr_20to25_abseta_0p8to1p479,365.62624895519315,3.5625746897929043,363.78444838247185,363.67849925074427,367.54331386680406,366.9675120357973,365.62624895519315,365.2162396482979,365.69366379754024,367.9027396727091,363.5031061001022,365.70634289840757,365.62624895519315,365.66328874006933,365.758564977879,365.62624895519315,365.65956531510824,320.9681305739456,388.24058215667765,292.9984761805977
ptCorr_20to25_abseta_1p479to2p5,311.8752401256958,3.2704286872468566,310.3055905447115,309.0355018134861,314.6985234409151,313.5424897315818,311.8752401256958,311.348094268631,312.42427565865927,313.8327590813095,309.477666199585,311.97623946636025,311.8752401256958,311.58334353640043,312.4411094613633,311.8752401256958,311.94952132931195,273.63171387764197,330.94540140246875,249.3031118977095
ptCorr_25to35_abseta_0p0to0p8,1231.8204274075615,6.564761371694265,1228.969762411174,1226.1022887510685,1237.427824873441,1235.055829903684,1231.8204274075615,1231.3782304284582,1232.6359829210298,1239.1406047825792,1224.5297885815628,1231.9281309926937,1231.8204274075615,1231.2884717540994,1232.0279884877014,1231.8204274075615,1231.8204274075615,1095.28395228154,1295.639196857068,1000.1457396537786
