,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,27883.270040569754,289.7796847257147,26449.48400133638,27568.725832027998,28196.84911668162,29807.249382048467,27883.270040569754,28196.494337415646,27569.68180613043,29043.188828061444,26777.373908944894,27881.325137972868,27883.270040569754,27842.80909597161,27892.860456305527,27883.270040569754,27883.270040569754,15757.206219651194,42774.417424766296,1926.2247097246582
ptCorr_10to15_abseta_0p8to1p479,16729.05100687352,227.74952599976004,15927.077524341203,16616.858001372373,16842.151658175935,17345.13927430573,16729.05100687352,17034.153518763742,16525.105329012724,17487.288859348762,16011.999993358375,16737.673536428185,16729.05100687352,16724.772800135488,16767.073665290336,16729.05100687352,16729.05100687352,9502.34740256509,25583.70743982864,1236.052586273088
ptCorr_10to15_abseta_1p479to2p5,12824.581530486037,201.69319007186087,11670.729693490386,12771.08893181497,12878.52729096761,13015.29448385087,12824.581530486037,13084.044442056344,12594.260627756677,13431.594752424391,12203.646629035766,12823.446419363354,12824.581530486037,12775.797112668102,12854.1597254448,12824.581530486037,12826.204532621585,6915.880469119356,20689.58975589764,828.4532559390157
ptCorr_15to20_abseta_0p0to0p8,34533.523730149,315.96859361961566,33210.72455779784,34238.36737696664,34827.481366759086,36916.378615842106,34533.523730149,35162.50466871485,33884.54596460469,36152.59896504416,33001.50547877489,34539.04508311598,34533.523730149,34511.68846308837,34597.65390334681,34533.523730149,34533.523730149,18603.334594247503,53300.05939553306,2206.6373772775196
ptCorr_15to20_abseta_0p8to1p479,22985.994359637018,257.40375227795806,22025.05884533887,22795.886259964394,23176.23699846065,23810.975130333463,22985.994359637018,23466.68064375902,22597.468763746052,24108.462980023767,21913.573508216316,22990.10870628029,22985.994359637018,22974.79760015176,22966.16455246752,22985.994359637018,22985.994359637018,11886.952379728078,37502.233325137335,1293.674317285269
ptCorr_15to20_abseta_1p479to2p5,21225.104461601597,251.24589432961073,20051.757245343608,21110.38530278896,21340.28600371932,21540.134411495274,21225.104461601597,21513.77217675446,20818.558432836446,22109.094143386992,20254.49073370493,21222.233566395924,21225.104461601597,21165.99881767852,21268.70369635272,21222.76687643888,21225.104461601597,11754.679726319366,33727.05812132853,1169.951103118506
ptCorr_20to25_abseta_0p0to0p8,42923.43465895181,305.3602607082799,42721.06542345048,42649.77289111656,43195.42183452666,43036.22266705448,42923.43465895181,43943.77205467417,41817.7743258257,44894.276503314824,40851.53303961641,42926.96382912462,42923.43465895181,42876.60797116141,42956.28912499207,42923.43465895181,42924.65853824017,22508.79637984539,66606.13959092303,2419.4529917246477
ptCorr_20to25_abseta_0p8to1p479,26360.947963605024,244.60666712724023,26251.17953314012,26135.32817995089,26586.373619408525,26457.236063651155,26360.947963605024,26994.333039428067,25668.439608044417,27665.104474836327,24951.110263489325,26346.160861241628,26360.947963605024,26314.680622097192,26372.29081510115,26360.947963605024,26360.947963605024,13322.766358637255,45350.046116121215,1404.1734247979753
ptCorr_20to25_abseta_1p479to2p5,25438.525848120644,250.94747884241036,25089.157215633895,25110.942247431816,25768.63981979595,25573.261982688513,25438.525848120644,25824.608809319558,25051.35580670238,26596.408267561896,24376.760853482097,25443.875442208646,25438.525848120644,25402.613922539345,25484.194360669753,25438.525848120644,25438.525848120644,14102.724571811308,39895.90423117573,1212.4652493113254
ptCorr_25to35_abseta_0p0to0p8,147369.54746211003,532.8796391257607,147023.54486624926,146790.90342205053,147944.43217950506,147755.07352868834,147369.54746211003,150543.49464811938,144049.443856198,153784.59487275436,140856.23462978876,147360.7318982443,147369.54746211003,147158.83953303166,147601.86649026402,147370.711720201,147369.54746211003,72826.91673852659,209835.9316259086,6366.065991240721
