0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'AdamW', 0.005, 'StepLR')","(64, 'RMSprop', 0.01, 'ExponentialLR')","(128, 'AdamW', 0.002, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.01, 'ExponentialLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'RMSprop', 0.001, 'StepLR')","(64, 'Adadelta', 0.001, 'StepLR')","(128, 'Adam', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'ExponentialLR')","(64, 'Adam', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'StepLR')"
fitness,0.43573683678536196,0.815541187626975,0.4364978652681624,0.5850117612566267,0.5035267966134208,0.4348830488976979,0.5960831702096122,0.6324090657915388,0.43568594889413753,0.43466476534661797,0.43466476534661797,0.43466476534661797,0.4340085416521345,0.4334473691667829,0.4332047804650806,0.43297466835521503,0.43227412897064577,0.4302837674844833
