0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'Adam', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.001, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'Adam', 0.005, 'ExponentialLR')","(64, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.01, 'CyclicLR')","(128, 'Adadelta', 0.01, 'ExponentialLR')","(128, 'Adadelta', 0.01, 'StepLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.01, 'ExponentialLR')","(64, 'Adam', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'Adam', 0.001, 'StepLR')"
fitness,0.43543755068097784,0.4332047804650806,0.43533464107059294,0.43297466835521503,0.438141629423414,0.4334473691667829,0.5154158009120396,0.565494745526995,0.551754827771868,0.43551375056448444,0.4352444610595703,0.4347612107708341,0.43466476534661797,0.43466476534661797,0.43466476534661797,0.4340085416521345,0.43227412897064577,0.4302837674844833
