,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,26.97711304123424,0.8718520616117641,26.159162697474535,26.885420487134347,27.066686299556217,28.838566454286262,26.97711304123424,26.963922077088696,26.98814742805034,27.213754944774802,26.597386034209514,26.97711304123424,26.97711304123424,27.015880136376197,27.0215239590847,26.97711304123424,26.97711304123424,22.34461278541437,29.881626435189474,21.866892519573494
ptCorr_10to15_abseta_0p8to1p479,15.679895171431056,0.6470172751836544,15.113937569518104,15.6317986804115,15.726591279403833,16.26126252883986,15.679895171431056,15.644327841647307,15.65047616596837,15.844677092969615,15.677769295532027,15.679895171431056,15.679895171431056,15.663124647157819,15.72193124880177,15.679895171431056,15.679895171431056,13.268387650878685,17.35939328036578,12.98160928094933
ptCorr_10to15_abseta_1p479to2p5,12.459681080833079,0.5831668636824726,11.75692723698571,12.413984978553678,12.504504531710866,12.643828850852543,12.459681080833079,12.502353629092465,12.46042394403303,12.56926138913819,12.236629547485375,12.441551094475921,12.459681080833079,12.423964097601564,12.557994509435838,12.459681080833079,12.459681080833079,10.459241330543808,13.760544959777432,9.877134492734546
ptCorr_15to20_abseta_0p0to0p8,31.73808188355354,0.937991213690003,31.523807704481058,31.652158803096004,31.82105391839695,33.92804790236228,31.73808188355354,31.682308450556842,31.847886373816856,32.12910844170862,31.317214867574407,31.73808188355354,31.73808188355354,31.718626193593533,31.770936220967723,31.73808188355354,31.73808188355354,26.989489193785417,34.917508556839564,26.21543438075454
ptCorr_15to20_abseta_0p8to1p479,21.277961823768116,0.7368468164329888,20.584429613671386,21.21797556286588,21.335947268763533,22.07642088486472,21.277961823768116,21.227311188320616,21.248577501580954,21.389675953357326,21.069403679605667,21.2757422243817,21.277961823768116,21.251218433942935,21.284093168116154,21.277961823768116,21.277961823768116,17.165810607733235,23.170351734356824,17.202594720853657
ptCorr_15to20_abseta_1p479to2p5,17.35747338829525,0.6778962382300604,16.963383621522027,17.281951383494484,17.430785185559916,17.612959377712766,17.35747338829525,17.39306222248762,17.511619582473898,17.564665322070717,17.20137473316004,17.37560337465241,17.35747338829525,17.267415273814095,17.332548818113466,17.35747338829525,17.35747338829525,13.895252344529123,19.407454975149662,13.583583923825884
ptCorr_20to25_abseta_0p0to0p8,31.632687151633643,0.8724163161859089,31.736113989954294,31.573263645093412,31.689595018152858,31.737206237614455,31.632687151633643,31.575837557380087,31.593532112666296,31.92281998616833,31.349581380300425,31.632687151633647,31.632687151633643,31.57806346680257,31.571726217505308,31.632687151633643,31.632687151633643,26.061158530256854,35.00021743898737,25.80986482042504
ptCorr_20to25_abseta_0p8to1p479,20.977535441334403,0.7017979340870003,20.828821403215436,20.90053797748175,21.053741210344242,21.057769452739485,20.977535441334403,20.925174341200194,21.026979781256955,21.369618174922138,20.755233415514482,20.997496205397603,20.977535441334403,21.034629879371405,21.027443101244963,20.977535441334403,20.977535441334403,17.125365216712808,23.0757917434226,17.041335883317362
ptCorr_20to25_abseta_1p479to2p5,17.62279265230597,0.6578236171891996,17.656749982585826,17.487476608730372,17.75702416251164,17.719522955269298,17.62279265230597,17.60545845828576,17.652023028677913,17.69353556690346,17.440678622216062,17.62401219272344,17.62279265230597,17.674959842139476,17.645057671609162,17.62279265230597,17.62279265230597,14.77970312516133,19.4692937586387,14.256787638379114
ptCorr_25to35_abseta_0p0to0p8,66.60115495786098,1.257714222695429,66.53195482279347,66.48829297582562,66.7085402642875,66.7760211368705,66.60115495786098,66.5222241076181,66.58857697962675,67.16039555489627,65.75943617641077,66.60115495786098,66.60115495786098,66.64500681647806,66.76940762415768,66.60115495786098,66.60115495786098,56.07462529840883,72.49784958298741,54.80267284289902
ptCorr_25to35_abseta_0p8to1p479,43.44824179824642,1.0147127196487848,43.255502954020706,43.31741371103775,43.57525558281881,43.60673645234914,43.44824179824642,43.24446837156755,43.48805473504826,43.916764064327836,42.951284175010365,43.42661322499955,43.44824179824642,43.41252894436394,43.397649531439825,43.44824179824642,43.44824179824642,36.35981103933171,47.73821156512057,34.402573450078435
ptCorr_25to35_abseta_1p479to2p5,37.68987035473866,0.9355818991151504,37.76862559545045,37.248533332787574,38.13010776438051,37.891271647517485,37.68987035473866,37.49882756945928,37.79139968669219,38.186657555917066,37.232264776365575,37.69206703255271,37.68987035473866,37.571371618416094,37.725450280831446,37.68987035473866,37.68987035473866,30.78148783845618,41.71045477131836,29.517117984753263
ptCorr_35to50_abseta_0p0to0p8,93.47085927591912,1.5103420442340096,92.62990935732952,93.37094515406194,93.56377076789857,93.75864481972901,93.47085927591912,93.5908686586317,93.59739488339197,94.55739016250435,92.6817505366491,93.48692255843075,93.47085927591912,93.46769520604431,93.54927697536591,93.47085927591912,93.47085927591912,79.01791317819041,100.66447573765141,76.15853550385248
ptCorr_35to50_abseta_0p8to1p479,60.09065271047413,1.2054839394615295,60.31047393576097,59.94605895783511,60.229457425555786,60.322933950186666,60.09065271047413,60.02135660474721,60.28457500670772,60.69386637677579,59.65039217344019,60.063901144382115,60.09065271047413,59.936080442687825,60.183564641126544,60.09065271047413,60.09065271047413,50.46518698599296,64.81585170632509,47.47645179736706
ptCorr_35to50_abseta_1p479to2p5,50.96168079463936,1.0908707640597666,50.69949613342039,50.09236494429086,51.83365170603181,51.209017547227724,50.96168079463936,50.732784370396345,51.05959429531285,51.3882209903219,50.456132331584605,50.95597965989718,50.96168079463936,51.10407771051293,50.98315063281086,50.96168079463936,50.96168079463936,42.35798391336332,55.34619294026455,38.19584917574139
ptCorr_50to100_abseta_0p0to0p8,115.47530076156106,1.671597098907674,125.75153837842065,127.09054419388673,127.40331790485108,127.90375767616,127.25123547160747,127.00959826715832,127.23784564327617,127.78430863748953,126.59319140135794,127.23512570792663,127.25123547160747,127.28747430339125,127.07659744071692,127.25123547160747,127.25123547160747,114.10230369653381,132.275679429318,102.48805225080635
