0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(64, 'AdamW', 0.01, 'ExponentialLR')","(128, 'RMSprop', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(64, 'Adam', 0.002, 'CyclicLR')","(64, 'Adadelta', 0.002, 'ExponentialLR')","(128, 'RMSprop', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.01, 'ExponentialLR')","(128, 'Adam', 0.002, 'ExponentialLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(128, 'Adam', 0.002, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.002, 'StepLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'AdamW', 0.002, 'StepLR')"
fitness,0.5346446293422153,0.8127614430018834,0.5339417980739048,0.5354771510532924,0.6789590148925781,0.8127614430018834,0.5373728545052665,0.536427688053676,0.5343505081335704,0.5397132737295968,0.5362574522835868,0.5359894120352608,0.5352925660042537,0.5350035405840192,0.5348571041879199,0.5335595191092718,0.5335253606523787,0.5334462629045759
