0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adadelta', 0.002, 'ExponentialLR')","(64, 'Adadelta', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'CyclicLR')","(64, 'AdamW', 0.001, 'ExponentialLR')","(64, 'AdamW', 0.001, 'CyclicLR')","(128, 'Adam', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'RMSprop', 0.005, 'CyclicLR')","(64, 'Adadelta', 0.002, 'StepLR')","(128, 'Adam', 0.002, 'ExponentialLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.005, 'ExponentialLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(64, 'Adam', 0.002, 'StepLR')","(64, 'AdamW', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')"
fitness,0.6909867989676339,0.5913740218026298,0.3969683391026088,0.38605052706173487,0.385695558820452,0.3854266231627691,0.38525756021908353,0.7877971867152623,0.6824302864074707,0.3849109628086998,0.3847477738857269,0.38446146941185,0.3843964642343067,0.3843045534746988,0.38405021019209,0.3838527083851042,0.3837175723484584,0.3836151006108238
