,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,220.655914022646,7.785258471294969,219.23043012863172,220.15167488951022,221.09065903221756,220.80070346508012,220.51112458021183,221.17702930248782,220.10814534540683,227.17630568397846,213.3952007982602,220.655914022646,220.655914022646,220.655914022646,220.655914022646,220.16319695031035,220.9085527305594,139.54065883810517,302.7356171994232,40.56254759104158
ptCorr_10to15_abseta_0p9to1p6,131.18772403246936,5.910060084863293,131.46919727854194,130.78354675376912,131.57320686902938,131.2892097961289,131.08623826880975,131.2181617380673,130.43018185116034,133.7114026851606,127.27595585548728,131.18772403246936,131.18772403246936,131.18772403246936,131.18772403246936,131.47397448312648,131.7400210649969,87.57186383707345,177.78977706959435,23.008873638219065
ptCorr_10to15_abseta_1p6to2p4,104.64932352230983,5.327388750703303,103.46994573607145,104.30520514850204,104.97980413227792,104.76507885528797,104.53356818933169,104.37774397058647,105.50382170196694,109.42639202730817,101.17565357393804,104.64932352230983,104.64932352230983,104.64932352230983,104.64932352230983,104.36965310603037,104.89363360617074,65.92385039953757,150.0686077480806,20.319409593139554
ptCorr_15to20_abseta_0p0to0p9,195.75561027666578,7.270367869310195,196.69345504462763,195.2672688766329,196.22233842805898,195.88406070044368,195.62715985288781,196.89279434247925,193.7791954954229,200.18001717492416,191.41070723400938,195.75561027666578,195.75561027666578,195.75561027666578,195.75561027666578,195.98708637784432,195.757674929784,127.56535051185148,264.187014850184,35.1953188943962
ptCorr_15to20_abseta_0p9to1p6,137.35264773875338,6.168390605275732,135.5227943547459,137.05898854203258,137.62938400553833,137.45948997156148,137.2458055059453,137.6643984142168,136.2616025348773,142.2233253230458,134.52723945249622,137.35264773875338,137.35264773875338,137.35264773875338,137.35264773875338,137.35264773875338,137.05824335059037,90.76576501192955,192.81760752261022,22.064750021270967
ptCorr_15to20_abseta_1p6to2p4,90.98466816823444,4.948546810271968,90.96967723244234,90.71522494221365,91.24548611215816,91.08617375091822,90.88316258555064,92.08044503196591,91.00270317551366,93.65164543276232,89.95098838141769,90.98466816823444,90.98466816823444,90.98466816823444,90.98466816823444,90.46902704485142,91.25252966816632,59.03634878412639,128.62296250487202,16.043386507195848
ptCorr_20to30_abseta_0p0to0p9,375.5842523775845,10.322438435373833,373.86654226872065,374.4651962137321,376.6782268148329,375.8307023072392,375.3378024479297,375.81364788337794,373.1191675298262,385.956864666914,363.6650979895527,375.5842523775845,375.5842523775845,375.5842523775845,375.5842523775845,375.56058279915845,376.0739168912165,250.5401317211007,508.0645439240316,55.64072675817361
ptCorr_20to30_abseta_0p9to1p6,241.79041347452497,8.104577031156243,240.1366037792936,241.07490207504,242.50122962478525,241.9818024941753,241.59902445487455,243.05739261863326,240.4758486618464,247.2190379525942,237.09139567331314,241.79041347452497,241.79041347452497,241.79041347452497,241.79041347452497,241.51070700968936,242.64785188986926,161.31287164619053,329.36947180811495,38.28041001724255
ptCorr_20to30_abseta_1p6to2p4,199.1087240315542,7.292753366827368,198.88308651413294,198.3605386168644,199.84308044373267,199.32972430277553,198.88772376033285,199.35743525448777,197.67341341077343,204.14229139632337,194.55312591639887,199.1087240315542,199.1087240315542,199.1087240315542,199.1087240315542,199.19467520133023,198.87597482490395,128.39499540454935,272.6854188383939,30.90143460336292
ptCorr_30to50_abseta_0p0to0p9,615.9382491050757,12.872577422199273,618.2028864593839,614.1205990169361,617.7047669556941,616.3424139155081,615.5340842946431,618.274954406681,613.4059848828231,628.1519607500138,603.3507963441501,615.9382491050757,615.9382491050757,615.9382491050757,615.9382491050757,614.1207561254914,616.5470116050986,428.0520073758342,771.3415098043941,92.77684739748597
ptCorr_30to50_abseta_0p9to1p6,430.2321659105413,10.976028665502144,427.50589799875587,429.056855814035,431.3689191164537,430.57732316067944,429.88700866040324,431.38678496762935,427.2135603502399,438.80374275636086,419.71738043994935,430.2321659105413,430.2321659105413,430.2321659105413,430.2321659105413,430.51187237537687,429.3698296959094,303.07716297435223,537.3077738613887,60.67192300752979
ptCorr_30to50_abseta_1p6to2p4,379.15447405229975,10.148659857689964,379.7402962611138,377.8700417887178,380.4144291142177,379.57664400407185,378.7323041005275,379.99750886525777,378.10941828429065,387.9121242574293,372.7311950206064,379.15447405229975,379.15447405229975,379.15447405229975,379.15447405229975,378.5699683826101,379.9134143323529,266.022334881642,477.3907704508258,58.630411303997654
