,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,41235516.62103815,325015.1547840932,41268379.77357571,41177176.75467587,41279110.67874208,41262574.438574955,41208458.803501315,42506898.07103818,40202539.53934909,44623182.91924023,38056642.91859628,41235516.62103815,41235516.62103815,41235516.62103815,41235516.62103815,41226599.520467855,41206251.375789456,16630142.681892889,125897287.9618649,8221389.845034186
ptCorr_10to15_abseta_0p9to1p6,29280103.138822407,285335.0004114407,29208779.743022464,29239525.850981314,29316035.194470003,29303601.605646346,29256604.67199846,30201405.98361855,28447176.20121892,31740541.274781823,27175466.08502702,29280103.138822407,29280103.138822407,29280103.138822407,29280103.138822407,29254277.204394884,29308570.831860438,11629886.68727959,88337332.93660203,5402097.707188979
ptCorr_10to15_abseta_1p6to2p4,27119947.300479434,266083.22271907073,26936652.366680536,27070462.857815556,27165343.48747727,27150082.135966767,27089812.464992095,27904325.136030868,26505000.529969327,29206762.950397663,25059568.02906023,27119947.300479434,27119947.300479434,27119947.300479434,27119947.300479434,27077493.11591579,27159964.670505963,10786220.45579336,81864559.71499048,4456076.295661312
ptCorr_15to20_abseta_0p0to0p9,11675112.212121986,153298.86861982974,11673734.761541622,11657930.676348962,11690897.976936128,11682773.157875633,11667451.266368333,11991507.332367966,11397403.077631904,12598316.27236578,10846413.175259467,11675112.212121986,11675112.212121986,11675112.212121986,11675112.212121986,11688375.770248212,11632955.021273829,4760474.977202421,33653469.26485312,2019403.6562417194
ptCorr_15to20_abseta_0p9to1p6,8487970.796342945,130326.62539340238,8440192.110067962,8475804.559513694,8499428.95160519,8494870.977377174,8481070.615308715,8707812.539495826,8238392.171410466,9189027.823627006,7885468.563070906,8487970.796342945,8487970.796342945,8487970.796342945,8487970.796342945,8516701.868817985,8468868.5010736,3508552.1863521123,23897944.452809248,1489395.4583312366
ptCorr_15to20_abseta_1p6to2p4,7983774.035208677,124692.73168411182,7966877.749920332,7968485.69651049,7998253.350280565,7992654.020536385,7974894.049880971,8238022.449764756,7863572.417444165,8647072.12063704,7424906.434699412,7983774.035208677,7983774.035208677,7983774.035208677,7983774.035208677,8005664.386750155,7957946.406420744,3420442.3730078875,22319274.4461445,1311227.6999956665
ptCorr_20to30_abseta_0p0to0p9,6275214.858596317,100111.16805946683,6275911.633228721,6264258.8971187305,6285621.326761335,6279332.5132921105,6271097.203900519,6362793.198239325,6176441.274692722,6728550.214017357,5907023.132067651,6275214.858596317,6275214.858596317,6275214.858596317,6275214.858596317,6283094.440715459,6267108.648424072,2829385.514209251,14245830.627400296,1085940.0647050894
ptCorr_20to30_abseta_0p9to1p6,4796366.260945313,86188.66614307098,4784971.403961437,4788881.119235592,4803428.308640418,4800238.421591829,4792494.100298798,4940066.513326824,4714292.280187059,5081491.913023916,4500363.137596337,4796366.260945313,4796366.260945313,4796366.260945313,4796366.260945313,4799267.666176429,4788447.288097973,2090149.8736683778,10642299.005076014,849674.2383367006
ptCorr_20to30_abseta_1p6to2p4,4565613.751641577,82943.61103337439,4546656.51380775,4556045.95870079,4574793.564106648,4570688.8303147,4560538.672968456,4613961.37774052,4536987.539914686,4883267.961827662,4297256.063887529,4565613.751641577,4565613.751641577,4565613.751641577,4565613.751641577,4581878.431357292,4545363.12509418,2064231.6905987668,9881670.6381728,775110.8683258581
ptCorr_30to50_abseta_0p0to0p9,1753851.4144176103,41103.80462613783,1751190.4584132251,1750504.7621686826,1757037.7884868896,1755002.2522255639,1752700.5766096564,1747504.8001012474,1749973.927770781,1804732.0104105044,1692665.0552858794,1753851.4144176103,1753851.4144176103,1753851.4144176103,1753851.4144176103,1763646.9659782785,1744757.2954199023,1051813.1519357103,2622909.4587208293,285655.28851548675
ptCorr_30to50_abseta_0p9to1p6,1353919.0006217656,36164.79801035891,1340761.8151827978,1351598.941825351,1356114.6880601556,1355006.9806253675,1352831.0206181644,1349125.6485386593,1355089.3387475836,1400641.900862342,1300622.8176482297,1353919.0006217656,1353919.0006217656,1353919.0006217656,1353919.0006217656,1361254.142272152,1352997.1237685133,770574.6767173118,1995712.3593353708,228042.97463796788
ptCorr_30to50_abseta_1p6to2p4,1376048.0187145052,43705.41042066954,1372331.1691334443,1372626.0663391617,1379361.9956445817,1377575.3978464038,1374520.6395826063,1366920.2250076903,1367173.2192624616,1421666.3051580377,1336442.7274926899,1376048.0187145052,1376048.0187145052,1376048.0187145052,1376048.0187145052,1382035.192674917,1371888.1963211177,829288.0201672739,2036037.0805859405,218612.53620768676
ptCorr_50to100_abseta_0p0to0p9,222566.23442615112,10418.52466103055,228111.50059036908,228835.11435884782,230177.4249328256,229665.54613167353,229364.34105534098,227813.66679933667,226280.0795264924,230116.38224438805,225286.05533267924,229514.94359350714,229514.94359350714,229514.94359350714,229514.94359350714,230781.98288408553,228622.6349144138,196427.73281915515,253493.62626753768,35949.982668541925
ptCorr_50to100_abseta_0p9to1p6,172965.00991551566,8493.684164333166,177673.3802369518,177837.59222017156,178736.85323175922,178440.150202958,178147.19694605758,178666.52284326238,179073.2227020773,182422.66620005216,176561.18863338622,178293.67357450764,178293.67357450764,178293.67357450764,178293.67357450764,179636.46345722777,177507.55707597706,151148.05400378388,204902.2506752392,22961.09936103075
ptCorr_50to100_abseta_1p6to2p4,167371.21833606972,8680.229968388348,171824.85277216617,170892.9814899833,171970.7034706545,171626.64995433006,171246.0141621416,169114.90750001452,171510.90988732065,171614.9106835104,169029.0646633626,171436.33205823574,171436.33205823574,171436.33205823574,171436.33205823574,174308.7001829472,171492.91482124678,143134.4508231795,194589.6528334612,22151.861878804662
