,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,74305.9938082014,1571.1272721298185,74565.9233865634,74148.85828355548,74440.35479828635,74354.75172824472,74257.23588815806,76203.14473240182,72338.76016330418,79114.48628412187,68528.12486321763,74305.9938082014,74305.9938082014,74305.9938082014,74305.9938082014,74173.78536940899,74373.38466606563,33496.15513954521,201608.6980330663,4378.629293021786
ptCorr_10to15_abseta_0p9to1p6,51616.5090591233,1299.2554903085368,51743.452972437946,51514.94955179366,51710.68220543687,51658.12481890249,51574.89329934411,53026.40900255012,50048.822286311595,54595.15162454502,47843.012377896426,51616.5090591233,51616.5090591233,51616.5090591233,51616.5090591233,51517.84755924839,51837.521705697895,24275.18973931656,140392.27184169224,2400.361100123795
ptCorr_10to15_abseta_1p6to2p4,43740.93093334537,1193.916234502551,43917.49415315212,43644.60524347341,43832.394350927316,43789.48972786062,43692.37213883013,44880.24414393382,42576.40705864942,46717.555932037736,40642.710369783264,43740.93093334537,43740.93093334537,43740.93093334537,43740.93093334537,43773.24838356275,43866.29301299607,19225.247884319848,120834.76436827758,2350.971776776102
ptCorr_15to20_abseta_0p0to0p9,81262.74023227498,1627.2818843281693,82008.43598583822,81132.79092804351,81384.54573100689,81316.06301268181,81209.41745186812,83616.39265644833,78980.62199259212,87440.31843409924,75551.729970117,81262.74023227498,81262.74023227498,81262.74023227498,81262.74023227498,81365.7766554236,81345.05381507645,35142.49805190644,227769.1711893176,3257.890899031198
ptCorr_15to20_abseta_0p9to1p6,58756.40844235794,1400.8208055553403,58688.97991279941,58644.98141158483,58863.13226718104,58803.35398442164,58709.46290029424,60081.790419925484,57396.160228434645,62558.55800671702,54804.78354922238,58756.40844235794,58756.40844235794,58756.40844235794,58756.40844235794,58720.65037563567,58724.364617220475,25551.829736538402,157202.0077175324,2645.7981238776383
ptCorr_15to20_abseta_1p6to2p4,49365.8082135932,1281.5356905074143,49171.54970677848,49226.24233942908,49501.97922236862,49420.701915062935,49310.914512123454,51142.17330922871,48598.75066158453,52348.36687861689,45943.74444674067,49365.8082135932,49365.8082135932,49365.8082135932,49365.8082135932,49176.348517051585,49465.51459066221,21663.54570291374,135837.96874407917,2719.469816280139
ptCorr_20to30_abseta_0p0to0p9,175241.1260166827,2409.191234694559,175941.52021271078,174932.18150570113,175538.82251533002,175356.11529779882,175126.13673556654,178508.17344917136,171807.1975442279,186820.93510341903,164576.56372438563,175241.1260166827,175241.1260166827,175241.1260166827,175241.1260166827,174939.62297747785,175189.25266915784,77778.23785731073,442529.45415958366,9072.48098083051
ptCorr_20to30_abseta_0p9to1p6,124377.51780106028,2051.8523399055725,124432.96144173964,124131.4414126341,124620.1125913513,124475.61520668688,124279.42039543363,128681.37511206708,121360.22791933012,133204.47590528303,117079.73220268522,124377.51780106028,124377.51780106028,124377.51780106028,124377.51780106028,124415.81233933812,124474.10084634554,56907.66020381613,318507.1803595262,5804.13787168242
ptCorr_20to30_abseta_1p6to2p4,107591.4271002217,1882.0957932918477,107959.97417390121,107326.55311201785,107849.32931253254,107711.11314504432,107471.74105539903,111876.92147760384,106105.9288712366,115740.31636625454,101105.55169138435,107591.4271002217,107591.4271002217,107591.4271002217,107591.4271002217,107306.63792757888,107652.52828772996,49664.17516218321,272693.3456383051,5664.687602742718
ptCorr_30to50_abseta_0p0to0p9,357186.7270110918,3422.5225331144115,358797.42388201674,356566.6155436499,357787.7877936879,357421.10489884455,356952.3491233388,363422.06154738326,352843.7188079862,374503.63719927723,340336.7709774346,357186.7270110918,357186.7270110918,357186.7270110918,357186.7270110918,356765.7313071952,357648.36391234765,183785.41772523525,668571.7466553356,17216.83302334922
