,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,52603.66859333693,437.6498379985252,52711.3858935285,52507.139682320805,52684.55146547982,52638.185936229616,52569.151250444236,54004.4968658285,51341.628137303174,55962.74134903432,49563.22062185734,52603.66859333693,52603.66859333693,52603.389878076436,52603.66859333693,52571.690554917914,52651.607774283795,25119.2905154825,111745.41647609085,5005.74125422637
ptCorr_10to15_abseta_0p9to1p6,31138.34261401081,334.8558588851828,31088.185781057316,31057.515399195476,31215.713094183913,31162.89535740582,31113.789870615794,31787.581452473944,30406.5051344718,32919.1230143746,29362.022195125937,31138.34261401081,31138.34261401081,31138.34261401081,31138.34261401081,31113.256180924465,31191.368768135773,15027.546289704102,66997.6441932006,2786.7562608260455
ptCorr_10to15_abseta_1p6to2p4,22576.314591479953,290.6488190837638,22518.05220239733,22499.164921022282,22651.334992848108,22601.41055073818,22551.218632221717,23118.54990751587,22051.401527430156,23959.354279872983,21259.935424375137,22576.314591479953,22576.314591479953,22576.314591479953,22576.314591479953,22542.920502136283,22621.736237774796,10743.518532906844,48990.69516076249,1861.8685162307838
ptCorr_15to20_abseta_0p0to0p9,56696.87763778314,442.4232496321677,56771.69545005936,56605.74860285962,56784.03671023766,56734.08085228702,56659.67442327926,58363.96955922479,55193.429575308226,60223.35412703474,53331.298621775066,56696.87763778314,56696.87763778314,56696.87763778314,56696.87763778314,56625.09759963883,56709.691430291365,25562.223903962546,120951.9045464652,5073.133930468946
ptCorr_15to20_abseta_0p9to1p6,32032.794654689373,334.0104707679951,32025.349241137406,31954.2545740268,32109.532898780966,32057.75433170729,32007.83497767145,32899.54263326288,31208.05149968063,34065.17116867543,30149.704563188316,32032.794654689373,32032.794654689373,32032.794654689373,32032.794654689373,31989.99082099409,32030.22796550665,14705.185151798602,68735.2461621263,2703.7170589490665
ptCorr_15to20_abseta_1p6to2p4,23960.38728280917,290.7803220095957,23938.516336427703,23878.20925013673,24040.447351219696,23986.993909335215,23933.780656283117,24621.643670641643,23333.709999991897,25436.527879187157,22420.22044701982,23960.38728280917,23960.38728280917,23960.38728280917,23960.38728280917,23944.444744746284,23981.68867395683,10955.875827292572,52158.47188015179,1823.8208553238785
ptCorr_20to30_abseta_0p0to0p9,111673.24903868562,605.200427374584,111360.70332490021,111469.13198020511,111872.12933175816,111746.52651024009,111599.97156713114,114890.31185582187,108640.71543179575,118552.9701355374,104988.42321811266,111673.24903868562,111673.24903868562,111673.24903868562,111673.24903868562,111611.53858941558,111722.63112845345,49555.68037151494,219666.8933817515,9822.363915713586
ptCorr_20to30_abseta_0p9to1p6,63281.52118880635,462.90865132985255,63113.56489889911,63132.762575100875,63426.48794242075,63331.19606134399,63231.8463162687,64647.11345505901,61797.07389910424,66863.86828939129,59784.043898991054,63281.52118880635,63281.52118880635,63281.52118880635,63281.52118880635,63249.62911027544,63331.013531165874,29276.059280529316,125557.37087096434,4347.105652204205
ptCorr_20to30_abseta_1p6to2p4,47877.05115894814,407.8615019842407,47774.437089206025,47713.08034589777,48037.31236535207,47930.23056768394,47823.87175021234,48968.028397940456,46797.59737049548,50653.22483318774,45169.65709477244,47877.05115894814,47877.05115894814,47877.05115894814,47877.05115894814,47807.604169046914,47911.14537089772,22350.721044962964,97539.24707434404,3411.447701637848
ptCorr_30to50_abseta_0p0to0p9,189626.63696297636,760.4055925286336,189744.25246068256,189293.90025920313,189950.69669375493,189751.0656924675,189502.2082334853,192054.08142054005,187222.7399789873,196001.61481210357,183254.7333038679,189626.63696297636,189626.63696297636,189626.63696297636,189626.63696297636,189644.7596624588,189686.11773844573,99492.04264126398,261246.5517690722,11190.291851216873
ptCorr_30to50_abseta_0p9to1p6,137426.7674526843,651.325612237269,137348.64675182186,137136.89923099653,137709.0973292684,137535.71636286486,137317.81854250372,138526.48403148964,136185.1610170663,141083.95194711385,133546.13643854117,137426.7674526843,137426.7674526843,137426.7674526843,137425.11183833587,137373.43067552228,137502.41177926515,83752.44252087292,184585.4205313826,7030.448427154277
ptCorr_30to50_abseta_1p6to2p4,121354.42559627282,619.7118579920595,121426.44216726073,120978.94515739639,121723.44499761258,121489.69097425874,121219.16021828687,122541.81505655294,120424.32090317138,124670.23446551037,118142.26211462743,121354.42559627282,121354.42559627282,121354.42559627282,121354.42559627282,121289.72804609351,121480.56107922728,79632.196405607,167749.81160336427,6333.899273768761
ptCorr_50to100_abseta_0p0to0p9,60069.765772759645,493.37910397447536,66031.14441234923,66085.6723344831,66369.27052857059,66273.71737861096,66186.79976977454,66396.86303235957,66019.67338749659,67157.30356155176,65232.50608205211,66230.25857419267,66230.25857419267,66230.25857419267,66230.25857419267,66265.48392859,66161.31529070437,52012.752741378456,76231.51104046826,4025.9158585190507
ptCorr_50to100_abseta_0p9to1p6,54122.41368998394,470.4758990655373,59936.52816969402,60009.06306895804,60309.06181367212,60210.531276178095,60112.54001734831,60481.85480684225,59935.62406173731,61096.1988546306,59152.87844958685,60161.53564676319,60161.53564676319,60159.74521612225,60161.53564676319,60228.05818892812,60067.055893271936,47074.07737468515,69068.02641746034,3886.180984984395
ptCorr_50to100_abseta_1p6to2p4,55575.17008572431,482.1081969834263,61677.327393944055,61553.02947545493,62003.367272479685,61849.02361342884,61711.51134993159,62005.67206974082,61527.98946580379,62658.14639002554,60742.21534364427,61780.26748168024,61780.26748168024,61780.26748168024,61780.26748168024,61860.30517196411,61646.73762921065,48216.38297893966,71792.33069405926,3928.71305136279
