,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,42460.9203828055,700.5434598039395,42243.34496246283,42392.46144730049,42509.9810097915,42488.78228269926,42433.058482911736,43477.61261716365,41056.76472435866,45357.265586806214,39397.03742471751,42460.9203828055,42460.9203828055,42460.9203828055,42460.9203828055,42381.99670846969,42511.86020155177,19780.42095344513,117672.6225588778,2984.6777284577847
ptCorr_10to15_abseta_0p9to1p6,31417.374868891482,609.8692607884489,30886.043457170235,31352.101994225082,31474.079423373143,31442.710531294182,31392.039206488782,32372.96992667405,30637.527432281502,33229.251819637786,29535.410509312565,31417.374868891482,31417.374868891482,31417.374868891482,31417.374868891482,31383.293605071856,31405.18287925242,14507.207407774522,83876.89812557891,2068.7589041314186
ptCorr_10to15_abseta_1p6to2p4,32378.909635781696,608.8329250319209,32188.85090088487,32289.77811614736,32461.036005720853,32415.059381324703,32342.75989023869,33297.41588505736,31621.392797649263,34543.9424034362,30474.74220885188,32378.909635781696,32378.909635781696,32378.909635781696,32378.909635781696,32326.115535268385,32424.608582166118,16119.403926725909,82749.37550509075,1919.7962820747857
ptCorr_15to20_abseta_0p0to0p9,27509.433871612302,560.4757028568157,27404.898301396555,27461.542505301986,27551.056085246055,27527.484942709092,27491.382800515512,28345.466597297556,26839.027127416834,29444.009186039904,25902.468492217122,27509.433871612302,27509.433871612302,27509.433871612302,27509.433871612302,27490.087348342917,27521.02387912289,12880.682276995862,75194.60476316634,1970.2429871149395
ptCorr_15to20_abseta_0p9to1p6,20130.32542858239,482.0839411278595,19961.74981617203,20090.369706965113,20166.20376166176,20146.587651359932,20114.06320580485,21039.56477640851,19430.36200875911,21571.04907725841,18805.25026300233,20130.32542858239,20130.32542858239,20130.32542858239,20130.32542858239,20140.2081096386,20164.401801828677,9745.043254885897,54391.040854977706,1109.979549342663
ptCorr_15to20_abseta_1p6to2p4,20088.119144054144,477.4401980210277,19926.692424157885,20034.58119823815,20138.14857075367,20110.517300440257,20065.72098766803,20757.666412889634,19571.630323522066,21483.006438699078,18879.66796139716,20088.119144054144,20088.119144054144,20088.119144054144,20088.119144054144,20099.368498819113,20151.184802083786,9699.23190876355,52168.34400476473,1189.8681151578708
ptCorr_20to30_abseta_0p0to0p9,33856.39427065832,622.0254165550746,33705.43429432377,33798.78089187295,33907.34527469887,33878.61007425911,33834.17846705753,34798.313090392774,32823.12603438397,36542.631670923074,31666.69733747291,33856.39427065832,33856.39427065832,33856.39427065832,33856.39427065832,33864.205414474716,33834.47048666233,14510.928707162137,93071.60953509883,1768.3753103190086
ptCorr_20to30_abseta_0p9to1p6,25045.534292838565,535.227645113512,24898.694518297718,25005.82940818554,25079.907704449528,25065.581343531892,25025.48724214524,25834.378623291712,24468.43924235332,26986.86942620066,23408.2502984491,25045.534292838565,25045.534292838565,25045.534292838565,25045.534292838565,25056.38319553212,25057.3080030004,11010.0655633348,63589.21156413244,1537.2695705190172
ptCorr_20to30_abseta_1p6to2p4,24201.883211565524,521.6205574550576,24029.384301447008,24137.3953685595,24262.629085461238,24228.8205513173,24174.94587181374,25142.253501676325,23764.946761485495,26285.204569601647,22646.086430127565,24201.883211565524,24201.883211565524,24201.883211565524,24201.883211565524,24131.016456627884,24213.999913424097,11815.873151250884,59255.57967212471,1531.340842254095
ptCorr_30to50_abseta_0p0to0p9,35561.67024268255,639.5244276161233,35177.74883752964,35507.089110838155,35609.67583067366,35585.00500997971,35538.335475385364,36072.72270522162,35056.08077319631,36940.09453682378,34186.160823739476,35561.67024268255,35561.67024268255,35561.67024268255,35561.67024268255,35584.83118323132,35573.09828945054,17179.133032661117,61906.86175438405,2164.872324269639
ptCorr_30to50_abseta_0p9to1p6,23782.086192110735,519.1369220338354,23614.296112647382,23746.364589668225,23813.31184099903,23800.978839808802,23763.193544412672,23958.03162016039,23477.451517834612,24881.296909040182,22471.03677504557,23782.086192110735,23782.086192110735,23782.086192110735,23782.086192110735,23784.74056981224,23787.814970826712,12230.276870301577,41358.806067082725,1246.0650640415786
ptCorr_30to50_abseta_1p6to2p4,23376.24130953643,517.4422701693079,23064.731716329065,23319.704407630976,23428.728744275955,23402.27825360232,23350.20436547053,23787.732554309277,23037.91913288221,24373.523746669318,22329.52150183296,23376.24130953643,23376.24130953643,23376.24130953643,23376.24130953643,23406.083112766122,23334.347519824765,12482.010551345045,38793.61520184963,1280.761734795023
ptCorr_50to100_abseta_0p0to0p9,11834.165502060341,364.38738266820326,12688.658368391612,12753.549271428545,12808.073724725502,12790.262239420515,12773.487882190933,12814.42668381448,12758.390035994551,12928.023760182576,12682.007329353335,12781.875060805734,12781.875060805734,12781.875060805734,12781.875060805734,12782.631258306177,12770.93034613087,10379.448078943184,14336.266377638622,624.6098247653265
ptCorr_50to100_abseta_0p9to1p6,8136.12011936925,303.46002583874264,8787.022136462328,8789.330864394278,8827.833433972111,8816.557698758437,8802.239278493536,8775.453579358658,8796.683388520501,8900.978584691165,8696.825243350471,8809.398488625986,8809.398488625986,8809.398488625986,8809.398488625986,8829.621498431163,8768.3886856014,7241.051456674232,9821.351815768092,410.5275546875081
ptCorr_50to100_abseta_1p6to2p4,7409.530996468596,289.06736365479384,7927.069678304595,7987.862049646709,8053.404550420134,8030.128480481767,8012.307353666091,8001.8789211744015,8010.8602896026,8108.252149768265,7900.778275436832,8021.217917073928,8021.217917073928,8021.217917073928,8021.217917073928,8062.986351042047,7997.538602870058,6816.012740661738,9226.294523221932,323.5380148419367
