,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,2016.7841510077437,48.35401275795506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.3109810289834,6302.327209718901,309.05916565239
ptCorr_10to15_abseta_0p9to1p6,1536.5470354163633,40.789550251208965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.4715183848415,4591.828777954755,263.3712909265103
ptCorr_10to15_abseta_1p6to2p4,1487.7805793290986,41.34928053665002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.4420061818342,4309.445830038802,242.35718418142022
ptCorr_15to20_abseta_0p0to0p9,626.0603093417577,26.30048183024315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.5068048374487,1639.5791576801794,99.71926632789994
ptCorr_15to20_abseta_0p9to1p6,431.9359110797882,21.171300884535807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.33908104106183,1216.73308728433,66.46349524159744
ptCorr_15to20_abseta_1p6to2p4,404.6618144990315,20.623820953174757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.85495873803575,1141.8707935064795,75.37922219464807
ptCorr_20to30_abseta_0p0to0p9,340.82779697885843,19.064597102158114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.25201432419752,759.0194040840954,46.54641126508991
ptCorr_20to30_abseta_0p9to1p6,273.56669412089326,16.829658337209544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.44367485286158,582.5920970092325,44.01456813076149
ptCorr_20to30_abseta_1p6to2p4,274.3663828147742,17.928189831055874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.69269975352981,587.4907237376224,48.30583320505709
ptCorr_30to50_abseta_0p0to0p9,2434.2960985821105,52.16796641108048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.7589808037533,3797.9666369870306,261.5757379876225
ptCorr_30to50_abseta_0p9to1p6,1874.0144956775853,45.91771210934927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.716566799694,2897.601701078775,204.53205812955156
ptCorr_30to50_abseta_1p6to2p4,1745.2471163681378,43.505006164583506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6565088807899,2843.703561748181,227.8097532722211
ptCorr_50to100_abseta_0p0to0p9,1076.4591329563027,35.155344822236465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.3989362512897,1380.9575404414525,121.44504322152868
ptCorr_50to100_abseta_0p9to1p6,736.5185672809341,28.41504788380472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.4598797669389,946.8373776661263,81.16163205813697
ptCorr_50to100_abseta_1p6to2p4,679.8605172580388,27.542618511755364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.352130912142,890.7876789583205,76.88736426224817
