,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,2983.811214771016,12.809781159201211,2983.0279285074034,2983.4009226990847,2984.066994298223,3154.451162750144,2983.811214771016,2983.8504450609316,2984.4294768292084,2995.45330557049,2971.6603443599643,2984.0524723289636,2983.811214771016,2981.29314690791,2986.102494531039,2983.811214771016,2983.811214771016,2844.6761469495723,3031.7653929105413,2357.5911358715666
ptCorr_10to15_abseta_0p8to1p479,1776.376815351673,9.594247139240336,1784.3151719007374,1776.1336013047014,1776.5251328018583,1854.0440804443608,1776.376815351673,1776.1959073809387,1777.0129309363163,1781.8911435573486,1771.799001286688,1776.2867536617105,1776.376815351673,1774.234159752546,1777.5659505833592,1776.3331855992815,1776.3765091194177,1698.450448956576,1802.3925649506255,1429.8222324826088
ptCorr_10to15_abseta_1p479to2p5,1542.9747208762478,8.711200619981566,1556.1860076527853,1542.764315014782,1543.1021588610379,1570.8007999430815,1542.9747208762478,1542.7412124528964,1543.7642556959518,1546.48999587873,1539.8825730772483,1543.108545179258,1542.9747208762478,1538.6270533795532,1548.311557913224,1542.9747208762478,1542.9747208762478,1478.3843062279716,1563.9468087267383,1247.236700613783
ptCorr_15to20_abseta_0p0to0p8,3945.392622681059,14.793953388052131,3939.576361690242,3944.843007441674,3945.7343136264944,4171.024052899809,3945.392622681059,3945.21948114896,3944.988401575849,3959.3661098310395,3930.3996007287706,3945.233742943356,3945.392622681059,3942.4983288814165,3947.747928310698,3945.392622681059,3945.392622681059,3770.666657355994,4000.3210761671817,3136.6391578167554
ptCorr_15to20_abseta_0p8to1p479,2448.7294806221016,11.312510629811266,2446.750413678681,2448.389828663019,2448.936061668819,2554.986367969765,2448.7294806221016,2448.472671658711,2448.83564087002,2454.339676574375,2441.3906403575925,2448.8303175837223,2448.7294806221016,2447.5676541661305,2451.1215241183213,2448.6845342812753,2448.773322287404,2335.834899403623,2483.355278985806,1953.866622375628
ptCorr_15to20_abseta_1p479to2p5,2214.69853768016,10.539096617530081,2228.011134370061,2214.397632056505,2214.881382757631,2254.5494998229988,2214.69853768016,2213.687652098253,2214.86274231646,2217.769777666314,2209.216468926452,2214.4722649718356,2214.69853768016,2208.213381615819,2221.3727108787525,2214.6565896340685,2214.69853768016,2118.692615475141,2243.416920824524,1775.3457327043675
ptCorr_20to25_abseta_0p0to0p8,4157.031408813233,14.729462914540475,4138.896675043669,4156.454281964518,4157.384585725846,4172.842521392581,4157.031408813233,4158.004204662786,4156.696581747412,4171.502183977378,4140.178407200714,4157.233790056294,4157.031408813233,4153.827886407896,4162.062949168913,4156.987959466625,4157.073032951338,3971.2091723304,4214.8522014250675,3285.523383727007
ptCorr_20to25_abseta_0p8to1p479,2647.833781448794,11.731648475283187,2639.8106886083333,2647.4745422465676,2648.051301752234,2656.8102282447053,2647.833781448794,2647.1757209160705,2647.106173792286,2654.880119657036,2639.409574046369,2647.7109640216154,2647.833781448794,2645.1627236400345,2650.623937983694,2647.833781448794,2647.833781448794,2524.27587852777,2683.002199938617,2088.0342407369535
ptCorr_20to25_abseta_1p479to2p5,2390.179266108664,10.960418865547734,2399.52400285589,2389.85533387131,2390.3777774058954,2398.601098323063,2390.179266108664,2389.639749044795,2389.5655341018173,2393.815559358585,2384.601191738488,2390.5668848662235,2390.179266108664,2384.551321654049,2393.214751200166,2390.179266108664,2390.179266108664,2275.9193483058175,2425.362898165709,1892.1282135221577
ptCorr_25to35_abseta_0p0to0p8,9460.55905145121,22.25590032473777,9416.65220030212,9459.277592897972,9461.33344328768,9496.549806807167,9460.55905145121,9459.877748228982,9461.522540188156,9493.89393748696,9425.573517593297,9460.573507877181,9460.55905145121,9451.043864116464,9468.803788909965,9460.40139381415,9460.645433415168,9059.311181126035,9583.173198784967,7422.37413055748
ptCorr_25to35_abseta_0p8to1p479,5909.641881726078,17.551346176270382,5882.795687202889,5908.834812733489,5910.130310127352,5929.688989520111,5909.641881726078,5910.905404655241,5909.793219230069,5925.8709776472915,5891.790984520952,5909.689517704865,5909.641881726078,5904.974921052397,5915.89313943394,5909.641881726078,5909.641881726078,5656.488475347145,5990.720169393488,4607.8843730870885
ptCorr_25to35_abseta_1p479to2p5,4870.959231280006,15.828494356804338,4872.625591628679,4870.300719052535,4871.3647217447415,4888.115892167239,4870.959231280006,4869.9480968113585,4872.0053321966825,4883.158354711837,4860.159623984274,4870.931819440553,4870.959231280006,4861.085806399517,4881.197286553071,4870.91142398456,4870.959231280006,4638.149896075176,4946.736669944851,3748.951073435601
ptCorr_35to50_abseta_0p0to0p8,14306.76533394189,27.347490344614354,14270.683605768581,14304.865124534168,14307.896318033498,14372.640669450322,14306.76533394189,14308.17561834444,14305.490690740575,14351.021750433898,14258.45948749256,14307.110991999063,14306.76533394189,14297.460374032067,14318.317179243146,14306.680591326422,14306.852394689162,13720.106948679178,14474.541709377898,11126.887794600965
ptCorr_35to50_abseta_0p8to1p479,8656.634786408136,21.350960322764852,8618.638195354806,8655.483425458986,8657.330859164684,8692.779403279179,8656.634786408136,8659.019994106991,8655.034073781244,8678.010625583955,8631.733314106365,8657.042885108382,8656.634786408136,8649.592751671555,8660.431248089195,8656.634786408136,8656.982887008802,8288.220045214628,8774.668572270615,6651.915989453557
ptCorr_35to50_abseta_1p479to2p5,6481.903839478129,18.353036752107677,6476.526643541062,6481.050075782072,6482.431294745571,6506.697377964745,6481.903839478129,6480.360112229799,6481.829418953242,6498.443509453622,6463.299944454967,6481.759445846758,6481.903839478129,6474.702749765772,6490.986185692825,6481.771988411272,6481.988366731681,6162.614289152423,6591.157760581127,4823.773277304854
ptCorr_50to100_abseta_0p0to0p8,27202.97575447235,37.57700831740641,34184.28658807872,34219.66343139154,34226.52823064622,34430.14480182561,34223.99581002484,34225.8696033742,34222.030335796764,34296.942028824735,34146.16063980022,34223.78871199788,34223.99581002484,34232.87587482741,34213.22439764374,34223.78713970274,34224.21039224033,33228.19183921805,34493.00184628476,25381.07037355186
ptCorr_50to100_abseta_0p8to1p479,16163.9950543769,28.876413125615088,20209.79142415817,20215.610570237368,20219.765455110763,20353.130900605636,20218.209335582495,20217.33458091957,20217.27514263041,20253.873840794517,20176.267406378465,20217.966332589072,20218.209335582495,20225.3396229983,20213.81152794476,20218.041806378005,20218.333318725905,19594.261889340552,20407.331314647065,14801.260903044751
ptCorr_50to100_abseta_1p479to2p5,10738.446040870624,23.539355043589218,13013.498858589139,13009.72664255675,13012.359380540738,13081.928111746089,13011.346616278224,13007.861938911894,13010.698552124797,13038.065185459223,12979.953694609378,13011.343624820243,13011.346616278224,13025.862591796009,12996.214230132133,13011.30616520167,13011.388503804703,12504.610445560684,13198.79205193532,9082.93272434893
