,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,61222.89391034935,613.4925977884005,62028.069160595565,61221.79673633434,61223.48912302535,64724.14472014482,61222.89391034935,61839.32847783662,60501.964217603396,64889.69709746359,57425.967006859224,61220.22352571126,61222.89391034935,61155.453732217444,61261.826127181994,61222.89391034935,61225.69054003854,34500.2329167173,93542.78443032048,5377.714920838829
ptCorr_10to15_abseta_0p8to1p479,36385.880250034344,455.59198957580656,36917.13843491292,36385.236984560615,36386.25575575171,37980.18367987321,36385.880250034344,36763.05531157716,36020.94537398786,38681.657053800125,34218.017395384435,36394.031299182054,36385.880250034344,36362.823396700885,36433.357415240396,36385.880250034344,36383.28247174008,21075.351438328802,55290.980462666565,2567.530439913731
ptCorr_10to15_abseta_1p479to2p5,25204.136762232072,374.7825306504398,25584.997434609795,25203.694973205245,25204.39507173269,25664.847846482924,25204.136762232072,25477.522040691598,24988.519846022682,26775.864356104867,23593.127353417905,25206.84027844914,25204.136762232072,25084.200845859174,25339.5280348272,25204.136762232072,25204.136762232072,14146.657416640126,40859.74211645544,2000.782952171543
ptCorr_15to20_abseta_0p0to0p8,79168.78508302777,685.9641366579684,79591.06033438383,79167.50105657105,79169.46084800482,83696.33605584479,79168.78508302777,80268.03026490641,78174.1391168366,84433.96698632985,74352.71735739657,79184.14835821907,79168.78508302777,79153.25033216232,79278.83342223194,79165.84500893592,79168.78508302777,43623.087137470226,122339.82350271763,5773.118637025368
ptCorr_15to20_abseta_0p8to1p479,52735.75440307777,540.5802478022542,53379.242499856315,52734.93197289662,52736.21424637877,55014.10744849419,52735.75440307777,53405.909013909375,52105.45123839662,56508.50459713132,48959.16275892602,52746.99412843161,52735.75440307777,52691.87926321832,52802.329404897435,52735.75440307777,52735.75440307777,27975.219040718755,84796.72842168226,3668.3243791060104
ptCorr_15to20_abseta_1p479to2p5,44163.717493216755,501.8945774143304,44783.72759838841,44162.99626802164,44164.13135500635,44962.35624331677,44163.717493216755,44623.521238463196,43633.192784296494,47013.58979300555,41190.71702450568,44163.480887213074,44163.717493216755,43999.76708446446,44360.54545154991,44163.717493216755,44163.717493216755,24493.39150438398,70769.6835779171,2940.6207892951643
ptCorr_20to25_abseta_0p0to0p8,99119.36407690796,708.5820817092579,100034.71075140231,99117.87400406052,99120.15313325389,99496.31137475724,99119.36407690796,100908.94557317179,97367.9508978157,106285.57930331661,91949.50497538,99133.60877432371,99119.36407690796,98952.59676751218,99263.15803190543,99119.36407690796,99119.36407690796,52961.46703294844,153377.6073678856,6556.51663143511
ptCorr_20to25_abseta_0p8to1p479,60950.98743473547,566.4433877004565,61522.956479036344,60950.081312055976,60951.49795430429,61157.98185365094,60950.98743473547,61681.90158800068,60139.91816235076,65585.12091566538,56594.07835120824,60945.23639822666,60950.98743473547,60903.150571333215,60979.87016587279,60950.98743473547,60950.98743473547,31236.066645154773,104692.92740239475,3657.7397250795275
ptCorr_20to25_abseta_1p479to2p5,60704.76659778214,581.2225954394777,61858.884509482814,60703.93209477489,60705.20238993598,60919.09384942282,60704.76659778214,61291.969652548374,60034.189693557084,64298.616814963396,57109.38920172506,60702.74002884521,60704.76659778214,60481.61946216951,60810.47060651659,60704.76659778214,60704.76659778214,33869.49539607963,93560.24000958304,3490.049473419072
ptCorr_25to35_abseta_0p0to0p8,356235.4304670565,1240.096050164209,359738.56709292217,356231.4012974694,356237.57618123974,357593.3637113773,356235.4304670565,361232.27145707223,350933.7503653105,379861.4348752645,330036.6308777687,356200.8451682184,356235.4304670565,355602.0309562615,356714.86131795676,356235.4304670565,356235.4304670565,177000.75299319526,496681.11961582594,18494.07000446393
