,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,54772.83892613073,1649.726667574348,55500.472582044866,54772.340636209425,54773.02720202324,57905.220203724864,54772.83892613073,55453.20639877196,53995.748674080525,59398.94326643909,50467.20047638986,54772.83892613073,54772.83892613073,54842.31085776697,54772.83892613073,54772.83892613073,54772.83892613073,26717.65905827554,100918.84473794687,2391.437091397898
ptCorr_10to15_abseta_0p8to1p579,34568.79470324079,1262.6350791912557,35152.92107113062,34568.32827458528,34569.11039041423,36045.87528950124,34568.79470324079,35070.30433175035,34090.19969210747,37010.80681597255,32369.416955002795,34568.79470324079,34568.79470324079,34568.79470324079,34653.3829670496,34568.79470324079,34568.79470324079,17217.72070533908,62240.45680742849,1764.0889068708739
ptCorr_10to15_abseta_1p579to2p5,29739.639327536155,1167.2638216263874,29983.081662795175,29739.29188100782,29739.806873484118,30274.034083153056,29739.639327536155,29860.357628298567,29726.60557141965,31955.401551202907,27201.219722337657,29739.639327536155,29739.639327536155,29781.611939705457,29865.518498568952,29739.639327536155,29739.639327536155,14063.802366234406,52118.984840095174,1226.7279970232796
ptCorr_15to20_abseta_0p0to0p8,71625.31381472432,1902.0174260397985,72090.59998748309,71624.41742050515,71625.70207710416,75721.46432278225,71625.31381472432,71813.93526966871,70586.88480409517,77048.51953622162,65667.57942980854,71625.31381472432,71625.31381472432,71441.19424863342,71715.24490104162,71625.31381472432,71625.31381472432,34213.79299615045,128823.03684868394,3926.3320025828357
ptCorr_15to20_abseta_0p8to1p579,46750.247888576894,1513.4596597960085,46928.32362007479,46749.72539375761,46750.497172225136,48758.58654349232,46750.247888576894,47444.763736172936,46517.103403693036,50184.71383241456,43460.08413469921,46750.247888576894,46750.247888576894,46664.58071963124,46792.897531627445,46750.247888576894,46750.247888576894,23577.629213423945,84297.64095763398,1983.1956824093108
ptCorr_15to20_abseta_1p579to2p5,48537.98326163055,1562.9522463412804,48610.544252547705,48537.36528856648,48538.24912533231,49391.29306845725,48537.98326163055,48848.99614114367,47675.65097772697,51993.206846097746,44987.20245730539,48494.81729934575,48537.98326163055,48284.066218963606,48621.67035988423,48537.98326163055,48537.98326163055,23352.82732444721,82780.76157041965,2403.031006189599
ptCorr_20to25_abseta_0p0to0p8,75215.145987274,1873.700424462655,75658.81773937515,75214.04660046488,75215.6481291213,75501.08254341323,75215.145987274,76274.68274796433,74791.83359492448,81026.09914610443,70102.01798634825,75165.19150067988,75215.145987274,75018.57566026028,75392.16778438543,75215.145987274,75215.145987274,38007.659940189944,132001.50549157886,3949.3344045413187
ptCorr_20to25_abseta_0p8to1p579,54510.064854352226,1623.2968080500796,54776.27738915486,54509.289925820565,54510.37958577429,54693.75724383874,54510.064854352226,55092.691828576426,54053.99200907073,58339.79466349326,50161.99138511854,54510.064854352226,54510.064854352226,54342.41514459155,54479.566188575795,54510.064854352226,54510.064854352226,24756.813331680496,93745.49593983914,2458.7174555727975
ptCorr_20to25_abseta_1p579to2p5,58828.0624964109,1673.5505169450032,59127.471275410026,58827.33039680076,58828.38414234976,59035.9069116143,58828.0624964109,59141.86555920252,58618.50968203208,63308.75083354639,54899.64355747902,58871.5008082611,58828.0624964109,58590.08425418368,59399.09792412373,58828.0624964109,58828.0624964109,28505.240041354195,97831.12309656013,2820.0901475574346
ptCorr_25to35_abseta_0p0to0p8,168812.63502226747,2866.2401416788593,169215.2090626508,168810.21269287,168813.76810211912,169454.65141451676,168812.63502226747,169936.88516153643,166790.38806176293,180519.2944328586,156825.4019557464,168862.5895088616,168812.63502226747,168653.99990063405,168764.83379133267,168812.63502226747,168812.63502226747,81531.16161249927,271560.37188598065,6815.286108134117
