,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,ElectronRecoSFUp,ElectronRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p8,27637816.18841427,216034.68845198688,27927112.03814457,27637105.300304025,27638092.261417206,29218383.8507721,27637816.18841427,27977964.28115263,27414574.04793284,30027643.431650393,25377981.330509815,27634893.72700784,27637816.18841427,27630754.349993005,27648897.605377913,27637816.18841427,27637816.18841427,12379569.036491675,50451926.31118029,5763061.111059273
ptCorr_10to15_abseta_0p8to1p579,16214080.887468413,158828.15616917392,16474957.91386959,16213690.353746306,16214247.439412305,16915641.53731572,16214080.887468413,16367250.29682084,16091587.278265156,17576363.570783634,14868599.155759614,16214080.887468413,16214080.887468413,16206424.752992941,16230563.40692861,16214080.887468413,16214080.887468413,7115399.367247254,29524357.199196856,3264483.357608693
ptCorr_10to15_abseta_1p579to2p5,11622501.34649455,131415.40864938824,11831846.442105303,11622191.95727738,11622640.710655214,11833718.702721976,11622501.34649455,11725035.745144362,11543214.331572857,12605620.959275162,10728041.80896408,11626157.525374211,11622501.34649455,11597367.250651008,11636006.305410966,11622501.34649455,11622501.34649455,5319251.653781054,20989375.858858645,2169088.63033991
ptCorr_15to20_abseta_0p0to0p8,14468076.748604592,157729.88175939457,14595524.836919423,14467741.551869174,14468211.699182926,15295485.618012365,14468076.748604592,14606412.543489538,14329516.118570635,15755468.473787656,13248725.20434915,14467820.152188163,14468076.748604592,14471805.653077563,14462866.019956926,14468076.748604592,14468076.748604592,6399168.210310913,25800881.04042674,2753724.2801969363
ptCorr_15to20_abseta_0p8to1p579,9556230.600028105,125800.92862519239,9642937.00458889,9556001.273301914,9556327.34605475,9964508.079077702,9556230.600028105,9641702.845373431,9481051.369886803,10339529.670014514,8744510.673749447,9554894.12566657,9556230.600028105,9566796.708049346,9555693.1721584,9556230.600028105,9556230.600028105,4329479.440651748,17158090.97073292,1701054.017760066
ptCorr_15to20_abseta_1p579to2p5,7610823.783288482,107552.8874658863,7756165.062043962,7610648.810711965,7610905.733095405,7750958.613323115,7610823.783288482,7677317.470147041,7553911.967713087,8221652.836515969,7004660.660301111,7610823.783288483,7610823.783288482,7634566.749385998,7597445.911877074,7610823.783288482,7610823.783288482,3558244.736631189,13447753.97330353,1258968.5393046287
ptCorr_20to25_abseta_0p0to0p8,7111697.97749493,109038.72242215638,7187477.198280752,7111533.916212718,7111765.479608488,7247015.228386138,7111697.97749493,7158528.92455925,7080789.306900781,7677801.315707615,6519290.970211742,7113740.669884297,7111697.97749493,7114821.876389154,7122547.723298369,7111697.97749493,7111697.97749493,3177498.7881795764,11798846.784703078,1163867.9183349095
ptCorr_20to25_abseta_0p8to1p579,5034076.432771431,87849.68391731146,5144421.84070764,5033981.0686478885,5034117.740894594,5100282.792415002,5034076.432771431,5065406.271000296,5003492.908906862,5402213.55390645,4641019.515508655,5032361.226188447,5034076.432771431,5036943.683748545,5019941.508101066,5034076.432771431,5034076.432771431,2334810.153304863,8402729.349546198,809783.8391649165
ptCorr_20to25_abseta_1p579to2p5,4334979.560863142,80974.65754714854,4457684.570343694,4334873.986829635,4335024.52167901,4361863.714552367,4334979.560863142,4351556.772831029,4316344.918184666,4613742.8689088775,4035659.7895511906,4336423.812082568,4334979.560863142,4347629.31152977,4338387.688772322,4334979.560863142,4334979.560863142,2098432.219363385,6858410.894791366,648649.7444565621
ptCorr_25to35_abseta_0p0to0p8,5918676.441568645,94836.76831760419,6037441.140719483,5918515.02534729,5918746.038192376,5942176.622455069,5918676.441568645,5937363.459467911,5900470.808156986,6285220.278575226,5551654.397116495,5918676.441568645,5918676.441568645,5928239.173897848,5903442.968238289,5918676.441568645,5918676.441568645,3069554.4785345173,8654202.249072455,995036.1918104984
ptCorr_25to35_abseta_0p8to1p579,4403158.427584514,81795.21213396007,4479144.466417042,4403059.772175937,4403200.920706301,4418129.898759625,4403158.427584514,4402354.953001904,4391406.49148896,4646151.235187266,4119375.5135581843,4404666.224817804,4403158.427584514,4404928.560520579,4401948.984021144,4403158.427584514,4403158.427584514,2357437.2256358224,6331162.882348019,676444.1100577045
ptCorr_25to35_abseta_1p579to2p5,3857280.8474257127,78174.16733654826,3921430.544758741,3857192.5420775963,3857317.618866312,3870916.7685616096,3857280.8474257127,3863738.9396092347,3853082.0942347245,4028842.628573809,3651484.6233926793,3855836.596206286,3857280.8474257127,3861482.1943671475,3841679.795002479,3857280.8474257127,3857280.8474257127,2079314.471697132,5414926.271927316,563452.7021959249
ptCorr_35to50_abseta_0p0to0p8,2369136.7993417303,59003.92311528902,2406369.245228267,2369064.769621241,2369169.803413782,2378540.609691723,2369136.7993417303,2368901.496243575,2365612.321221928,2457290.532668127,2279208.817188942,2369136.799341731,2369136.7993417303,2368846.4792730054,2366926.8278442156,2369136.7993417303,2369136.7993417303,1595737.9762644526,2936001.023508929,338019.507615899
ptCorr_35to50_abseta_0p8to1p579,1879235.1815173503,55037.79981251108,1897012.370121181,1879181.830005308,1879264.980648527,1885992.0326512496,1879235.1815173503,1880145.910290445,1882549.289508019,1931915.171537972,1837565.9990866994,1877801.8243289194,1879235.1815173503,1883462.722296841,1874773.4566212713,1879235.1815173503,1879235.1815173503,1349877.5038992653,2295504.002355981,281052.89186851913
ptCorr_35to50_abseta_1p579to2p5,1552139.2293859783,46252.719665704746,1593653.34019197,1552106.5661316747,1552154.7325145775,1557824.6421273127,1552139.2293859783,1555525.1864566791,1554888.1458238082,1594849.230895856,1514820.1086142762,1552139.229385978,1552139.2293859783,1558572.797408242,1541808.2977877446,1552139.2293859783,1552139.2293859783,1102767.7819138973,1850567.895241075,226595.63571622028
ptCorr_50to100_abseta_0p0to0p8,786058.046811267,25219.748227766984,829125.5376621917,815168.0516916509,815212.6242377036,820121.0270296748,815197.7690823423,818309.0714582513,812040.6902962603,828504.7364782644,799503.6320469088,815197.7690823423,815197.7690823423,820170.017839106,812347.9237978511,815197.7690823423,815197.7690823423,690731.2457839266,887744.4164556599,127682.25985918826
