,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,19712.670288346326,311.5597745374578,19416.404164599848,19655.54836086692,19749.447029474937,19720.282326654487,19705.05825003816,19906.94537860341,19542.63185685571,20897.472417703793,18656.253420734385,19712.670288346326,19712.670288346326,19712.670288346326,19712.670288346326,19686.52704486186,19750.85009246874,9302.40652685822,44468.63374046264,1758.179483841388
ptCorr_10to15_abseta_0p9to1p6,12093.569039520075,242.4893509240294,11827.579048644533,12058.480991440634,12123.084275751859,12097.246666528694,12089.891412511457,12193.136213861368,11994.951738766524,12820.580834959037,11486.844370088511,12093.569039520075,12093.569039520075,12093.569039520075,12093.569039520075,12081.685464566364,12090.286279379028,5740.9651850061855,27538.53426448244,1109.669736646361
ptCorr_10to15_abseta_1p6to2p4,9029.839854683274,214.4783510884285,8936.959062503676,8977.034814473622,9081.769450022726,9036.905329145444,9022.774380221104,9113.585882487532,8914.20622578761,9651.08415272486,8426.483672526725,9029.839854683274,9029.839854683274,9029.839854683274,9029.839854683274,8992.413762364453,9043.801670684452,4199.447901430828,20813.483610112755,824.509899903203
ptCorr_15to20_abseta_0p0to0p9,21462.217745376092,313.16492188427134,21145.365007900335,21396.314381306085,21525.48968289648,21470.50537060729,21453.930120144898,21848.94431195592,21195.477214964332,22964.58220205175,20165.246141103336,21462.217745376092,21462.217745376092,21462.217745376092,21462.217745376092,21440.736818094694,21470.65349004952,9336.10120521392,49260.07101658446,1867.2304005055303
ptCorr_15to20_abseta_0p9to1p6,13070.479084050947,243.36667559434204,12640.66394300502,13028.742671421996,13111.23736739939,13074.456868729612,13066.501299372278,13238.919714702233,12946.84906659909,13902.239142892233,12256.229429502688,13070.479084050947,13070.479084050947,13070.479084050947,13070.479084050947,13065.024419508742,13096.832146229728,6155.4522048414165,29218.79676903609,987.9634837648628
ptCorr_15to20_abseta_1p6to2p4,10112.798446850473,213.25125997074053,9835.63045481138,10046.041757831938,10178.826070606086,10120.41963486746,10105.177258833482,10276.74632051293,9999.729712037426,10733.417812202206,9516.21627552227,10112.798446850473,10112.798446850473,10112.798446850473,10112.798446850473,10127.743004867329,10122.654394616213,4761.956995585045,22464.791822652,802.4581553632839
ptCorr_20to30_abseta_0p0to0p9,47460.617594255855,442.4501499315313,46770.09517382326,47258.2316337787,47660.54549027794,47478.944489292,47442.29069921971,48107.0991297745,46698.23594420141,50515.53094791803,44367.01930399675,47460.617594255855,47460.617594255855,47460.617594255855,47460.617594255855,47384.568129917985,47509.092442076304,19861.745029353653,95857.41303172028,3594.86788219299
ptCorr_20to30_abseta_0p9to1p6,27408.91257157962,341.5411709185924,26871.701857516004,27306.269764368575,27509.241125076904,27417.23900509878,27400.58613806046,27734.169132200008,27153.077307995984,28924.111325451813,25922.62866648747,27408.91257157962,27408.91257157962,27408.91257157962,27408.91257157962,27381.15850100562,27420.911898747287,12173.890738469194,55722.14353124151,1766.3984268330157
ptCorr_20to30_abseta_1p6to2p4,21464.613018176227,304.8345776549754,21034.26283222368,21294.303779001355,21632.423019516293,21481.23673774394,21447.989298608518,21720.451828889174,21172.086741201176,22763.37117900973,20178.590530556325,21464.613018176227,21464.613018176227,21464.613018176227,21464.613018176227,21423.60400839337,21509.614173497343,9322.068023462643,45130.588145020534,1300.6526938136553
ptCorr_30to50_abseta_0p0to0p9,88328.26247136897,579.0559047197704,88486.41727982527,87913.45122283652,88734.71656224497,88362.37038814492,88294.15455459309,88828.06090058186,87944.52875798995,90937.70656679287,85650.21084024376,88328.26247136897,88328.26247136897,88328.26247136897,88328.26247136897,88352.72097329034,88351.04216796691,44914.9795402694,120804.8765798229,3863.8483740286447
