,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,35087.107169094954,842.6663178105903,35406.73535325757,35001.61215728071,35136.42683631556,35100.65603893283,35073.558299257085,35152.35826522716,34942.62388724898,37228.966545544565,33033.21704461769,35087.107169094954,35087.107169094954,35087.107169094954,35087.107169094954,35001.71039199556,35068.651899803095,16483.83124001014,91315.92028387933,2040.8043486538756
ptCorr_10to15_abseta_0p9to1p6,24854.504202961278,709.422749951175,24850.078478969524,24781.83773957335,24915.65607766695,24862.0354598739,24846.97294604865,24902.001006964238,24623.030459505997,26291.47862311637,23236.220157901123,24854.504202961278,24854.504202961278,24854.504202961278,24854.504202961278,24821.363206309277,24887.19266749959,11370.526366100168,62827.548007837875,1270.8058847879315
ptCorr_10to15_abseta_1p6to2p4,21508.206571621024,657.8406910871233,21660.029405687186,21390.394993889575,21624.619254956866,21524.78277804421,21491.630365197838,21762.636009331814,21264.22556492895,22888.89650187129,20166.51929167003,21508.206571621024,21508.206571621024,21508.206571621024,21508.206571621024,21434.593925910805,21546.905779605553,10133.184848105693,57066.70884673177,1117.3754529165958
ptCorr_15to20_abseta_0p0to0p9,35534.68634367148,842.0743634174064,36454.36871447902,35436.968518530746,35627.9090906593,35548.40804599593,35520.96464134704,35618.110698426535,35192.638784858456,38234.41212949507,33463.37473487877,35534.68634367148,35534.68634367148,35534.68634367148,35534.68634367148,35504.456122921336,35559.55314502666,16594.351951819306,97194.3014263822,1929.2020575714673
ptCorr_15to20_abseta_0p9to1p6,26888.24960021553,737.8603588219966,27155.757410435057,26809.994497944353,26965.29143690869,26896.32519320215,26880.174007228918,27185.856247326945,26618.914627763803,28791.967456882187,25091.570673307026,26888.24960021553,26888.24960021553,26888.24960021553,26888.24960021553,26872.96779013785,26879.848617073993,12783.247525729883,69262.654831609,1660.0550445634744
ptCorr_15to20_abseta_1p6to2p4,22561.96090155593,669.5426811236368,22856.842441607005,22427.20733489169,22695.491893086626,22580.4594021316,22543.46240098026,22696.88502896486,22399.688202930494,23957.37343309947,21241.916386898483,22561.96090155593,22561.96090155593,22561.96090155593,22561.96090155593,22440.361510446426,22640.37175277582,10005.76790369106,60081.15033087292,1270.1479399499021
ptCorr_20to30_abseta_0p0to0p9,78302.47868524205,1250.2674490079678,79481.28941244935,78031.355501041,78570.256122372,78332.71515035091,78272.24222013316,78921.3510916551,77746.71087199135,83275.95276998958,73823.7557622447,78302.47868524205,78302.47868524205,78302.47868524205,78302.47868524205,78201.52437165107,78486.86188125033,35199.88437237055,189902.66633083505,3731.069997375289
ptCorr_20to30_abseta_0p9to1p6,56758.62979493808,1073.3700842834205,57125.80425816783,56592.821240543635,56922.306219037535,56775.83774363165,56741.42184624451,56920.12762469559,56223.945680909725,60363.78786734983,53124.4046348626,56758.62979493808,56758.62979493808,56758.62979493808,56758.62979493808,56731.62130210872,56845.910246760875,24684.381869666875,136194.91504794054,2547.6754255041537
ptCorr_20to30_abseta_1p6to2p4,50353.84515049702,996.7337837449434,50816.39644045518,50005.4693048001,50700.40108066601,50394.69940437126,50312.990896622796,50860.32342981628,49860.272702146685,53269.235365830675,47214.14675736983,50353.84515049702,50353.84515049702,50353.84515049702,50353.84515049702,50440.81884404785,50495.893140146814,23075.923525142243,119224.73526385397,2378.5730592599034
ptCorr_30to50_abseta_0p0to0p9,167353.09485165848,1844.3519836757966,166374.82633584575,166788.00704577193,167913.17460482926,167417.71817008095,167288.471533236,168345.72839088136,166708.76120327116,175274.72474279147,159781.7254380847,167353.09485165848,167353.09485165848,167353.09485165848,167353.09485165848,167167.13162670692,167492.18214293267,84864.89654413522,299712.07463755656,7144.211456683448
ptCorr_30to50_abseta_0p9to1p6,119475.35576869552,1554.518828330265,119416.69182280937,119128.56599781451,119818.10135788485,119511.24095578461,119439.47058160644,120133.74223900924,118638.25878566997,125380.48624228964,114052.23425969051,119475.35576869552,119475.35576869552,119475.35576869552,119475.35576869552,119291.29471103408,119717.69017386154,60640.363278961006,213860.03324626968,5359.513997488294
ptCorr_30to50_abseta_1p6to2p4,108013.54959720744,1472.7405862725354,106728.76726934989,107242.10300736866,108781.7202615745,108099.84390295584,107927.25529145903,108724.6613222157,107421.99861841397,113154.16719274211,102967.79887065923,108013.54959720744,108013.54959720744,108013.54959720744,108013.54959720744,107800.78616991598,108146.99891821368,56668.922261173844,190895.9780923564,4972.201560465427
ptCorr_50to100_abseta_0p0to0p9,181101.68101490874,1917.344209204408,205228.51575995158,206337.98845961798,207719.55683311046,207111.6662982678,206951.77589590798,207170.95817236794,206965.81024662466,209419.37096727343,204317.0254773532,207031.72109708775,207031.72109708775,207031.72109708775,207031.72109708775,207226.06215758325,206805.1483116292,168097.8538614382,239556.63920786162,10043.580013594763
ptCorr_50to100_abseta_0p9to1p6,129555.54237381156,1627.4610628267203,144579.08669142105,146168.08568665088,147054.30347025502,146657.8304743592,146569.3500165674,146934.51555733243,146638.40051078182,148495.97427191638,144832.23030924253,146613.5902454634,146613.5902454634,146613.5902454634,146613.5902454634,146691.07830880786,146410.88607714424,119122.43432559754,169554.7398412435,6521.909656262542
ptCorr_50to100_abseta_1p6to2p4,105315.77640902807,1464.0411749361836,113863.78852618283,116771.99723746025,118508.10377842754,117731.18740558955,117551.24059514256,117768.53693805836,117481.4449187462,119403.5572652474,116373.65404557492,117641.2140003661,117641.2140003661,117641.2140003661,117641.2140003661,117814.88144087973,117483.1945942773,94451.90472216139,137437.04298922073,5104.811354464968
