,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,25433.20355735826,351.1411435791725,25204.474109935643,25361.853780185214,25478.178336639987,25443.024576882563,25423.382537833957,25693.415160782035,25207.36259083056,26887.578528801983,24041.084146783414,25433.20355735826,25433.20355735826,25433.20355735826,25433.20355735826,25409.931617072805,25485.257070961285,11946.835155587505,57193.44199079927,2291.7399247842336
ptCorr_10to15_abseta_0p9to1p6,16197.367509368938,277.11799159588713,16007.508381826821,16149.25128619096,16237.95394147209,16202.297850691783,16192.437168046094,16344.872715030448,16043.431828583958,17145.928398740536,15345.576526721497,16197.367509368938,16197.367509368938,16197.367509368938,16197.367509368938,16178.140142440834,16198.809305476003,7778.724443501575,35978.006143044564,1473.5542117299678
ptCorr_10to15_abseta_1p6to2p4,12066.071095712903,244.614727591744,11985.47436088367,11996.317909630437,12134.661761782925,12075.5253516833,12056.616839742503,12192.155901812257,11935.927446961063,12839.592950819062,11301.064372304787,12066.071095712903,12066.071095712903,12066.071095712903,12066.071095712903,12025.156330255597,12093.919873411305,5716.314708366667,27037.38151707873,1076.0045642277485
ptCorr_15to20_abseta_0p0to0p9,26531.95343941774,345.12564050558507,26207.625421809054,26452.852525759816,26607.294115499528,26542.198740689317,26521.708138146172,27002.581722676456,26231.320413278325,28325.9714885526,24917.12419706866,26531.95343941774,26531.95343941774,26531.95343941774,26531.95343941774,26511.575454708858,26536.51016104904,11571.983832536323,60031.27246550296,2191.229100596051
ptCorr_15to20_abseta_0p9to1p6,16252.800881114195,272.3769886683919,15897.5513423086,16201.721672012685,16302.616248785656,16257.738028793474,16247.863733434911,16456.599139409034,16074.555055640645,17261.462972126552,15233.765170441135,16252.800881114195,16252.800881114195,16252.800881114195,16252.800881114195,16239.82611256256,16277.43382964069,7549.3478049786645,36256.69645865712,1287.3663658950563
ptCorr_15to20_abseta_1p6to2p4,12696.622112695193,238.6107866882076,12482.226193002136,12613.614770104361,12778.747085035358,12706.359455409915,12686.884769980472,12875.870318903704,12562.738195140379,13430.028561064504,11949.177957141088,12696.622112695193,12696.622112695193,12696.622112695193,12699.40383746833,12711.85125445551,12698.710968613346,5947.289299480419,27735.812408322912,1000.3147458188727
ptCorr_20to30_abseta_0p0to0p9,53525.984560035366,470.0761800400795,53042.21767136615,53302.513521451496,53746.74755080906,53546.65359365655,53505.31552641418,54267.096648262464,52718.057542017865,56940.37305256605,50094.92493370139,53525.984560035366,53525.984560035366,53525.984560035366,53525.984560035366,53443.6860443272,53568.14204132479,22392.5386458415,108068.33944551309,4010.7662049198634
ptCorr_20to30_abseta_0p9to1p6,31860.104342412214,368.1341756842432,31322.789199579936,31742.268757863145,31975.321168142225,31869.769892503937,31850.438792320492,32244.18919426561,31595.43703076778,33682.49377545566,30179.732163611843,31860.104342412214,31860.104342412214,31860.104342412214,31860.104342412214,31842.633767487016,31871.47490951152,14177.773979498586,64046.987009041164,2024.4460026698607
ptCorr_20to30_abseta_1p6to2p4,24743.88174239626,327.6968786406009,24449.054843502323,24548.949287178722,24936.097871500664,24763.111180864544,24724.65230392798,25045.122040421444,24418.20827930583,26252.805710295746,23359.2051087684,24743.88174239626,24743.88174239626,24743.88174239626,24740.747344427567,24698.453410413666,24791.79137558937,10811.911373607292,51556.99294901688,1438.5042238080725
ptCorr_30to50_abseta_0p0to0p9,92962.4451607332,594.8141896781992,93344.14011904478,92527.54651488733,93388.49527240882,92998.34256496272,92926.54775650369,93481.13139349804,92549.236236629,95686.92562724378,90090.77016939493,92962.4451607332,92962.4451607332,92962.4451607332,92962.4451607332,92998.23837756795,92990.84613784046,47298.35549369965,127572.04821541249,4190.7509815632875
