,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,20906.840344553868,621.7196819150497,20086.630663939886,20841.795582624633,20937.78883801982,20914.913511064427,20898.76717804332,21139.052790227946,20613.358157240706,22261.478083763515,19719.294913784994,20906.840344553868,20906.840344553868,20906.840344553868,20906.840344553868,20897.74294894401,20890.609084870088,10272.639760820144,53959.78279771008,1482.991796654006
ptCorr_10to15_abseta_0p9to1p6,16488.670698422487,550.258894729424,15739.521444407186,16431.205828998915,16530.3703684583,16493.584541419565,16483.75685542541,16611.411703314705,16301.471709743148,17356.72162223471,15544.662483244902,16488.670698422487,16488.670698422487,16488.670698422487,16488.670698422487,16460.28101281235,16496.19008112441,8196.593758729807,41254.10908775555,1033.7700484462134
ptCorr_10to15_abseta_1p6to2p4,17542.782798492986,571.1665675042004,16412.306144044633,17437.52963885262,17641.272593133228,17557.374690118737,17528.190906867243,17722.81947179746,17370.583839885097,18705.588129575364,16609.0027119619,17542.782798492986,17542.782798492986,17542.782798492986,17542.782798492986,17519.24634369596,17558.692294973112,8607.52019160388,42151.01607278585,1165.8677983484336
ptCorr_15to20_abseta_0p0to0p9,13774.928334241975,508.5380017255682,13062.39752665348,13730.452035838149,13810.528205282113,13780.247516302989,13769.609152180961,13924.271419825653,13717.47928481169,14898.312158156754,13162.07672669849,13774.928334241975,13774.928334241975,13774.928334241975,13774.928334241975,13743.562706126922,13745.443916342432,6534.472689503437,36401.25208559127,1193.1698558402657
ptCorr_15to20_abseta_0p9to1p6,10163.100500673223,431.3785117475303,9659.781226436124,10125.717771802814,10195.00237289211,10166.149949906474,10160.051051439974,10366.564084034744,10103.898188892965,10791.418667170537,9582.940528860683,10163.100500673223,10163.100500673223,10163.100500673223,10163.100500673223,10191.49018628336,10152.692263358935,4946.208222819844,26492.010054216273,640.0426666954911
ptCorr_15to20_abseta_1p6to2p4,10676.334709198498,444.70197878392315,10023.658077774158,10603.256665524892,10745.510654177462,10685.094576552494,10667.574841844504,10786.550173554853,10592.652664371799,11207.863951758341,9980.60636883495,10676.334709198498,10676.334709198498,10676.334709198498,10676.334709198498,10670.326099806784,10688.07342079497,5381.069738069256,25940.541030712866,584.5587766337223
ptCorr_20to30_abseta_0p0to0p9,17325.02118786357,558.2917531502095,16850.94015001923,17256.709314907635,17383.0379605341,17331.711236600895,17318.33113912625,17633.52659248827,17088.656469669633,18483.480912531726,16222.131270389018,17325.02118786357,17325.02118786357,17325.02118786357,17325.02118786357,17365.484211588482,17336.831769512235,7976.384501643476,46696.137174674746,1089.2685950198695
ptCorr_20to30_abseta_0p9to1p6,13356.559102347415,494.09096945863706,13045.377872618692,13307.26323915199,13397.45691663251,13360.585025526969,13352.533179167862,13597.959741343353,13205.70196024176,14175.940273355463,12573.347674961275,13356.559102347415,13356.559102347415,13356.559102347415,13356.559102347415,13344.705073123203,13373.344858980445,5832.676186277275,33996.44472726219,618.9881606296458
ptCorr_20to30_abseta_1p6to2p4,12241.41393057995,471.83238497379534,11663.47643461832,12142.002426332836,12335.92131917406,12252.394746544727,12230.433114615174,12468.993198992905,12143.164487764176,13155.596242498807,11533.03734866132,12241.41393057995,12241.41393057995,12241.41393057995,12241.41393057995,12251.328380914916,12201.728290214618,5497.111525786796,29893.75790833766,624.8836233615644
ptCorr_30to50_abseta_0p0to0p9,18756.37784262929,592.0897346094647,17442.154928236934,18683.619850013492,18817.6323667331,18763.620609061843,18749.135076196726,18995.972546973164,18728.407525490682,19505.25542753006,17917.98007557667,18756.37784262929,18756.37784262929,18756.37784262929,18756.37784262929,18756.37784262928,18751.002454109162,9202.977078255035,33875.598234519945,832.4068435409018
ptCorr_30to50_abseta_0p9to1p6,14193.26169032148,515.057307933063,13286.880194762767,14142.811565911546,14236.470647661552,14197.559148031474,14188.964232611497,14304.657416384029,14170.345351548975,14839.925908134604,13748.516228770875,14193.26169032148,14193.26169032148,14193.26169032148,14193.26169032148,14205.115719545696,14208.300603982252,7201.222043105999,24625.544198222255,916.1034082346988
ptCorr_30to50_abseta_1p6to2p4,12953.481910947734,492.6900319395509,11836.813462246355,12854.100172968603,13047.491761321435,12963.967374914113,12942.996446981364,13014.592762127913,12886.43490936377,13501.024257736706,12366.238505305842,12953.481910947734,12953.481910947734,12953.481910947734,12953.481910947734,12958.844005085088,12979.201287598375,6683.768991682291,21475.073119300316,651.7630277704338
ptCorr_50to100_abseta_0p0to0p9,5945.289656628286,330.51498621977703,5966.151074703265,6358.318708535961,6408.113062302736,6387.7829437117725,6382.851569234837,6391.75249040384,6379.388692972976,6418.231365795702,6328.413763086812,6385.317256473301,6385.317256473301,6385.317256473301,6385.317256473301,6370.648526275015,6378.882063344754,5035.40132437468,7118.982900733047,249.78929722404357
ptCorr_50to100_abseta_0p9to1p6,4645.753170941915,291.3154464534914,4814.844113790427,5059.773474526788,5093.426398002161,5079.517992090633,5076.470071730431,5102.921305576629,5094.48738022287,5173.4961922654,5003.862746414052,5077.9940319105335,5077.9940319105335,5077.9940319105335,5077.9940319105335,5077.9940319105335,5077.9940319105335,4220.3165171406645,5690.33787642372,235.59965162469513
ptCorr_50to100_abseta_1p6to2p4,4480.805555734614,294.4563404174686,4133.309524303486,4641.930095318802,4724.428669681055,4688.113281215366,4679.960434726456,4684.036857970911,4671.0188929020605,4725.6604890015715,4662.264374949653,4684.036857970911,4684.036857970911,4684.036857970911,4684.036857970911,4693.066375561741,4645.278467213398,3819.2511892700186,5335.735748815185,207.70973635435556
