,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,417.00668208164683,5.477886691029429,410.33162971039934,415.1867585397901,418.3304958463106,417.16770901469727,416.8456551485965,416.8899610016408,417.3738131941099,420.36182658153206,412.62278756703984,417.00668208164683,417.00668208164683,417.00668208164683,417.00668208164683,416.503258797684,417.0211838871037,349.59456987969827,466.1193659317751,230.7922148279245
ptCorr_10to15_abseta_0p9to1p6,273.20946110284103,4.468169017503391,267.9694225013218,272.003054036665,274.2468720126762,273.2919618480769,273.1269603576052,273.04874204143266,272.97283738724525,275.43819685169956,270.7452492083534,273.20946110284103,273.20946110284103,273.20946110284103,273.20946110284103,273.0131617789248,273.2427901198357,231.7055213842517,306.67164234782496,152.33491212694935
ptCorr_10to15_abseta_1p6to2p4,233.54074051911294,4.135528446736913,227.54167048043743,231.89590200719977,235.14977323561567,233.72140841886107,233.36007261936476,233.41213589540922,233.68876068775154,236.03142751394742,230.95089735646818,233.54074051911294,233.54074051911294,233.54074051911294,233.54074051911294,233.04433861904502,234.1551898456314,198.854248306524,263.0018576559782,129.0253478044496
ptCorr_15to20_abseta_0p0to0p9,372.1310587634358,5.170729670697258,369.9957613439275,370.53234707137335,373.5818630949981,372.2747569957672,371.98736053110457,371.6444482063409,372.5814294110515,375.4798587544798,368.9217447730927,372.1310587634358,372.1310587634358,372.1310587634358,372.1310587634358,372.19246908539014,372.6379253459824,313.31019881216446,415.8686103293685,217.26674461009694
ptCorr_15to20_abseta_0p9to1p6,233.35985592157922,4.0877222185563,230.90344501962053,232.35530066693616,234.3126334701775,233.43056275383677,233.2891490893217,233.3231194568251,233.69645436973065,235.68305021520098,230.87153344026586,233.35985592157922,233.35985592157922,233.35985592157922,233.35985592157922,233.4228285799823,233.67342519830112,196.71417833749945,261.4599177989857,134.96889833442302
ptCorr_15to20_abseta_1p6to2p4,188.84711015510393,3.6802430471167575,188.29635145557265,187.46305480428438,190.20639125827296,188.99692856477938,188.69729174542852,188.82776867063956,188.7860410191065,190.4991628243777,186.81663486685972,188.84711015510393,188.84711015510393,188.84711015510393,188.84711015510393,188.589814412526,188.63579942180638,156.09173912281523,213.01634022691616,106.93757539583635
ptCorr_20to30_abseta_0p0to0p9,640.6462644604003,6.7931266316394145,635.4463287089866,637.5495669453026,643.6367137290106,640.8936497124095,640.3988792083913,640.5308697677162,641.3885404952024,647.5139560263146,633.3679776148438,640.6462644604003,640.6462644604003,640.6462644604003,640.6462644604003,640.2445716460708,640.7717616196544,534.18569959447,725.0585407075932,389.92868323030723
ptCorr_20to30_abseta_0p9to1p6,389.2591055861193,5.301240662440822,389.7870434295982,387.51641217327176,390.9396274306514,389.3777407808027,389.1404703914359,389.07159987446244,389.55988419804305,394.31647030844346,384.430152659255,389.2591055861193,389.2591055861193,389.2591055861193,389.2591055861193,388.7402291583643,389.3803461590348,320.5717344948421,442.52381641904424,236.38088812158088
ptCorr_20to30_abseta_1p6to2p4,273.34456844133473,4.39557462540669,271.23362645418973,271.01526946396467,275.633272585297,273.5565088153507,273.1326280673187,272.51715063787475,273.45514274313433,276.42818709041626,270.13991560992423,273.34456844133473,273.34456844133473,273.34456844133473,273.34456844133473,273.05323246694184,273.75358815628346,225.19863494644784,312.004065599061,162.09616911220863
ptCorr_30to50_abseta_0p0to0p9,1057.6270582894376,8.669706127026508,1059.3304935613587,1052.4548839275392,1062.6420964481124,1058.0354604777608,1057.2186561011147,1057.5793122696084,1058.4149376728335,1068.4410685083042,1046.4102245619051,1057.6270582894376,1057.6270582894376,1057.6270582894376,1057.6270582894376,1057.1808984183374,1058.690223369938,868.5681318264867,1185.9373881946963,685.0892202243648
ptCorr_30to50_abseta_0p9to1p6,617.6291639758331,6.662656000073917,617.6977990373979,614.8975097298928,620.2634199065739,617.8170358775467,617.441292074119,616.924950325272,617.9958953901452,623.6806241915034,611.2661146315847,617.6291639758331,617.6291639758331,617.6291639758331,617.6291639758331,616.8310918241298,618.148617215613,501.3967016944163,697.2378858625788,393.0599508023706
