,Central,Stat,PileupReweight,L1PrefireUp,L1PrefireDown,MuonRecoSFUp,MuonRecoSFDown,JetResUp,JetResDown,JetEnUp,JetEnDown,ElectronResUp,ElectronResDown,ElectronEnUp,ElectronEnDown,MuonEnUp,MuonEnDown,MotherJetPtUp,MotherJetPtDown,RequireHeavyTag
ptCorr_10to15_abseta_0p0to0p9,664.603675550258,6.739652954930226,654.2752990642741,661.4104068565756,667.0135274305782,664.860311945228,664.347039155288,664.4057864408965,665.0862737464645,670.194626864388,658.7845465015248,664.603675550258,664.603675550258,664.603675550258,664.603675550258,664.1823020786669,665.249906296532,567.9445757800664,738.1595078129076,360.29354599407236
ptCorr_10to15_abseta_0p9to1p6,441.7311214034374,5.492302871706664,434.22615790706794,439.60726455122415,443.5940927270152,441.86479719002625,441.5974456168485,441.8536827125499,441.7070230344032,445.169582847113,437.98091001766255,441.7311214034374,441.7311214034374,441.7311214034374,441.7954820867178,440.9064370857667,441.9733996751235,372.65093930390856,492.0165688706396,238.90595498223075
ptCorr_10to15_abseta_1p6to2p4,388.86908577962737,5.142138454329104,378.2698117370924,386.0978505822595,391.57781177278116,389.1773988017056,388.56077275754916,388.6071576521409,388.8790057789889,391.86837103208256,385.0503518418748,388.86908577962737,388.86908577962737,388.86908577962737,388.86908577962737,388.0595736377449,389.44363032757883,327.1873814445463,428.21502794882554,215.3200302820582
ptCorr_15to20_abseta_0p0to0p9,564.4209232201907,6.179766292178274,560.2126185342488,561.8984399070442,566.7205681540923,564.638874092733,564.2029723476486,564.8591672567597,564.5417269740186,569.5865240976815,559.4919319476597,564.4209232201907,564.4209232201907,564.4209232201907,564.4209232201907,564.8015140521479,564.2802670208484,478.93607842652114,630.0830873826804,321.9110754360571
ptCorr_15to20_abseta_0p9to1p6,371.2915787456047,5.018364362957581,366.3063109611334,369.5540784862774,372.9556982486607,371.40383170054844,371.1793257906609,370.7124430194161,371.226057377197,374.6934827405664,366.5514819217684,371.2915787456047,371.2915787456047,371.2915787456047,371.2915787456047,371.99511011965143,371.83706876268667,309.563242288995,419.3106216733872,211.99939659425866
ptCorr_15to20_abseta_1p6to2p4,300.0268452605842,4.482230732725176,294.50560863682426,297.6935364692722,302.32360606160125,300.2619315458294,299.79175897533906,299.6048567958975,300.087537270815,302.6123445441793,297.09043644306894,300.0268452605842,300.0268452605842,300.0268452605842,300.0268452605842,300.0705310164713,300.26161812009985,251.5706218181241,336.8210665402139,170.32198858338862
ptCorr_20to30_abseta_0p0to0p9,931.5210468629165,7.937767517454077,932.0494285410829,926.6045705124916,936.2960104803759,931.8807532745725,931.1613404512605,931.1667686521092,932.5768287045456,940.7700118148815,922.1759171476167,931.5210468629165,931.5210468629165,931.5210468629165,931.5210468629165,930.0695470743518,931.6878619626586,788.9019709421048,1047.7026658394373,557.1749611633518
ptCorr_20to30_abseta_0p9to1p6,591.5260031459295,6.317297118582483,588.0752557959418,588.7102321960754,594.2570299468,591.7057117024287,591.3462945894305,591.2252142312146,591.8216632986729,598.8969275443048,584.9493836660461,591.5260031459295,591.5260031459295,591.5260031459295,591.5260031459295,591.1118511428336,591.9289124002482,496.3385044037234,667.8297454197002,353.7833274835942
ptCorr_20to30_abseta_1p6to2p4,431.9262207883865,5.364343136623011,432.6695273403959,428.1103150432101,435.6841471349065,432.24944816270545,431.60299341406767,431.1441997115744,431.504357981133,436.6012030315487,427.3956780115426,431.9262207883865,431.9262207883865,431.9262207883865,431.9262207883865,431.3585422832136,431.9850482245501,356.99759528499055,495.2115017789966,257.5290209216477
ptCorr_30to50_abseta_0p0to0p9,1449.4142505939792,9.873857265641616,1452.0065742072618,1441.95251920351,1456.671163257135,1449.9739412213034,1448.854559966655,1449.2742036208401,1450.0305638566292,1464.0974272014662,1433.6897402766701,1449.4142505939792,1449.4142505939792,1449.4142505939792,1449.4142505939792,1449.0841220830985,1450.1370059678325,1213.0527182122864,1618.94190427976,921.870284711521
ptCorr_30to50_abseta_0p9to1p6,902.2951252974817,7.789453347392322,905.280152288596,898.0064338525227,906.4490644919091,902.5683223463141,902.0219282486491,901.4998501067241,903.1218596391725,912.4277919723844,892.1427656947989,902.2951252974817,902.2951252974817,902.2951252974817,902.2951252974817,901.6210823606561,902.5106576294684,745.1691392253308,1015.0105522948674,573.6439810804492
