0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
chromosome,"(128, 'Adam', 0.001, 'CyclicLR')","(64, 'Adam', 0.002, 'StepLR')","(128, 'Adadelta', 0.005, 'CyclicLR')","(64, 'AdamW', 0.005, 'CyclicLR')","(128, 'AdamW', 0.002, 'StepLR')","(128, 'RMSprop', 0.002, 'StepLR')","(64, 'AdamW', 0.005, 'StepLR')","(64, 'Adam', 0.01, 'ExponentialLR')","(128, 'Adam', 0.005, 'ExponentialLR')","(64, 'AdamW', 0.002, 'ExponentialLR')","(128, 'Adam', 0.001, 'ExponentialLR')","(128, 'Adam', 0.002, 'StepLR')","(64, 'Adam', 0.005, 'StepLR')","(128, 'AdamW', 0.001, 'CyclicLR')","(128, 'AdamW', 0.001, 'ExponentialLR')","(128, 'AdamW', 0.005, 'StepLR')","(64, 'AdamW', 0.001, 'StepLR')","(64, 'AdamW', 0.002, 'StepLR')"
fitness,0.3917168663002195,0.3931632788862501,0.6160834056309291,0.40470975347927635,0.3926145185175396,0.8155411817913965,0.3955736695925394,0.3990585336798713,0.3935363665194739,0.39361902988524655,0.3936050586359841,0.3933084734280904,0.3932702175549098,0.39324133251962196,0.39322244929132016,0.39288860722950525,0.39256057778994247,0.3911700128260112
